game_id,week,home_team,away_team,home_line_type,home_pairing_type,away_line_type,away_pairing_type,home_goalie,away_goalie,went_ot,toi,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
1,1,China,Kazakhstan,secondary,top,top,secondary,Jeremy Duncan,Damon Glover,0,96.5,1,1,0.0864,0.0823,0.0864,0.0823,1,0,2,0,0,0,0,0,0,0
1,1,China,Kazakhstan,top,secondary,secondary,top,Jeremy Duncan,Damon Glover,0,107.34,1,0,0.1,0.0,0.1,0.0,0,0,0,0,0,0,0,0,0,0
1,1,China,Kazakhstan,secondary,secondary,secondary,top,Jeremy Duncan,Damon Glover,0,81.56,1,0,0.1028,0.0,0.1028,0.0,0,0,0,0,0,0,0,0,0,0
1,1,China,Kazakhstan,top,secondary,top,top,Jeremy Duncan,Damon Glover,0,49.19,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,1,China,Kazakhstan,PP,PP,PK,PK,Jeremy Duncan,Damon Glover,0,696.55,8,1,1.2922,0.1334,0.2207,0.1334,1,1,1,2,1,8,8,1,2,16
2,1,Denmark,Poland,top,top,top,top,Robert Williams,Christopher Travis,1,336.06,1,1,0.0686,0.1002,0.0686,0.1002,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,top,secondary,top,Robert Williams,Christopher Travis,1,224.88,0,2,0.0,0.1563,0.0,0.0781,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,secondary,top,Robert Williams,Christopher Travis,1,9.1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,secondary,top,Robert Williams,Christopher Travis,1,34.61,1,3,0.1251,0.2299,0.1251,0.0766,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,secondary,secondary,Robert Williams,Christopher Travis,1,318.39,2,3,0.2657,0.3011,0.1329,0.1583,1,0,2,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,top,secondary,Robert Williams,Christopher Travis,1,251.2,3,0,0.3814,0.0,0.1271,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,PK,PK,PP,PP,Robert Williams,Christopher Travis,1,519.78,3,8,0.2745,1.3652,0.1023,0.2185,0,2,0,3,7,0,0,7,14,0
2,1,Denmark,Poland,secondary,top,secondary,secondary,Robert Williams,Christopher Travis,1,26.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,top,secondary,secondary,Robert Williams,Christopher Travis,1,50.32,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,secondary,top,Robert Williams,Christopher Travis,1,337.97,2,5,0.2338,0.3799,0.1169,0.076,0,1,0,2,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,top,top,Robert Williams,Christopher Travis,1,260.82,3,4,0.3335,0.3923,0.1112,0.0981,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,top,top,Robert Williams,Christopher Travis,1,41.39,0,1,0.0,0.0987,0.0,0.0987,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,top,secondary,Robert Williams,Christopher Travis,1,313.83,3,1,0.3441,0.0936,0.1298,0.0936,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,secondary,secondary,Robert Williams,Christopher Travis,1,247.2,4,2,0.3613,0.1431,0.0903,0.0715,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,top,top,Robert Williams,Christopher Travis,1,47.78,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,top,top,secondary,Robert Williams,Christopher Travis,1,49.24,1,0,0.0764,0.0,0.0764,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,PP,PP,PK,PK,Robert Williams,Christopher Travis,1,605.19,12,5,2.0533,0.4147,0.2389,0.1249,3,0,6,0,2,8,8,2,4,16
2,1,Denmark,Poland,secondary,top,top,secondary,Robert Williams,Christopher Travis,1,17.97,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,top,top,Bradley Wise,Peter Long,1,223.93,3,2,0.2961,0.1978,0.0987,0.0989,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,top,top,Bradley Wise,Peter Long,1,80.96,1,0,0.0866,0.0,0.0866,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,PP,PP,PK,PK,Bradley Wise,Peter Long,1,748.41,12,4,2.1459,0.2755,0.2259,0.0751,3,1,4,1,0,7,7,0,0,17
3,1,Great Britain,Canada,secondary,secondary,top,top,Bradley Wise,Peter Long,1,99.12,2,1,0.1691,0.1102,0.0846,0.1102,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,secondary,secondary,Bradley Wise,Peter Long,1,150.3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,top,secondary,Bradley Wise,Peter Long,1,170.57,1,0,0.1314,0.0,0.1314,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,top,secondary,Bradley Wise,Peter Long,1,84.38,1,0,0.1294,0.0,0.1294,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,top,secondary,Bradley Wise,Peter Long,1,204.24,1,3,0.1172,0.3403,0.1172,0.1134,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,secondary,top,Bradley Wise,Peter Long,1,255.47,4,3,0.3253,0.3019,0.0813,0.1006,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,secondary,top,Bradley Wise,Peter Long,1,148.14,2,2,0.1869,0.1887,0.0935,0.0944,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,secondary,top,Bradley Wise,Peter Long,1,181.34,0,3,0.0,0.2679,0.0,0.0893,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,top,secondary,Bradley Wise,Peter Long,1,223.44,5,3,0.6402,0.3251,0.1633,0.1084,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,secondary,secondary,Bradley Wise,Peter Long,1,107.54,1,0,0.1261,0.0,0.1261,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,secondary,top,Bradley Wise,Peter Long,1,68.0,1,0,0.0833,0.0,0.0833,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,secondary,secondary,Bradley Wise,Peter Long,1,91.52,1,1,0.114,0.0739,0.114,0.0739,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,secondary,secondary,Bradley Wise,Peter Long,1,178.64,0,1,0.0,0.0988,0.0,0.0988,0,1,0,2,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,top,top,Bradley Wise,Peter Long,1,260.87,2,1,0.1934,0.104,0.0967,0.104,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,PK,PK,PP,PP,Bradley Wise,Peter Long,1,782.94,6,11,0.4336,1.8588,0.0776,0.2206,1,3,0,5,11,0,0,11,22,0
4,1,Ukraine,Norway,top,top,top,top,Christopher Gonzalez,Brett Collins,1,544.07,2,1,0.1628,0.086,0.0814,0.086,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,secondary,top,Christopher Gonzalez,Brett Collins,1,156.86,2,0,0.1711,0.0,0.0856,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,secondary,secondary,Christopher Gonzalez,Brett Collins,1,55.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,secondary,secondary,Christopher Gonzalez,Brett Collins,1,124.56,1,0,0.0901,0.0,0.0901,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,secondary,secondary,Christopher Gonzalez,Brett Collins,1,388.98,3,4,0.233,0.4819,0.0777,0.1205,2,1,3,1,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,secondary,top,Christopher Gonzalez,Brett Collins,1,169.41,1,0,0.072,0.0,0.072,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,top,top,Christopher Gonzalez,Brett Collins,1,81.9,1,0,0.0678,0.0,0.0678,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,PP,PP,PK,PK,Christopher Gonzalez,Brett Collins,1,378.15,2,0,0.2212,0.0,0.1417,0.0,0,0,0,0,0,5,5,0,0,10
4,1,Ukraine,Norway,top,top,top,secondary,Christopher Gonzalez,Brett Collins,1,175.03,0,1,0.0,0.0884,0.0,0.0884,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,secondary,top,Christopher Gonzalez,Brett Collins,1,53.33,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,top,secondary,Christopher Gonzalez,Brett Collins,1,100.28,1,1,0.0735,0.1071,0.0735,0.1071,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,top,secondary,Christopher Gonzalez,Brett Collins,1,66.41,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,secondary,secondary,Christopher Gonzalez,Brett Collins,1,133.98,1,0,0.0788,0.0,0.0788,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,secondary,top,Christopher Gonzalez,Brett Collins,1,296.81,0,2,0.0,0.2053,0.0,0.1109,0,1,0,1,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,top,top,Christopher Gonzalez,Brett Collins,1,169.68,0,3,0.0,0.2797,0.0,0.0932,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,top,secondary,Christopher Gonzalez,Brett Collins,1,231.95,4,0,0.458,0.0,0.143,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,top,top,Christopher Gonzalez,Brett Collins,1,128.79,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,PK,PK,PP,PP,Christopher Gonzalez,Brett Collins,1,460.12,3,4,0.2745,0.635,0.1196,0.2319,1,0,2,0,9,1,1,9,18,2
5,1,Belarus,Russia,top,top,top,top,Christopher Warren,Eric Gonzalez,1,288.2,1,5,0.0725,0.8206,0.0725,0.17,0,1,0,1,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,secondary,top,Christopher Warren,Eric Gonzalez,1,219.87,0,1,0.0,0.1378,0.0,0.1378,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,secondary,top,Christopher Warren,Eric Gonzalez,1,211.58,2,2,0.1215,0.2345,0.0607,0.1173,0,1,0,2,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,secondary,top,Christopher Warren,Eric Gonzalez,1,128.16,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,secondary,secondary,Christopher Warren,Eric Gonzalez,1,191.62,0,4,0.0,0.3404,0.0,0.0851,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,top,secondary,Christopher Warren,Eric Gonzalez,1,236.62,1,4,0.0561,0.4692,0.0561,0.1173,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,top,secondary,Christopher Warren,Eric Gonzalez,1,212.97,1,0,0.0698,0.0,0.0698,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,top,top,Christopher Warren,Eric Gonzalez,1,64.34,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,top,top,Christopher Warren,Eric Gonzalez,1,190.31,1,1,0.0587,0.1495,0.0587,0.1495,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,secondary,secondary,Christopher Warren,Eric Gonzalez,1,112.26,0,1,0.0,0.1061,0.0,0.1061,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,secondary,secondary,Christopher Warren,Eric Gonzalez,1,115.91,0,1,0.0,0.1267,0.0,0.1267,0,1,0,1,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,secondary,secondary,Christopher Warren,Eric Gonzalez,1,139.75,1,1,0.0718,0.1057,0.0718,0.1057,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,top,secondary,Christopher Warren,Eric Gonzalez,1,133.55,1,1,0.0685,0.1589,0.0685,0.1589,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,top,secondary,Christopher Warren,Eric Gonzalez,1,158.97,1,1,0.0548,0.1384,0.0548,0.1384,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,secondary,top,Christopher Warren,Eric Gonzalez,1,199.47,1,0,0.0758,0.0,0.0758,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,top,top,Christopher Warren,Eric Gonzalez,1,156.72,0,4,0.0,0.5137,0.0,0.1284,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,PP,PP,PK,PK,Christopher Warren,Eric Gonzalez,1,480.0,6,1,0.8927,0.115,0.1993,0.115,1,0,2,0,0,5,5,0,0,10
5,1,Belarus,Russia,PK,PK,PP,PP,Christopher Warren,Eric Gonzalez,1,403.18,4,4,0.6113,0.599,0.176,0.1715,1,0,2,0,4,0,0,4,8,0
6,1,Netherlands,Croatia,top,top,top,top,Andrew Skinner,Kevin Atkins,0,155.76,0,1,0.0,0.144,0.0,0.144,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,top,top,Andrew Skinner,Kevin Atkins,0,125.37,0,2,0.0,0.2904,0.0,0.1452,0,1,0,2,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,secondary,top,Andrew Skinner,Kevin Atkins,0,74.28,1,2,0.1859,0.2096,0.1859,0.1164,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,secondary,top,Andrew Skinner,Kevin Atkins,0,273.2,4,1,0.3637,0.1287,0.0909,0.1287,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,secondary,secondary,Andrew Skinner,Kevin Atkins,0,116.59,1,0,0.0815,0.0,0.0815,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,secondary,secondary,Andrew Skinner,Kevin Atkins,0,164.14,0,3,0.0,0.3631,0.0,0.1476,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,top,secondary,Andrew Skinner,Kevin Atkins,0,41.51,1,1,0.121,0.1365,0.121,0.1365,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,top,top,Andrew Skinner,Kevin Atkins,0,249.44,3,0,0.3915,0.0,0.1305,0.0,1,0,1,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,top,secondary,Andrew Skinner,Kevin Atkins,0,207.99,4,2,0.5129,0.2509,0.1282,0.1254,1,0,2,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,secondary,secondary,Andrew Skinner,Kevin Atkins,0,245.13,0,2,0.0,0.1934,0.0,0.0967,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,top,secondary,Andrew Skinner,Kevin Atkins,0,134.78,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,secondary,top,Andrew Skinner,Kevin Atkins,0,125.01,1,0,0.11,0.0,0.11,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,secondary,secondary,Andrew Skinner,Kevin Atkins,0,152.27,1,1,0.1006,0.0955,0.1006,0.0955,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,secondary,top,Andrew Skinner,Kevin Atkins,0,187.12,1,2,0.0969,0.2549,0.0969,0.1275,0,1,0,2,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,top,top,Andrew Skinner,Kevin Atkins,0,154.09,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,top,secondary,Andrew Skinner,Kevin Atkins,0,308.44,0,2,0.0,0.2484,0.0,0.1242,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,PK,PK,PP,PP,Andrew Skinner,Kevin Atkins,0,240.0,1,2,0.0989,0.4,0.0989,0.2093,0,0,0,0,2,0,0,2,4,0
6,1,Netherlands,Croatia,PP,PP,PK,PK,Andrew Skinner,Kevin Atkins,0,644.9,6,2,1.0768,0.1883,0.2553,0.1009,1,0,2,0,1,8,8,1,2,18
7,1,Slovenia,Finland,top,top,top,top,Patrick Hines,Logan Howard,0,87.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,secondary,top,Patrick Hines,Logan Howard,0,125.48,2,0,0.2363,0.0,0.1181,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,secondary,top,Patrick Hines,Logan Howard,0,109.22,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,secondary,top,Patrick Hines,Logan Howard,0,149.32,2,1,0.2101,0.1517,0.1051,0.1517,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,secondary,secondary,Patrick Hines,Logan Howard,0,42.14,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,top,secondary,Patrick Hines,Logan Howard,0,165.75,0,2,0.0,0.2688,0.0,0.1344,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,top,secondary,Patrick Hines,Logan Howard,0,78.39,1,0,0.0721,0.0,0.0721,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,top,secondary,Patrick Hines,Logan Howard,0,193.12,3,0,0.2485,0.0,0.0828,0.0,1,0,2,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,secondary,secondary,Patrick Hines,Logan Howard,0,178.95,0,3,0.0,0.3576,0.0,0.1192,0,1,0,2,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,top,top,Patrick Hines,Logan Howard,0,335.66,3,2,0.2483,0.2413,0.0828,0.1207,0,1,0,1,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,top,top,Patrick Hines,Logan Howard,0,256.72,3,2,0.2415,0.2695,0.0805,0.1528,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,PK,PK,PP,PP,Patrick Hines,Logan Howard,0,840.0,2,11,0.1345,2.3152,0.0745,0.2613,0,3,0,6,8,0,0,8,18,0
7,1,Slovenia,Finland,top,secondary,secondary,top,Patrick Hines,Logan Howard,0,200.24,2,1,0.2147,0.1195,0.1074,0.1195,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,secondary,secondary,Patrick Hines,Logan Howard,0,319.0,1,0,0.1051,0.0,0.1051,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,top,secondary,Patrick Hines,Logan Howard,0,144.99,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,PP,PP,PK,PK,Patrick Hines,Logan Howard,0,366.49,5,1,0.8425,0.0873,0.2314,0.0873,0,1,0,2,0,5,5,0,0,10
7,1,Slovenia,Finland,top,secondary,secondary,secondary,Patrick Hines,Logan Howard,0,2.25,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,top,top,Patrick Hines,Logan Howard,0,4.47,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,top,top,Peter Duffy,Craig Bentley,0,361.51,7,0,1.0664,0.0,0.2444,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,PP,PP,PK,PK,Peter Duffy,Craig Bentley,0,505.18,5,1,0.8519,0.1051,0.1838,0.1051,0,0,0,0,0,5,5,0,0,10
8,1,Czech Republic,Japan,top,top,secondary,top,Peter Duffy,Craig Bentley,0,320.76,5,0,0.3069,0.0,0.0614,0.0,1,0,2,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,top,secondary,Peter Duffy,Craig Bentley,0,323.19,4,1,0.5109,0.1318,0.1389,0.1318,2,0,3,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,secondary,secondary,Peter Duffy,Craig Bentley,0,324.98,3,1,0.3062,0.197,0.1021,0.197,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,secondary,top,Peter Duffy,Craig Bentley,0,117.83,0,1,0.0,0.127,0.0,0.127,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,secondary,top,Peter Duffy,Craig Bentley,0,223.17,1,1,0.0663,0.1224,0.0663,0.1224,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,top,top,Peter Duffy,Craig Bentley,0,76.68,1,0,0.0882,0.0,0.0882,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,top,secondary,Peter Duffy,Craig Bentley,0,52.37,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,secondary,top,Peter Duffy,Craig Bentley,0,29.72,1,0,0.0698,0.0,0.0698,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,top,secondary,Peter Duffy,Craig Bentley,0,108.49,0,1,0.0,0.0921,0.0,0.0921,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,top,secondary,Peter Duffy,Craig Bentley,0,198.82,5,1,0.5955,0.0967,0.1191,0.0967,1,0,2,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,secondary,secondary,Peter Duffy,Craig Bentley,0,205.02,5,0,0.4681,0.0,0.0936,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,top,top,Peter Duffy,Craig Bentley,0,220.46,2,0,0.1835,0.0,0.0917,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,PK,PK,PP,PP,Peter Duffy,Craig Bentley,0,214.82,1,3,0.1399,0.6921,0.1399,0.2307,0,1,0,1,3,1,1,3,6,2
8,1,Czech Republic,Japan,top,secondary,secondary,secondary,Peter Duffy,Craig Bentley,0,122.02,1,0,0.0972,0.0,0.0972,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,top,top,Peter Duffy,Craig Bentley,0,98.68,1,2,0.0966,0.2705,0.0966,0.1352,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,secondary,secondary,Peter Duffy,Craig Bentley,0,96.32,0,1,0.0,0.0839,0.0,0.0839,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,top,top,top,top,Bradley Hansen,Joseph Hubbard,0,239.38,1,2,0.0957,0.2418,0.0957,0.1209,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,top,secondary,top,top,Bradley Hansen,Joseph Hubbard,0,58.39,0,2,0.0,0.2508,0.0,0.1254,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,top,secondary,secondary,top,Bradley Hansen,Joseph Hubbard,0,164.31,1,0,0.1185,0.0,0.1185,0.0,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,top,secondary,secondary,secondary,Bradley Hansen,Joseph Hubbard,0,107.02,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,secondary,secondary,secondary,secondary,Bradley Hansen,Joseph Hubbard,0,219.28,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,secondary,secondary,top,secondary,Bradley Hansen,Joseph Hubbard,0,350.82,2,2,0.1997,0.2389,0.0998,0.1195,0,1,0,1,0,0,0,0,0,0
