game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
71,5,Belgium,Great Britain,0,35,37,4.5045,3.9176,0.2317,0.1809,4,2,6,4,1,6,6,1,2,12
72,5,Germany,Czech Republic,0,31,29,4.1763,4.056,0.1746,0.239,3,1,6,2,10,7,7,10,20,14
73,5,Finland,United States,1,35,36,4.8058,3.5173,0.2474,0.2091,3,4,3,7,12,9,9,12,24,18
74,5,Spain,France,1,33,36,4.5478,4.0282,0.2462,0.1677,7,6,12,11,6,9,9,6,12,18
75,5,Japan,Lithuania,1,26,31,1.9489,3.4718,0.1696,0.1666,3,4,4,5,7,2,2,7,14,4
76,5,Ukraine,Belarus,0,24,26,2.7566,2.9296,0.2086,0.1679,3,1,5,2,6,5,5,6,12,10
77,5,Netherlands,Canada,0,20,31,2.1751,3.9509,0.1632,0.1668,2,6,2,9,9,5,5,9,18,10
78,5,Poland,Switzerland,0,17,26,1.6402,3.5545,0.1558,0.2406,1,3,2,3,11,6,6,11,22,12
79,5,Romania,Slovakia,0,14,16,1.3067,1.8025,0.1612,0.1421,0,1,0,2,5,10,10,5,13,20
80,5,Hungary,Kazakhstan,1,35,23,3.9734,2.4968,0.2039,0.1479,4,5,5,8,5,9,9,5,10,18
81,6,Lithuania,Russia,0,33,18,3.4822,2.0193,0.2035,0.1851,0,1,0,2,4,8,8,4,8,16
82,6,Denmark,Belgium,0,37,21,3.3937,2.3703,0.1542,0.1698,2,1,4,1,5,2,2,5,10,4
83,6,France,Sweden,0,21,38,2.4842,4.5034,0.1578,0.2262,1,4,0,6,7,6,6,7,17,12
84,6,Belarus,Norway,0,17,29,1.8027,4.5187,0.2054,0.2351,0,4,0,6,6,4,4,6,12,8
85,6,China,Hungary,0,22,28,2.6908,2.2363,0.1598,0.1564,5,4,9,7,5,8,8,5,10,18
86,6,Switzerland,Austria,0,35,22,5.0126,1.9132,0.2546,0.1415,8,1,13,2,4,11,11,4,8,22
87,6,Czech Republic,Slovakia,0,38,22,3.3486,3.3351,0.2169,0.2546,5,4,8,6,5,8,8,5,10,16
88,6,Germany,South Korea,0,25,31,2.7452,3.1047,0.1679,0.2169,2,3,3,3,5,8,8,5,10,16
89,6,Slovenia,Spain,0,34,20,4.7754,2.796,0.2228,0.2255,4,1,8,1,3,7,7,3,6,14
90,6,Italy,Romania,0,29,23,3.9364,2.4526,0.2257,0.1524,4,3,7,3,2,8,8,2,4,16
91,6,Kazakhstan,Japan,1,35,24,3.6621,2.5972,0.2386,0.2213,3,2,5,4,8,7,7,8,16,14
92,6,Great Britain,United States,0,35,30,4.3557,3.1693,0.2447,0.1595,3,4,3,6,6,7,7,6,12,18
93,6,Poland,Croatia,0,28,28,2.9698,4.0112,0.1792,0.2508,2,4,2,6,9,4,4,9,18,8
94,6,Finland,Canada,0,30,28,3.7952,3.2059,0.1706,0.2203,3,2,6,4,9,8,8,9,18,16
95,6,Estonia,Latvia,0,27,37,3.1565,4.7502,0.2097,0.2353,4,5,7,6,9,6,6,9,18,12
96,6,Netherlands,Ukraine,0,27,22,3.5335,2.1599,0.2035,0.1502,3,4,5,8,1,4,4,1,2,8
97,7,Russia,Austria,0,29,17,4.257,1.0935,0.2022,0.1837,6,0,11,0,7,8,8,7,14,16
98,7,Denmark,Great Britain,0,28,30,3.3003,3.5061,0.1585,0.1554,2,3,3,3,4,4,4,4,8,8
99,7,Belgium,China,1,49,38,4.8527,3.6215,0.2015,0.1382,1,2,1,3,14,19,19,14,30,38
100,7,Slovakia,Sweden,1,30,27,4.0447,2.7286,0.241,0.2048,3,2,5,2,15,9,9,15,30,18
101,7,Norway,France,0,27,25,4.074,2.5049,0.2571,0.1449,4,7,4,11,4,6,6,4,8,12
102,7,Spain,Finland,0,21,27,2.4878,3.9341,0.1684,0.2341,4,2,6,2,6,8,8,6,12,16
103,7,Japan,Canada,0,21,43,2.1225,5.3782,0.1665,0.2145,3,4,6,7,9,3,3,9,18,6
104,7,Lithuania,Ukraine,0,29,23,3.1615,1.8352,0.1332,0.1539,4,3,6,6,7,2,2,7,14,4
105,7,Croatia,South Korea,0,26,28,3.2963,2.5747,0.1823,0.118,6,3,9,6,1,4,4,1,2,8
106,7,Kazakhstan,Italy,0,9,34,0.9636,4.8429,0.1595,0.2443,0,5,0,7,10,3,3,10,20,6
107,7,Estonia,Slovenia,0,24,22,3.0523,2.4712,0.1723,0.2023,6,1,9,2,8,7,7,8,19,14
108,7,Germany,Switzerland,0,20,33,1.9889,4.4488,0.1595,0.2537,3,4,5,7,10,3,3,10,20,6
109,7,United States,Poland,0,38,30,4.0237,3.3467,0.2307,0.1666,10,6,17,9,7,3,3,7,14,9
110,7,Hungary,Latvia,0,28,31,2.778,4.2095,0.1771,0.2431,2,3,2,4,9,6,6,9,18,12
111,7,Belarus,Romania,0,17,34,1.9393,3.7126,0.145,0.2152,1,3,2,4,9,6,6,9,18,14
112,7,Netherlands,Czech Republic,0,12,44,1.7059,5.6396,0.1738,0.2249,2,10,4,17,9,2,2,9,18,4
113,8,Russia,Canada,0,25,19,3.0741,1.7459,0.1966,0.1676,3,0,5,0,4,4,4,4,8,8
114,8,Sweden,Denmark,1,29,21,3.499,2.6142,0.2303,0.2105,1,2,2,3,10,10,10,10,20,20
115,8,Kazakhstan,China,0,15,31,1.2542,3.8516,0.2087,0.2218,2,6,3,11,11,4,4,11,25,8
116,8,Belgium,Estonia,1,37,30,4.0221,2.6237,0.1627,0.2125,5,4,7,6,3,7,7,3,6,14
117,8,Finland,France,0,27,37,3.7491,4.5222,0.202,0.2335,6,4,9,5,10,4,4,10,20,8
118,8,South Korea,Spain,1,34,31,3.4874,3.0784,0.1344,0.1446,1,2,2,4,5,4,4,5,10,8
119,8,Slovakia,Slovenia,0,27,35,4.1379,3.3981,0.2499,0.1299,4,5,8,9,7,4,4,7,14,8
120,8,Austria,Norway,0,16,17,1.5628,2.3941,0.1556,0.2402,4,1,7,1,10,4,4,10,20,11
121,8,Ukraine,Italy,0,20,27,2.5222,3.3141,0.2351,0.2214,3,1,4,2,7,5,5,7,14,10
122,8,Hungary,Japan,0,27,16,3.2058,1.7814,0.1787,0.2182,2,0,4,0,3,9,9,3,6,18
123,8,Belarus,Germany,0,21,23,2.4553,2.5512,0.1887,0.239,2,3,4,5,7,5,5,7,14,10
124,8,Switzerland,Lithuania,0,29,24,3.8862,3.2898,0.1689,0.2148,3,2,3,4,5,9,9,5,10,18
125,8,Netherlands,Great Britain,0,27,36,3.9797,4.6292,0.234,0.2431,3,5,4,8,6,4,4,6,12,8
126,8,United States,Latvia,1,25,25,2.3866,3.3149,0.1366,0.229,2,3,3,6,5,3,3,5,10,6
127,8,Croatia,Romania,0,27,27,3.3235,2.9694,0.1763,0.2056,4,0,7,0,6,5,5,6,12,10
128,8,Poland,Czech Republic,0,29,35,3.6171,3.782,0.1652,0.2259,2,6,4,8,7,7,7,7,14,14
129,9,Norway,Russia,0,26,12,3.2138,1.2767,0.2213,0.1388,1,2,1,1,3,7,7,3,6,14
130,9,Denmark,Ukraine,0,19,30,1.9426,3.1017,0.132,0.1528,2,1,4,2,9,3,3,9,18,6
131,9,Estonia,Belgium,0,25,51,2.3794,4.9901,0.1362,0.2113,3,7,3,5,8,2,2,8,16,4
132,9,France,Japan,0,33,15,3.9394,1.4682,0.2473,0.1144,5,1,8,1,1,8,8,1,2,16
133,9,Hungary,China,0,29,24,2.2821,2.9244,0.1302,0.2286,3,1,6,1,8,6,6,8,16,12
134,9,Austria,Italy,1,22,38,2.6034,4.8938,0.1765,0.1681,3,2,5,4,7,2,2,7,14,4
135,9,Sweden,Finland,0,25,25,2.3071,3.5521,0.213,0.2595,2,1,3,2,9,6,6,9,18,12
136,9,Slovakia,Croatia,1,34,32,3.9937,3.6945,0.1564,0.178,4,5,2,9,13,4,4,13,26,8
137,9,Lithuania,Poland,1,25,25,2.8987,2.2116,0.1719,0.186,4,3,5,1,5,6,6,5,10,12
138,9,Kazakhstan,South Korea,0,19,31,2.0012,3.3731,0.1618,0.2083,4,3,7,4,6,6,6,6,12,12
139,9,Canada,Great Britain,1,24,42,3.0538,4.4352,0.2296,0.2288,5,6,7,11,11,7,7,11,24,14
140,9,Romania,Switzerland,1,26,17,2.2944,1.8647,0.1283,0.1516,1,0,2,0,3,8,8,3,6,16
141,9,Slovenia,Germany,0,30,28,4.0796,4.3931,0.2365,0.2742,1,7,2,9,12,5,5,12,26,10
142,9,Latvia,Belarus,0,33,22,4.1647,2.2071,0.1766,0.1835,5,3,7,4,2,5,5,2,4,10
143,9,Netherlands,United States,0,20,25,2.269,3.0938,0.1766,0.1687,4,5,4,7,5,3,3,5,10,6
144,9,Czech Republic,Spain,0,30,24,3.805,3.3645,0.1799,0.2544,3,5,6,7,6,5,5,6,12,10
145,10,Russia,Hungary,0,18,25,2.8691,2.5406,0.2227,0.2123,1,2,0,3,11,8,8,11,24,16
146,10,Slovakia,Belgium,0,40,24,4.6171,1.7804,0.2244,0.1365,3,2,3,2,3,4,4,3,8,8
147,10,Canada,Norway,1,29,16,3.5931,1.9051,0.2236,0.2289,3,2,5,2,6,8,8,6,12,16
148,10,China,Ukraine,0,29,26,3.7609,2.0541,0.2315,0.1498,7,2,12,3,6,7,7,6,12,14
149,10,France,Italy,0,25,26,3.0329,2.8457,0.1828,0.1664,5,1,9,2,2,4,4,2,4,8
150,10,Austria,Denmark,0,32,26,3.6337,2.9835,0.1873,0.1701,2,4,3,8,5,5,5,5,10,10
151,10,Latvia,Finland,0,18,21,2.1063,2.3828,0.1718,0.1985,4,3,6,5,5,9,9,5,10,22
152,10,Slovenia,Japan,1,37,32,4.1769,3.8786,0.1722,0.1834,3,4,5,5,9,8,8,9,18,16
153,10,Spain,Sweden,0,31,25,4.019,2.4864,0.2421,0.2127,7,1,11,2,6,7,7,6,12,14
154,10,Lithuania,Switzerland,0,25,27,3.0023,3.2915,0.1628,0.2437,6,2,11,4,8,4,4,8,18,8
155,10,Kazakhstan,Croatia,0,24,30,2.6531,3.1942,0.1561,0.1665,0,2,0,3,6,4,4,6,12,8
156,10,Germany,Great Britain,0,27,32,3.3805,4.0268,0.2327,0.1672,2,3,2,5,6,7,7,6,14,14
157,10,Estonia,Netherlands,1,38,47,3.7551,6.1259,0.177,0.2429,6,7,9,10,19,3,3,19,41,6
158,10,Belarus,Czech Republic,0,24,27,3.622,2.9865,0.2423,0.1742,5,3,8,3,4,5,5,4,10,10
159,10,United States,Romania,0,20,20,2.1853,1.8562,0.1612,0.1449,0,1,0,2,5,3,3,5,10,6
160,10,Poland,South Korea,1,19,27,2.2695,2.8778,0.2272,0.2074,2,3,4,5,8,6,6,8,16,12
161,11,Japan,Russia,0,15,25,1.2138,3.3865,0.1405,0.1817,3,4,4,7,10,7,7,10,22,14
162,11,Belgium,Belarus,0,30,18,3.6794,1.7615,0.1732,0.1408,6,2,10,4,3,10,10,3,9,20
163,11,Finland,Poland,0,36,31,4.4619,2.9428,0.1889,0.141,4,5,8,8,6,5,5,6,12,10
164,11,United States,China,0,31,14,3.4265,1.5787,0.2123,0.1661,2,3,4,6,5,6,6,5,10,12
165,11,Romania,Norway,0,34,19,2.9865,2.3626,0.1561,0.2494,1,2,1,3,6,5,5,6,12,10
166,11,Canada,Slovakia,0,30,31,3.0994,3.1537,0.2056,0.1532,1,3,2,6,8,8,8,8,16,16
167,11,Ukraine,Spain,0,38,17,3.5168,1.8692,0.13,0.1633,3,1,5,2,3,2,2,3,6,6
168,11,Croatia,Slovenia,0,26,30,4.4538,3.8675,0.2971,0.2296,3,5,5,7,5,4,4,5,10,8
169,11,France,Italy,0,14,26,1.9396,3.2424,0.2481,0.1566,1,3,1,4,5,5,5,5,12,10
170,11,Germany,Hungary,1,27,26,3.2436,3.0523,0.2388,0.2288,3,4,4,6,9,7,7,9,18,16
171,11,Denmark,Czech Republic,0,20,32,2.5518,3.5491,0.1755,0.1907,2,1,3,2,5,5,5,5,10,10
172,11,Switzerland,Great Britain,0,22,39,2.7259,4.5053,0.1695,0.2249,5,3,8,6,7,7,7,7,14,14
173,11,Estonia,Latvia,0,31,36,2.8833,3.9319,0.2171,0.153,0,4,0,5,4,5,5,4,8,10
174,11,Kazakhstan,South Korea,0,34,27,4.5883,2.3363,0.223,0.1962,8,1,14,2,2,11,11,2,4,22
175,11,Austria,Netherlands,0,22,28,2.9143,4.1303,0.2381,0.2544,2,7,3,12,8,4,4,8,16,8
176,11,Sweden,Lithuania,0,32,28,2.6786,4.652,0.1332,0.2482,1,8,1,11,10,6,6,10,20,12
177,12,Denmark,Russia,0,16,21,1.6592,3.1659,0.2127,0.254,3,5,5,8,9,4,4,9,20,8
178,12,Slovakia,Czech Republic,1,26,45,3.59,4.2366,0.2179,0.2014,2,3,3,4,12,3,3,12,27,6
179,12,Hungary,Ukraine,0,27,23,2.5507,2.7444,0.1355,0.2145,3,7,6,11,10,2,2,10,20,4
180,12,Norway,Belarus,0,17,23,1.9785,2.4247,0.1442,0.167,3,2,4,4,7,1,1,7,16,2
181,12,Romania,Finland,1,33,24,3.9696,3.1938,0.2255,0.2476,2,3,3,6,7,9,9,7,14,20
182,12,Japan,Slovenia,0,16,32,2.0811,3.6595,0.2141,0.1611,3,5,4,8,10,3,3,10,20,8
183,12,Canada,Netherlands,1,27,36,3.6364,4.1662,0.2376,0.2367,3,4,5,7,9,9,9,9,18,20
184,12,South Korea,Spain,0,19,23,1.8802,2.4839,0.1412,0.1523,3,1,4,2,9,5,5,9,18,10
185,12,United States,Sweden,1,31,34,3.4853,4.277,0.168,0.2368,3,2,4,3,12,5,5,12,24,10
186,12,Croatia,Austria,1,38,29,5.6879,3.3255,0.2387,0.2435,3,4,5,6,4,6,6,4,10,12
187,12,France,Kazakhstan,0,31,24,3.2124,3.0673,0.1579,0.2165,4,3,8,4,6,9,9,6,12,18
188,12,Great Britain,Estonia,1,35,34,3.3965,3.0703,0.1433,0.1371,2,3,3,6,3,5,5,3,6,10
189,12,Germany,Poland,0,16,30,2.0051,3.0357,0.2317,0.158,1,8,1,12,4,5,5,4,8,10
190,12,Switzerland,Latvia,0,30,29,3.345,3.3335,0.2349,0.1416,5,0,8,0,5,5,5,5,10,10
191,12,Belgium,Lithuania,1,22,33,1.7191,3.9209,0.204,0.2325,3,4,6,5,6,5,5,6,12,10
192,12,Italy,China,0,37,29,4.0327,3.2037,0.2299,0.1758,7,3,10,4,2,6,6,2,4,12
193,13,Estonia,Slovakia,0,32,19,3.4311,1.8754,0.2058,0.1503,4,3,4,5,7,9,9,7,14,18
194,13,Denmark,Finland,0,20,27,2.2033,3.739,0.2197,0.244,0,2,0,4,11,5,5,11,22,10
195,13,Russia,Norway,0,25,35,3.3925,3.11,0.1915,0.2219,2,3,4,3,6,6,6,6,12,12
196,13,France,Belarus,1,37,30,4.4644,3.5631,0.1735,0.1556,2,1,4,2,6,5,5,6,12,10
197,13,Spain,Hungary,0,33,28,4.034,3.2748,0.2321,0.2153,3,5,4,5,11,7,7,11,22,14
198,13,Japan,Great Britain,0,19,29,1.6748,3.3726,0.1369,0.2053,1,5,2,9,7,4,4,7,14,8
199,13,China,Romania,0,19,24,1.8461,1.9683,0.16,0.2113,4,0,8,0,8,3,3,8,16,8
200,13,Lithuania,Canada,1,29,39,3.7599,4.4789,0.2303,0.2076,4,5,7,8,13,14,14,13,26,32
201,13,South Korea,Italy,0,34,32,3.7227,3.2548,0.1611,0.2196,5,1,10,1,4,2,2,4,8,4
202,13,Slovenia,Latvia,0,30,29,3.0209,4.1393,0.1403,0.224,3,2,6,2,3,7,7,3,6,14
203,13,Czech Republic,Belgium,0,28,26,2.7992,4.094,0.2234,0.2811,2,5,2,8,7,5,5,7,14,10
204,13,Switzerland,Sweden,0,32,22,4.3758,2.0728,0.1763,0.1442,6,2,10,3,9,10,10,9,18,20
205,13,Poland,Ukraine,0,26,30,2.5669,3.9101,0.166,0.2214,1,3,2,6,13,3,3,13,26,6
206,13,Germany,Austria,0,29,16,3.4424,1.9071,0.1709,0.1743,4,3,6,5,5,5,5,5,10,10
207,13,Croatia,Kazakhstan,0,27,27,3.762,2.9284,0.2491,0.1546,5,7,7,10,4,4,4,4,8,8
208,13,United States,Netherlands,0,45,25,5.9574,3.7002,0.2506,0.247,5,7,5,11,7,7,7,7,14,14
209,14,Sweden,Slovakia,0,20,31,1.6276,4.1108,0.1421,0.1758,2,4,4,5,11,7,7,11,22,14
210,14,Finland,Germany,0,22,30,2.7277,2.8567,0.1476,0.1571,2,5,1,8,5,5,5,5,10,10
211,14,Russia,Belarus,0,23,16,3.5432,1.6588,0.2654,0.2157,3,1,4,2,9,5,5,9,18,10
212,14,Norway,Romania,0,21,16,2.4885,1.4307,0.2239,0.1303,1,2,2,3,6,5,5,6,12,10
213,14,Belgium,Spain,0,37,24,4.6782,2.5479,0.2095,0.1488,5,2,5,4,6,7,7,6,12,14
214,14,Hungary,Estonia,0,36,21,3.476,2.4692,0.2058,0.156,4,3,6,4,5,7,7,5,10,14
215,14,Czech Republic,Canada,0,18,28,1.74,3.6968,0.1396,0.1734,0,4,0,7,4,3,3,4,8,6
216,14,Japan,South Korea,0,31,24,3.2606,2.3032,0.1431,0.1504,1,3,1,5,9,7,7,9,18,14
217,14,China,Ukraine,1,32,30,3.2222,2.6982,0.1427,0.1524,4,3,7,5,9,5,5,9,18,10
218,14,Great Britain,Austria,0,43,25,6.6147,2.1548,0.2673,0.1411,6,4,8,4,3,12,12,3,6,24
219,14,France,Slovenia,0,27,36,3.8036,4.6165,0.2069,0.1678,3,5,4,9,6,4,4,6,12,8
220,14,Netherlands,Denmark,1,31,27,4.225,3.5973,0.2388,0.2482,5,4,9,8,9,8,8,9,18,16
221,14,Poland,Lithuania,1,31,34,3.3395,4.6586,0.2042,0.2443,3,4,6,7,6,7,7,6,12,14
222,14,Italy,Switzerland,0,27,23,3.4429,3.2203,0.2265,0.2067,6,5,5,9,5,7,7,5,10,17
223,14,Croatia,Kazakhstan,0,17,20,1.9748,1.9256,0.172,0.1474,4,1,7,2,3,4,4,3,6,8
224,14,Latvia,United States,0,33,34,4.763,3.8762,0.2092,0.2364,8,9,16,17,9,7,7,9,20,14
225,15,Slovakia,Czech Republic,0,24,20,3.795,1.9077,0.1939,0.2073,4,1,6,0,7,8,8,7,14,16
226,15,Croatia,Russia,0,27,29,2.9592,4.3331,0.1717,0.1945,6,3,10,6,5,6,6,5,10,12
227,15,China,Spain,0,28,27,3.3307,2.4189,0.2247,0.1926,3,2,6,4,6,7,7,6,12,14
228,15,Romania,Ukraine,0,19,12,1.7003,1.3453,0.2159,0.1286,5,1,8,1,6,7,7,6,12,16
229,15,Austria,Finland,1,25,23,2.7856,3.2232,0.2272,0.2392,2,1,3,2,7,5,5,7,14,10
230,15,Italy,Japan,1,39,23,4.4421,2.2404,0.1751,0.1198,3,2,4,3,2,10,10,2,4,20
231,15,Denmark,Belarus,1,33,25,3.7825,3.3969,0.1773,0.23,2,1,4,1,7,7,7,7,14,14
232,15,Poland,Norway,0,23,26,1.8031,3.5957,0.1357,0.165,0,7,0,10,10,2,2,10,20,4
