game_id,week,home_team,away_team,home_score,away_score,went_ot,winner,loser
103,7,Japan,Canada,0,5,0,Canada,Japan
104,7,Lithuania,Ukraine,2,1,0,Lithuania,Ukraine
105,7,Croatia,South Korea,4,1,0,Croatia,South Korea
106,7,Kazakhstan,Italy,2,1,0,Kazakhstan,Italy
107,7,Estonia,Slovenia,1,2,0,Slovenia,Estonia
108,7,Switzerland,Germany,4,6,0,Germany,Switzerland
109,7,United States,Poland,4,2,0,United States,Poland
110,7,Hungary,Latvia,4,5,0,Latvia,Hungary
111,7,Belarus,Romania,1,3,0,Romania,Belarus
112,7,Netherlands,Czech Republic,4,3,0,Netherlands,Czech Republic
113,8,Russia,Canada,4,5,0,Canada,Russia
114,8,Sweden,Denmark,7,1,0,Sweden,Denmark
115,8,Kazakhstan,China,2,1,0,Kazakhstan,China
116,8,Belgium,Estonia,3,2,0,Belgium,Estonia
117,8,Finland,France,6,1,0,Finland,France
118,8,South Korea,Spain,2,5,0,Spain,South Korea
119,8,Slovakia,Slovenia,4,6,0,Slovenia,Slovakia
120,8,Austria,Norway,3,2,1,Austria,Norway
121,8,Ukraine,Italy,4,1,0,Ukraine,Italy
122,8,Hungary,Japan,1,5,0,Japan,Hungary
123,8,Belarus,Germany,2,1,0,Belarus,Germany
124,8,Switzerland,Lithuania,4,3,1,Switzerland,Lithuania
125,8,Netherlands,Great Britain,1,4,0,Great Britain,Netherlands
126,8,United States,Latvia,0,4,0,Latvia,United States
127,8,Croatia,Romania,2,0,0,Croatia,Romania
128,8,Poland,Czech Republic,2,6,0,Czech Republic,Poland
129,9,Norway,Russia,4,3,1,Norway,Russia
130,9,Denmark,Ukraine,2,3,1,Ukraine,Denmark
131,9,Estonia,Belgium,1,3,0,Belgium,Estonia
132,9,France,Japan,2,1,1,France,Japan
133,9,Hungary,China,2,3,0,China,Hungary
134,9,Austria,Switzerland,5,4,1,Austria,Switzerland
135,9,Sweden,Finland,4,3,0,Sweden,Finland
136,9,Slovakia,Croatia,2,5,0,Croatia,Slovakia
137,9,Lithuania,Poland,3,2,1,Lithuania,Poland
138,9,Kazakhstan,South Korea,3,2,1,Kazakhstan,South Korea
139,9,Canada,Great Britain,3,2,1,Canada,Great Britain
140,9,Slovenia,Germany,4,1,0,Slovenia,Germany
141,9,Latvia,Belarus,4,2,0,Latvia,Belarus
142,9,Czech Republic,Romania,1,5,0,Romania,Czech Republic
143,9,Spain,Italy,5,6,1,Italy,Spain
144,9,Netherlands,United States,6,2,0,Netherlands,United States
145,10,Russia,Hungary,2,3,1,Hungary,Russia
146,10,Slovakia,Belgium,3,2,0,Slovakia,Belgium
147,10,Canada,Norway,4,1,0,Canada,Norway
148,10,China,Ukraine,2,5,0,Ukraine,China
149,10,France,Italy,6,5,0,France,Italy
150,10,Austria,Denmark,4,5,0,Denmark,Austria
151,10,Latvia,Finland,4,3,0,Latvia,Finland
152,10,Slovenia,Japan,2,3,1,Japan,Slovenia
153,10,Spain,Sweden,3,4,0,Sweden,Spain
154,10,Romania,Switzerland,3,2,0,Romania,Switzerland
155,10,Kazakhstan,Croatia,3,8,0,Croatia,Kazakhstan
156,10,Germany,Great Britain,7,4,0,Germany,Great Britain
157,10,Estonia,Netherlands,6,3,0,Estonia,Netherlands
158,10,Lithuania,Czech Republic,4,3,1,Lithuania,Czech Republic
159,10,Belarus,United States,5,0,0,Belarus,United States
160,10,Poland,South Korea,4,5,0,South Korea,Poland
161,11,Japan,Russia,2,5,0,Russia,Japan
162,11,Belgium,Belarus,2,3,1,Belarus,Belgium
163,11,Finland,Poland,0,1,1,Poland,Finland
164,11,United States,China,2,6,0,China,United States
165,11,Romania,Norway,4,5,1,Norway,Romania
166,11,Canada,Slovakia,1,2,0,Slovakia,Canada
167,11,Ukraine,Spain,1,3,0,Spain,Ukraine
168,11,Croatia,Slovenia,4,3,1,Croatia,Slovenia
169,11,France,Italy,4,0,0,France,Italy
170,11,Lithuania,Switzerland,4,3,1,Lithuania,Switzerland
171,11,Germany,Hungary,2,3,0,Hungary,Germany
172,11,Denmark,Czech Republic,4,3,1,Denmark,Czech Republic
173,11,Great Britain,Austria,5,1,0,Great Britain,Austria
174,11,Estonia,Latvia,2,3,0,Latvia,Estonia
175,11,Kazakhstan,South Korea,2,3,0,South Korea,Kazakhstan
176,11,Netherlands,Sweden,5,3,0,Netherlands,Sweden
177,12,Denmark,Russia,4,5,1,Russia,Denmark
178,12,Slovakia,Czech Republic,2,1,0,Slovakia,Czech Republic
179,12,Hungary,Ukraine,4,2,0,Hungary,Ukraine
180,12,Norway,Belarus,6,1,0,Norway,Belarus
181,12,Romania,Finland,1,5,0,Finland,Romania
182,12,Japan,Slovenia,4,3,1,Japan,Slovenia
183,12,Canada,Netherlands,4,8,0,Netherlands,Canada
184,12,South Korea,Spain,2,3,0,Spain,South Korea
185,12,United States,Sweden,2,3,1,Sweden,United States
186,12,Croatia,Austria,5,6,0,Austria,Croatia
187,12,France,Kazakhstan,2,3,1,Kazakhstan,France
188,12,Switzerland,Great Britain,5,4,1,Switzerland,Great Britain
189,12,Lithuania,Estonia,0,3,0,Estonia,Lithuania
190,12,Germany,Poland,4,3,0,Germany,Poland
191,12,Belgium,China,1,0,1,Belgium,China
192,12,Italy,Latvia,5,6,1,Latvia,Italy
193,13,Estonia,Slovakia,2,3,0,Slovakia,Estonia
194,13,Denmark,Finland,4,5,0,Finland,Denmark
195,13,Russia,Norway,4,3,0,Russia,Norway
196,13,France,Belarus,4,0,0,France,Belarus
197,13,Spain,Hungary,4,3,0,Spain,Hungary
198,13,Japan,Great Britain,3,4,0,Great Britain,Japan
199,13,China,Romania,3,2,0,China,Romania
200,13,Lithuania,Canada,3,1,0,Lithuania,Canada
201,13,South Korea,Italy,3,4,1,Italy,South Korea
202,13,Slovenia,Latvia,5,4,0,Slovenia,Latvia
203,13,Czech Republic,Belgium,2,3,1,Belgium,Czech Republic
204,13,Switzerland,Sweden,4,3,0,Switzerland,Sweden
205,13,Poland,Ukraine,6,1,0,Poland,Ukraine
206,13,Germany,Austria,4,2,0,Germany,Austria
207,13,Croatia,Kazakhstan,7,4,0,Croatia,Kazakhstan
208,13,United States,Netherlands,1,3,0,Netherlands,United States
209,14,Sweden,Slovakia,5,8,0,Slovakia,Sweden
210,14,Finland,Germany,5,0,0,Finland,Germany
211,14,Russia,Belarus,3,0,0,Russia,Belarus
212,14,Norway,Romania,2,3,0,Romania,Norway
213,14,Belgium,Spain,2,0,0,Belgium,Spain
214,14,Hungary,Estonia,6,4,0,Hungary,Estonia
215,14,Czech Republic,Canada,3,4,0,Canada,Czech Republic
216,14,Japan,South Korea,5,4,1,Japan,South Korea
217,14,China,Ukraine,2,3,0,Ukraine,China
218,14,France,Slovenia,3,2,0,France,Slovenia
219,14,Italy,Austria,3,1,0,Italy,Austria
220,14,Netherlands,Denmark,6,5,1,Netherlands,Denmark
221,14,Poland,Lithuania,2,3,0,Lithuania,Poland
222,14,Switzerland,Latvia,5,2,0,Switzerland,Latvia
223,14,United States,Great Britain,4,5,0,Great Britain,United States
224,14,Croatia,Kazakhstan,8,9,1,Kazakhstan,Croatia
225,15,Slovakia,Czech Republic,4,2,0,Slovakia,Czech Republic
226,15,Croatia,Russia,2,3,1,Russia,Croatia
227,15,China,Spain,3,2,1,China,Spain
228,15,Romania,Ukraine,1,3,0,Ukraine,Romania
229,15,Austria,Finland,1,3,0,Finland,Austria
230,15,Italy,Japan,3,2,0,Italy,Japan
231,15,Great Britain,Estonia,2,3,1,Estonia,Great Britain
232,15,Denmark,Belarus,5,4,1,Denmark,Belarus
233,15,Poland,Norway,5,3,0,Poland,Norway
234,15,Lithuania,Slovenia,3,5,0,Slovenia,Lithuania
235,15,Belgium,Hungary,3,2,0,Belgium,Hungary
236,15,France,Canada,0,2,0,Canada,France
237,15,South Korea,Netherlands,5,4,1,South Korea,Netherlands
238,15,Germany,Sweden,4,3,0,Germany,Sweden
239,15,Kazakhstan,Latvia,1,4,0,Latvia,Kazakhstan
240,15,Switzerland,United States,5,4,0,Switzerland,United States
241,16,China,Slovakia,2,3,0,Slovakia,China
242,16,Finland,Norway,3,4,1,Norway,Finland
243,16,Czech Republic,Great Britain,3,5,0,Great Britain,Czech Republic
244,16,Ukraine,Romania,0,4,0,Romania,Ukraine
245,16,Hungary,Croatia,1,2,0,Croatia,Hungary
246,16,Russia,Switzerland,2,1,1,Russia,Switzerland
247,16,Spain,Belgium,5,4,1,Spain,Belgium
248,16,Latvia,Poland,9,2,0,Latvia,Poland
249,16,Lithuania,Denmark,3,2,1,Lithuania,Denmark
250,16,Belarus,France,3,2,0,Belarus,France
251,16,Estonia,Japan,4,3,0,Estonia,Japan
252,16,Italy,Sweden,5,2,0,Italy,Sweden
253,16,Slovenia,South Korea,1,2,0,South Korea,Slovenia
254,16,Canada,Austria,5,6,1,Austria,Canada
255,16,Kazakhstan,Germany,2,1,0,Kazakhstan,Germany
256,17,Canada,China,4,1,0,Canada,China
257,17,Slovakia,Russia,4,2,0,Slovakia,Russia
258,17,Norway,Czech Republic,4,0,0,Norway,Czech Republic
259,17,Croatia,Belarus,5,1,0,Croatia,Belarus
260,17,Ukraine,Lithuania,3,2,0,Ukraine,Lithuania
261,17,Hungary,Poland,3,2,0,Hungary,Poland
262,17,Finland,Slovenia,3,4,0,Slovenia,Finland
263,17,Switzerland,Denmark,4,5,0,Denmark,Switzerland
264,17,Japan,Romania,3,4,1,Romania,Japan
265,17,Belgium,Germany,3,2,1,Belgium,Germany
266,17,Sweden,Great Britain,3,2,0,Sweden,Great Britain
267,17,Austria,Spain,4,2,0,Austria,Spain
268,17,United States,France,5,2,0,United States,France
269,17,Latvia,Estonia,6,2,0,Latvia,Estonia
270,17,Italy,Kazakhstan,4,3,1,Italy,Kazakhstan
271,17,Netherlands,South Korea,4,3,1,Netherlands,South Korea
272,18,Germany,Slovakia,3,4,0,Slovakia,Germany
273,18,Belarus,China,2,3,1,China,Belarus
274,18,Norway,Switzerland,2,3,0,Switzerland,Norway
275,18,Russia,Sweden,4,3,0,Russia,Sweden
276,18,Croatia,Hungary,8,3,0,Croatia,Hungary
277,18,Finland,Estonia,6,3,0,Finland,Estonia
278,18,Ukraine,Great Britain,4,3,1,Ukraine,Great Britain
279,18,Romania,Denmark,3,2,0,Romania,Denmark
280,18,Belgium,Japan,3,4,1,Japan,Belgium
281,18,Italy,Poland,4,5,1,Poland,Italy
282,18,Lithuania,Latvia,4,7,0,Latvia,Lithuania
283,18,United States,Canada,1,2,0,Canada,United States
284,18,South Korea,Austria,2,5,0,Austria,South Korea
285,18,France,Netherlands,1,2,0,Netherlands,France
286,18,Slovenia,Czech Republic,5,6,0,Czech Republic,Slovenia
287,18,Spain,Kazakhstan,3,2,0,Spain,Kazakhstan
288,19,Switzerland,Slovakia,3,0,0,Switzerland,Slovakia
289,19,Netherlands,China,1,7,0,China,Netherlands
290,19,Norway,Kazakhstan,4,2,0,Norway,Kazakhstan
291,19,Belarus,Czech Republic,5,4,0,Belarus,Czech Republic
292,19,Ukraine,Japan,4,1,0,Ukraine,Japan
293,19,Hungary,Germany,4,5,0,Germany,Hungary
294,19,Spain,Russia,5,0,0,Spain,Russia
295,19,France,Romania,2,5,0,Romania,France
296,19,Great Britain,Italy,4,1,0,Great Britain,Italy
297,19,Estonia,Denmark,2,3,0,Denmark,Estonia
298,19,Canada,Finland,7,3,0,Canada,Finland
299,19,Sweden,Belgium,2,1,1,Sweden,Belgium
300,19,Poland,Slovenia,2,1,0,Poland,Slovenia
301,19,Austria,United States,2,4,0,United States,Austria
302,19,South Korea,Croatia,4,3,1,South Korea,Croatia
303,19,Latvia,Lithuania,2,1,1,Latvia,Lithuania
304,20,France,Slovakia,2,1,0,France,Slovakia
305,20,China,Czech Republic,4,1,0,China,Czech Republic
306,20,Canada,Ukraine,7,1,0,Canada,Ukraine
307,20,Denmark,Switzerland,3,6,0,Switzerland,Denmark
308,20,Kazakhstan,Finland,3,4,0,Finland,Kazakhstan
309,20,Great Britain,Norway,3,2,0,Great Britain,Norway
310,20,Russia,Latvia,2,3,1,Latvia,Russia
311,20,Lithuania,Belarus,3,1,0,Lithuania,Belarus
312,20,Estonia,Romania,3,2,0,Estonia,Romania
313,20,Hungary,Spain,3,2,0,Hungary,Spain
314,20,Netherlands,Belgium,3,5,0,Belgium,Netherlands
315,20,Italy,Sweden,2,1,1,Italy,Sweden
316,20,South Korea,Germany,3,4,1,Germany,South Korea
317,20,Japan,Poland,3,2,0,Japan,Poland
318,20,United States,Slovenia,3,2,0,United States,Slovenia
319,20,Austria,Croatia,5,6,1,Croatia,Austria
320,21,France,Slovakia,5,6,1,Slovakia,France
321,21,Czech Republic,Denmark,5,1,0,Czech Republic,Denmark
322,21,Norway,Lithuania,3,0,0,Norway,Lithuania
323,21,Finland,Austria,5,6,1,Austria,Finland
324,21,China,Belarus,5,4,0,China,Belarus
325,21,Croatia,Ukraine,2,5,0,Ukraine,Croatia
326,21,Italy,Great Britain,4,3,1,Italy,Great Britain
327,21,Hungary,United States,3,5,0,United States,Hungary
328,21,Canada,Germany,4,5,0,Germany,Canada
329,21,Romania,Netherlands,3,6,0,Netherlands,Romania
330,21,Estonia,Poland,0,6,0,Poland,Estonia
331,21,Kazakhstan,Japan,2,4,0,Japan,Kazakhstan
332,21,Russia,Belgium,4,3,0,Russia,Belgium
333,21,Latvia,Slovenia,4,3,0,Latvia,Slovenia
334,21,Sweden,South Korea,3,4,1,South Korea,Sweden
335,21,Spain,Switzerland,0,2,0,Switzerland,Spain
336,22,France,China,5,6,1,China,France
337,22,Denmark,Norway,2,3,0,Norway,Denmark
338,22,Czech Republic,Germany,1,4,0,Germany,Czech Republic
339,22,Slovakia,Sweden,11,0,0,Slovakia,Sweden
340,22,South Korea,Belarus,1,5,0,Belarus,South Korea
341,22,Belgium,Lithuania,1,7,0,Lithuania,Belgium
342,22,Finland,Croatia,3,1,0,Finland,Croatia
343,22,Slovenia,Ukraine,3,4,1,Ukraine,Slovenia
344,22,Italy,Switzerland,2,3,0,Switzerland,Italy
345,22,Great Britain,Canada,2,5,0,Canada,Great Britain
346,22,Romania,Russia,3,0,0,Romania,Russia
347,22,Japan,Netherlands,2,1,0,Japan,Netherlands
348,22,Spain,Poland,0,4,0,Poland,Spain
349,22,United States,Estonia,1,3,0,Estonia,United States
350,22,Austria,Hungary,0,1,0,Hungary,Austria
351,22,Kazakhstan,Latvia,3,2,1,Kazakhstan,Latvia
352,23,Romania,France,3,5,0,France,Romania
353,23,Norway,Finland,2,1,1,Norway,Finland
354,23,China,Austria,4,2,0,China,Austria
355,23,Denmark,Slovenia,5,6,0,Slovenia,Denmark
356,23,Czech Republic,Switzerland,2,6,0,Switzerland,Czech Republic
357,23,Slovakia,United States,3,4,1,United States,Slovakia
358,23,South Korea,Ukraine,1,6,0,Ukraine,South Korea
359,23,Belarus,Estonia,3,5,0,Estonia,Belarus
360,23,Great Britain,Germany,3,4,1,Germany,Great Britain
361,23,Lithuania,Japan,7,6,1,Lithuania,Japan
362,23,Belgium,Kazakhstan,3,2,1,Belgium,Kazakhstan
363,23,Canada,Poland,1,4,0,Poland,Canada
364,23,Croatia,Netherlands,6,4,0,Croatia,Netherlands
365,23,Sweden,Hungary,1,3,0,Hungary,Sweden
366,23,Latvia,Spain,2,3,0,Spain,Latvia
367,23,Italy,Russia,2,8,0,Russia,Italy
368,24,France,Russia,0,3,0,Russia,France
369,24,China,Switzerland,5,6,1,Switzerland,China
370,24,Belarus,Czech Republic,5,4,1,Belarus,Czech Republic
371,24,Denmark,Canada,4,3,0,Denmark,Canada
372,24,Finland,United States,3,2,0,Finland,United States
373,24,Slovakia,Norway,1,2,1,Norway,Slovakia
374,24,Hungary,Slovenia,3,4,1,Slovenia,Hungary
375,24,Estonia,Sweden,3,4,0,Sweden,Estonia
376,24,Romania,Great Britain,2,3,1,Great Britain,Romania
377,24,Kazakhstan,Lithuania,5,3,0,Kazakhstan,Lithuania
378,24,Germany,Croatia,3,4,0,Croatia,Germany
379,24,Austria,Netherlands,2,7,0,Netherlands,Austria
380,24,Belgium,Ukraine,3,2,0,Belgium,Ukraine
381,24,Poland,Spain,0,1,0,Spain,Poland
382,24,Japan,Italy,3,4,1,Italy,Japan
383,24,South Korea,Latvia,4,1,0,South Korea,Latvia
384,25,China,Netherlands,5,2,0,China,Netherlands
385,25,Great Britain,Denmark,5,6,0,Denmark,Great Britain
386,25,Slovenia,Slovakia,1,8,0,Slovakia,Slovenia
387,25,Russia,Czech Republic,4,0,0,Russia,Czech Republic
388,25,Spain,Norway,2,3,1,Norway,Spain
389,25,Poland,France,4,3,1,Poland,France
390,25,Switzerland,Austria,1,2,1,Austria,Switzerland
391,25,Sweden,United States,1,6,0,United States,Sweden
392,25,Hungary,Belarus,7,3,0,Hungary,Belarus
393,25,Ukraine,Canada,1,4,0,Canada,Ukraine
394,25,Lithuania,Italy,2,3,0,Italy,Lithuania
395,25,Estonia,Finland,3,2,0,Estonia,Finland
396,25,Kazakhstan,Romania,2,6,0,Romania,Kazakhstan
397,25,Belgium,South Korea,2,6,0,South Korea,Belgium
398,25,Japan,Germany,1,4,0,Germany,Japan
399,25,Latvia,Croatia,5,8,0,Croatia,Latvia
400,26,Switzerland,China,5,2,0,Switzerland,China
401,26,Great Britain,France,4,2,0,Great Britain,France
402,26,Slovakia,Ukraine,3,0,0,Slovakia,Ukraine
403,26,Denmark,United States,6,2,0,Denmark,United States
404,26,Slovenia,Romania,1,2,0,Romania,Slovenia
405,26,Hungary,Czech Republic,2,3,0,Czech Republic,Hungary
406,26,Belarus,Norway,1,7,0,Norway,Belarus
407,26,Austria,Russia,1,4,0,Russia,Austria
408,26,Finland,Netherlands,4,3,1,Finland,Netherlands
409,26,Kazakhstan,Sweden,1,5,0,Sweden,Kazakhstan
410,26,Belgium,Poland,4,3,0,Belgium,Poland
411,26,Estonia,South Korea,3,2,0,Estonia,South Korea
412,26,Germany,Italy,1,4,0,Italy,Germany
413,26,Canada,Latvia,2,3,0,Latvia,Canada
414,26,Japan,Lithuania,1,2,0,Lithuania,Japan
415,26,Croatia,Spain,7,6,1,Croatia,Spain
416,27,China,Kazakhstan,1,2,0,Kazakhstan,China
417,27,Czech Republic,Great Britain,2,5,0,Great Britain,Czech Republic
418,27,Norway,Switzerland,3,2,1,Norway,Switzerland
419,27,Lithuania,Slovakia,0,2,0,Slovakia,Lithuania
420,27,Denmark,Italy,2,3,1,Italy,Denmark
421,27,Germany,France,4,5,1,France,Germany
422,27,Romania,Slovenia,5,1,0,Romania,Slovenia
423,27,Austria,Belgium,4,0,0,Austria,Belgium
424,27,Finland,Latvia,4,3,1,Finland,Latvia
425,27,Sweden,Japan,4,3,0,Sweden,Japan
426,27,Estonia,Ukraine,1,2,0,Ukraine,Estonia
427,27,Hungary,Netherlands,3,2,1,Hungary,Netherlands
428,27,Belarus,Croatia,5,4,0,Belarus,Croatia
429,27,United States,Russia,3,4,0,Russia,United States
430,27,South Korea,Poland,3,4,0,Poland,South Korea
431,27,Canada,Spain,2,6,0,Spain,Canada
432,28,China,South Korea,4,6,0,South Korea,China
433,28,Switzerland,Czech Republic,6,2,0,Switzerland,Czech Republic
434,28,Norway,Denmark,4,6,0,Denmark,Norway
435,28,Slovakia,Latvia,3,4,1,Latvia,Slovakia
436,28,Slovenia,Great Britain,3,5,0,Great Britain,Slovenia
437,28,United States,France,5,3,0,United States,France
438,28,Hungary,Belgium,3,4,1,Belgium,Hungary
439,28,Poland,Finland,2,4,0,Finland,Poland
440,28,Kazakhstan,Ukraine,1,0,1,Kazakhstan,Ukraine
441,28,Austria,Germany,6,5,1,Austria,Germany
442,28,Russia,Romania,2,6,0,Romania,Russia
443,28,Belarus,Japan,5,6,0,Japan,Belarus
444,28,Italy,Estonia,2,3,0,Estonia,Italy
445,28,Lithuania,Netherlands,1,3,0,Netherlands,Lithuania
446,28,Sweden,Canada,1,5,0,Canada,Sweden
447,28,Spain,Croatia,2,3,0,Croatia,Spain
448,29,China,Latvia,0,3,0,Latvia,China
449,29,Norway,Sweden,2,3,0,Sweden,Norway
450,29,Czech Republic,Slovakia,2,3,1,Slovakia,Czech Republic
451,29,Hungary,Switzerland,1,3,0,Switzerland,Hungary
452,29,Austria,Denmark,2,3,1,Denmark,Austria
453,29,Poland,Great Britain,2,3,0,Great Britain,Poland
454,29,United States,Romania,4,1,0,United States,Romania
455,29,Slovenia,Netherlands,3,2,0,Slovenia,Netherlands
456,29,Canada,France,3,5,0,France,Canada
457,29,Russia,Finland,0,2,0,Finland,Russia
458,29,Ukraine,Japan,10,1,0,Ukraine,Japan
459,29,Kazakhstan,Belgium,2,1,1,Kazakhstan,Belgium
460,29,Belarus,Italy,2,3,0,Italy,Belarus
461,29,Estonia,Spain,2,1,0,Estonia,Spain
462,29,South Korea,Lithuania,1,4,0,Lithuania,South Korea
463,29,Croatia,Germany,5,3,0,Croatia,Germany
464,30,Japan,China,3,2,0,Japan,China
465,30,Norway,Austria,6,3,0,Norway,Austria
466,30,Slovakia,Lithuania,0,1,0,Lithuania,Slovakia
467,30,Denmark,Estonia,0,6,0,Estonia,Denmark
468,30,Switzerland,Hungary,6,3,0,Switzerland,Hungary
469,30,Italy,Czech Republic,5,1,0,Italy,Czech Republic
470,30,Great Britain,Slovenia,4,5,0,Slovenia,Great Britain
471,30,Germany,United States,5,1,0,Germany,United States
472,30,Ukraine,France,1,4,0,France,Ukraine
473,30,Belgium,Canada,6,5,1,Belgium,Canada
474,30,Kazakhstan,Romania,1,3,0,Romania,Kazakhstan
475,30,Finland,Sweden,2,1,0,Finland,Sweden
476,30,Russia,Belarus,4,1,0,Russia,Belarus
477,30,Latvia,Poland,4,3,0,Latvia,Poland
478,30,Netherlands,Spain,4,3,1,Netherlands,Spain
