rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
20,Michael Ellis,F,South Samuelberg,0.7892936903130905,-0.5490858196652197,0.6724595281351944,1.8527149779077499,0.0,1.350665019251132,1.7723033107261517,2.765382376690815
21,Erik Walsh,F,West Zachary,0.7513859217354848,-0.12245250537495017,-0.47925486097153713,1.7789995108235668,0.0,1.4820763480768746,0.5614214665152565,1.9286780662125644
22,Alexander Goodwin,F,South Samuelberg,-0.333622237946771,-1.16756703267933,1.6722795197289109,1.7697616126650144,0.0,0.8141549243188597,-2.0599881170710583,1.9408518617678243
23,David Conley,F,Jeffreyville,0.5380535780994251,-0.6070640031748532,-0.5646788596802704,1.762646477397742,0.0,1.647542292289033,1.9709925598612485,1.1289571926420434
24,Jacob Thomas,D,Luistown,-0.9237378625326599,1.8116791274067925,-0.7139850062868327,1.7595656198708383,0.0,0.2232292649554948,-0.7852402237138031,1.933521878458138
25,Joel Wright,D,West Kimfurt,-1.1195655691060935,-0.6903136426633374,1.6755406660910954,1.7282941472381301,0.0,-0.06603041553092968,0.24106327433147848,1.5939556015597947
26,Todd Thomas,F,Jamesmouth,-1.6436906867851448,0.9734095011033259,1.3085307958760213,1.7217855577650112,0.0,-0.45348547628225444,1.0202867027438411,2.3600351679592135
27,Chris Foster,F,Davistown,-2.403858266119928,-0.1529680712771046,1.1302485255394232,1.7120231679677187,0.0,-0.4232781068770342,0.09321831267630648,0.28544535611010935
28,Lawrence Smith,D,North Brianside,0.7137077139551187,-1.3504286133234815,-2.140125833023564,1.7115480091078135,0.0,-0.7242306781867471,-0.7499128341875383,-1.0652987232841136
29,Samuel Dixon,D,West Michaelview,0.019689193852055926,0.541587053729374,2.4136661768768177,1.7043684763234401,0.0,-0.017910978096529424,-0.6453676510172744,4.6793109007816875
30,Matthew Maldonado,D,Davistown,1.3965902301510882,-1.7562170590341122,1.3821629918424965,1.6953496474762186,0.0,0.43379331563325096,-0.010882174727562631,2.717885810435691
31,Henry House,D,Jordanland,-0.03899929517777765,0.06305544137534516,0.2280040824501347,1.680673232213681,0.0,-2.1844105203019972,-1.0073856536501071,1.9327334608613833
32,Phillip Koch,F,Hunterborough,-1.1313584098112834,0.5507523777090381,1.304649659003637,1.6793673103180073,0.0,-0.5259008261706583,-0.5910815174419045,2.403410937219399
33,Matthew Evans,D,North Susanberg,-1.0363262067763277,1.2385104797739233,-0.6315920415105158,1.6336271627495713,0.0,-0.9601880673379846,0.8129923600656533,1.204219394236651
34,William Santana,D,East Sarahhaven,1.0608398474884198,-1.512834970115565,-0.9838722323042891,1.6316338771559504,0.0,-1.326280699276753,1.0859853658600458,0.19576652222451596
35,Cameron Choi,F,Lake Shaunfort,0.9643724727945573,-0.6105910282253765,0.2388301228893974,1.5966746680601824,0.0,-0.26289285000479423,2.0204834263450504,2.1892862355187606
36,Jeremy Morgan,F,North Chelseamouth,-1.1549305248491732,-0.21966822871735345,0.31764594631021387,1.5873053835891957,0.0,-1.7222041704270017,-0.3233419352137855,0.5303525763328829
37,Christopher Wilson,D,Jeffreyville,0.6054721637211381,-2.3809675123926595,0.06156001514573227,1.5837187143222877,0.0,-0.813528133649538,1.4289748106954103,-0.13021661920350125
38,William Knox,F,South Kelseyton,0.49810084511847214,-0.47540413626739153,0.5645641729658081,1.5820477719891195,0.0,-0.9160114194189544,1.1973676658954149,2.1693086538060085
39,George Valencia,F,Nelsonhaven,-0.38148464241172675,1.1987409744433624,-0.14919976094522516,1.5767966365699295,0.0,1.7435055324303685,1.27935328973639,2.24485320765634
40,Jesse Larson,F,North Brianside,-0.549896412766793,1.907404595185834,-0.6667915992618065,1.5712104647908534,0.0,0.8629631894644291,-0.9959599780712098,2.2619270479480877
41,Scott Garcia,D,Christopherhaven,-0.4303832283695017,0.05441336098867798,0.6540353371071491,1.5680891272003612,0.0,-0.5883465497382105,0.012884130783674263,1.8461545969266866
42,Ryan Duncan,F,South Kelseyton,-0.49805937553949975,0.3629934239393967,-0.16635565382694326,1.546474392900856,0.0,0.8967686907839282,0.9621954142004804,1.2450527874738095
43,Henry Bates,D,Jordanland,-1.538236916886765,-1.192019639421283,-1.1995056923881655,1.5296810246603325,0.0,-0.12046945410974719,1.430796659083447,-2.4000812240358806
44,Grant Roberts,F,West Erin,-0.44156431842956956,0.844257829946458,-0.8034972882173124,1.502912505506632,0.0,-0.20146194070930898,-0.6477452072463962,1.1021087288062081
45,Brandon Rice,F,Jamesmouth,-2.8319565342268866,-1.4711189662349653,0.7088180091568816,1.4975068435527803,0.0,0.24017533788159573,0.015846381926779094,-2.0967506477521907
46,Tony Lewis,D,Jordanland,-0.9080049458914191,0.028291830798344453,-0.12779942786791373,1.4912111278381504,0.0,0.997184133589258,1.0811420245261316,0.483698584877162
47,Robert Mitchell,D,Barnesburgh,-1.5839931358295118,-0.8716968541852563,-0.3000593716138577,1.4846381451500512,0.0,-0.15965118104931172,1.2241046637546138,-1.2711112164785747
48,Eric Knapp,D,South Lauren,0.8800974676455208,0.14246153699053632,1.0955121792903852,1.4702380736009126,0.0,-0.26903175642782584,-0.12494774758417436,3.588309257527355
49,Jerry Macdonald,D,Port David,0.6726571287638022,-0.39086451881029494,0.1515266509226727,1.4602944882154962,0.0,2.695273337308028,-1.2548372046305518,1.8936137490916762
50,Connor Miller,F,Luistown,-0.9937867443211156,-0.048129314669391604,1.079460657713646,1.4573741427779672,0.0,-1.7972880693235478,1.7747054333399659,1.494918741501106
