rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
21,Joshua Velazquez,F,Davistown,0.7157644108533116,1.9683015702622038,-1.3503162141210237,-0.4896488084444026,0.0,-0.22174970231849106,-0.31772642486289676,0.8441009585500892
22,Jesse Larson,F,North Brianside,-0.549896412766793,1.907404595185834,-0.6667915992618065,1.5712104647908534,0.0,0.8629631894644291,-0.9959599780712098,2.2619270479480877
23,Ronald Rice,D,South Samuelberg,0.5198809378581463,1.9019587698009675,-1.712020610520836,-1.051542761124256,0.0,-0.6657483544965443,-2.1769999132219646,-0.3417236639859782
24,Michael Jones,D,Lake David,-2.2109612682903137,1.852421319165246,-2.2335454537918413,-1.172712793841634,0.0,-0.4569289176466846,0.4354320640869879,-3.7647981967585427
25,James Ross,F,South Samuelberg,0.13967995579705417,1.8472829358209755,-0.695399317691224,-0.18635160929809672,0.0,-0.3347063210796728,0.2664966837769453,1.1052119646287089
26,Robert Davenport,D,Port Chris,-0.474602928294357,1.8139916510979683,-0.559808258105594,-1.0380094029671991,0.0,1.5937614193650622,-0.27765028113068885,-0.2584289382691819
27,Jacob Thomas,D,Luistown,-0.9237378625326599,1.8116791274067925,-0.7139850062868327,1.7595656198708383,0.0,0.2232292649554948,-0.7852402237138031,1.933521878458138
28,David Wilson,F,Lake David,0.5548829340820243,1.8049397380200718,0.568830742862045,0.0331938438835554,0.0,1.8766341920031977,-1.717510156768142,2.9618472588476963
29,Thomas Myers,D,North Connorchester,1.3718264484578502,1.7270552659281544,-0.869493909445731,-0.05755745933138683,0.0,-1.0128372407869621,-0.13949052026065198,2.1718303456088868
30,Jeffrey Frye,D,Jamesmouth,0.6946222456556229,1.7267287666882711,-0.5188718754862784,-0.4762485844589711,0.0,1.7349144859550192,-1.0377864954067162,1.4262305523986445
31,Anthony Smith,F,Port Kristieberg,0.3165279414853091,1.694686114827266,1.2646894170599918,-0.5895769593943895,0.0,-1.076941880170469,0.23002190252775206,2.686326513978178
32,Drew Smith,D,Port Chris,0.3691756731109339,1.6945092241779167,-2.095324729630968,0.05984981708319147,0.0,-0.002199403681273096,0.1709118277657323,0.028209984741074265
33,Stephen Perez,D,South Samuelberg,0.16603038229614286,1.6433862855527681,-2.070690821428623,0.5936011577091928,0.0,0.20846492340973696,-0.2461401261883401,0.3323270041294809
34,Kenneth Reynolds,F,Port Kristieberg,1.1217052991203649,1.6125188155115082,0.39573856930326196,1.89888362708283,0.0,0.13101864251203965,-0.7880493041141343,5.028846311017965
35,Daniel Wright,F,Lake Shaunfort,1.1609071695722561,1.6073775646805553,1.0308611446047853,0.22751147086467446,0.0,-0.16638470349960285,-0.8530613429233781,4.026657349722271
36,Luis Herman,F,West Michaelview,-1.2215642147085448,1.6064896838138571,0.6167935774938269,1.0635836311662492,0.0,-1.6716582219244356,-0.6954899291238176,2.0653026777653887
37,Eugene Reynolds,F,South Kelseyton,-0.04845712354507471,1.605816552219044,0.32489448703395407,0.3834926332292209,0.0,1.6660032054204224,-1.306376533523456,2.2657465489371442
38,Anthony Perez,F,North Chelseamouth,0.6655232649803551,1.6001837075887877,0.8000380593473486,-0.7584469369483609,0.0,-0.7748748352863014,0.053060735343763966,2.3072980949681305
39,Dennis Graves,F,Port Kristieberg,1.9036283004702768,1.5542895704981634,0.551387139758353,0.038054445309454614,0.0,-0.6728208530782103,-0.5313173915331597,4.047359456036248
40,Timothy Levine,F,West Zachary,-0.5232454391384959,1.5433014155750773,0.3826373848793651,-0.7535211406821662,0.0,0.8581136425801651,-1.2172965291833455,0.6491722206337804
41,Michael Jordan 2,D,North Brianside,1.1491787147549053,1.5394070021692567,-1.4801751561169583,-0.2641130700837118,0.0,-0.3963440632524417,-0.13109189759849318,0.944297490723492
42,Gregory West,F,Luistown,-1.1105121340263369,1.5263816181131944,-0.5845162246043913,-0.37024124076363446,0.0,-1.2072066267108306,0.4633587130386669,-0.5388879812811682
43,Devin Day,F,North Susanberg,0.9706810958995501,1.5132850805915354,-0.5834041422145444,2.0030924649549298,0.0,0.344416153273278,0.9259197519622803,3.903654499231471
44,Joseph Jenkins,D,Hunterborough,1.6848519519175649,1.4940552513796446,-0.6179138417250656,0.48518087532770166,0.0,-0.7477970028690543,1.0242678627143453,3.0461742368998452
45,Nicholas Ramos,D,South Kelseyton,-0.7899285915797084,1.481173048666529,1.7876601938534251,-0.2594142648497349,0.0,-1.6266367800230948,-0.5802359840252804,2.2194903860905106
46,Brian Brown,D,Jamesmouth,-0.17365351712670016,1.4611554649327028,2.224898087323305,1.2187581943891992,0.0,-1.972222042131435,-0.8477660518864902,4.731158229518507
47,Alan Martinez,D,West Susanchester,-0.9996370130229829,1.424362374075185,0.15744895088748753,-1.200107690342623,0.0,0.5575119953466957,-1.2089307091013055,-0.6179333784029335
48,Timothy Cochran,D,West Erin,0.20684855991557236,1.3835452063938347,-1.5469069588692006,-0.38316387691307835,0.0,-0.36047504566147326,0.19405213033876845,-0.33967706947287196
49,Juan Thompson,F,Jordanland,-2.364512550392318,1.3800542609244209,0.011566846108022315,0.3237237311157353,0.0,0.006738435365344424,-0.6084396816760428,-0.6491677122441395
50,Steve Ashley,D,West Michaelview,0.6060717220352301,1.3419251590192094,0.0483456820569613,-0.2295747272678948,0.0,-1.1231253954413913,-0.38211009875863927,1.766767835843506
