rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
20,Raymond Riley,F,West Susanchester,1.7344986526883277,0.07309797727201757,-1.744751608120435,-0.1940186255680248,0.0,-0.1779761717123123,0.1167372361661508,-0.13117360372811465
21,Brad Davis,D,Port Kristieberg,1.6927075589770575,0.5208073336379246,-0.9745383452122155,0.3200440322931227,0.0,0.6268658586932684,0.37776602426366385,1.559020579695889
22,Joseph Jenkins,D,Hunterborough,1.6848519519175649,1.4940552513796446,-0.6179138417250656,0.48518087532770166,0.0,-0.7477970028690543,1.0242678627143453,3.0461742368998452
23,Stuart Scott,D,Jeffreyville,1.6723503082628424,-1.0567498800730428,0.059356601006057184,-0.4963035278486336,0.0,0.35132307245211636,0.7035582961507593,0.1786535013472232
24,Travis Perez,D,Lake Shaunfort,1.6481612227584501,0.0782532109733175,-0.832677047863616,-1.011415304513696,0.0,-0.4390541995712308,0.4530888817302599,-0.11767791864554444
25,Matthew Rubio,D,Richardhaven,1.644973199622424,-0.3866031787365629,0.4513856265112518,0.18338391080876187,0.0,1.0457182830155276,0.7196812646253253,1.8931395582058745
26,Donald Norman,F,Hunterborough,1.6400612388278673,0.11437041966577681,0.5038465513951904,-0.6165014088164702,0.0,-1.8566011332559866,-0.23026921060281075,1.6417768010723643
27,Samuel Ochoa,F,South Samuelberg,1.6335492533105154,-2.1601023895624016,-0.9553188862547108,-0.6565481867920728,0.0,-0.5034979940619799,-0.7995697559279933,-2.13842020929867
28,John Petersen,D,West Susanchester,1.5981968261370776,1.2917212615871878,-1.038309038985003,1.2557140030809906,0.0,-0.07440437876072419,-0.4443146299873601,3.107323051820253
29,Adrian Lopez,D,West Zachary,1.5786964702665929,0.3548568183668724,0.26656856434864956,-0.03795766952659555,0.0,-0.30638709544258846,0.5179524563371851,2.1621641834555194
30,Joseph Wells,F,East Sarahhaven,1.5663078060127598,-0.7354313998252315,-0.5108624848589857,2.82819024075188,0.0,0.01275735063273485,-3.23286739127004,3.1482041620804226
31,Bryan Ware,D,Lake David,1.5639287502446142,0.4083760186818275,-0.1695171690600733,0.872030478055075,0.0,1.3663176209606918,-1.1945890446866396,2.6748180779214437
32,Corey Giles,F,Nelsonhaven,1.562384376282832,-0.0947408151370436,-0.507170617838574,0.5004609077026857,0.0,3.3790017976678572,-0.2880771196510714,1.4609338510099001
33,Eric Foster,F,Barnesburgh,1.5547343484048874,0.22765185939848942,-1.2142702400075727,-0.31482508159971406,0.0,1.6134628793814274,0.5770867894583518,0.25329088619609025
34,Joshua Brown,F,North Susanberg,1.5230071790203978,-1.3969864573586777,1.1319418394533556,-0.3859640566192501,0.0,0.5947097749281645,-1.789634529800984,0.8719985044958256
35,Bruce Edwards,D,Port David,1.4960956835358183,-0.5647128730510982,-2.3049789517209236,-1.4777523750951647,0.0,1.4852627262545444,0.21527130635411812,-2.851348516331368
36,Jesus Rodriguez,F,Nelsonhaven,1.4773224001934582,0.047644849951147504,-2.038966985874003,-1.0273711034958954,0.0,0.9804155267238621,-1.1745559788205875,-1.541370839225293
37,Randall Maynard,F,Davistown,1.4497899840871489,-1.6136818282756789,-0.11474502442890736,2.59162710797206,0.0,0.685385838637535,0.25805901870122316,2.312990239354623
38,Brian Goodwin,F,Jordanland,1.4439485651749506,-0.521339381889834,2.029441187925636,0.3246386729653461,0.0,0.41541362769803536,-1.3550447931463139,3.2766890441760985
39,Jeffrey May,D,Christopherhaven,1.4288012651808375,1.2604637714937519,-1.853918752663373,-2.469330339328093,0.0,1.2268143091776864,-0.7064830671294057,-1.6339840553168765
40,David Mitchell,D,Danielsburgh,1.4226279793368004,0.3217101292081295,-0.402057174410739,0.34357824896489014,0.0,-0.9468934458684315,0.1261490877844878,1.685859183099081
41,Christian Simpson,F,South Kelseyton,1.4068269819199049,2.2113287518015268,0.5127594079741015,-0.44367323072710396,0.0,0.6078347526302957,0.5859556957950464,3.6872419109684293
42,Matthew Maldonado,D,Davistown,1.3965902301510882,-1.7562170590341122,1.3821629918424965,1.6953496474762186,0.0,0.43379331563325096,-0.010882174727562631,2.717885810435691
43,Robert Brooks,F,South Lauren,1.3939524007303896,-0.210748789748931,0.8292621701077244,-1.1829350428041445,0.0,0.8700296670524474,-0.34942814256886484,0.8295307382850383
44,Benjamin Escobar,F,South Samuelberg,1.3891320345000921,1.1316170534282906,0.7852135521716056,-2.406845720324966,0.0,-0.9443624305741187,-0.815256707957042,0.8991169197750222
45,Tony Nunez,D,West Erin,1.3727959618197763,-0.31473501180206065,0.4534930710454699,0.23207086475411162,0.0,-0.6052475649576539,1.399260665535862,1.7436248858172971
46,Thomas Myers,D,North Connorchester,1.3718264484578502,1.7270552659281544,-0.869493909445731,-0.05755745933138683,0.0,-1.0128372407869621,-0.13949052026065198,2.1718303456088868
47,Frank Byrd,F,Danielsburgh,1.3635308851727939,0.34114404710554147,0.2033489810172278,-0.5634634465933697,0.0,-0.21437756303225317,-0.30194152421309506,1.3445604667021933
48,Joseph Novak,F,West Susanchester,1.3434156444877483,2.091757332249433,1.0401385072632314,-0.46769292186762096,0.0,0.08136052031276898,0.03674670007440031,4.007618562132792
49,Matthew Ellis,F,North Brianside,1.3345960075290506,1.2524253825072447,0.8569814212842269,-1.0345297904372772,0.0,0.6527876690187072,0.5142814382311476,2.4094730208832447
50,Andrew Anderson,F,Jamesmouth,1.3136667451903654,0.19082578766692998,-0.23600403116429947,1.007242554520662,0.0,-1.049896807769623,0.9165095535603401,2.275731056213658
