rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
13,Jorge Malone,F,Norway,1.605594976228218,-0.6941334045762885,0.7357540783712251,-0.43502303669128684,0.0,-1.5462524209236872,0.9537143730989727,1.2121926133318677
14,William Brown,F,Croatia,1.434915996400149,0.6608223797037376,-1.0394796705684295,-0.15779698804765432,0.0,-0.3577600407029444,0.49191828343413085,0.8984617174878028
15,Donald Lee,F,South Korea,1.430478745049753,-0.4023027855366034,-0.38236992223236654,-0.4359641266338563,0.0,-0.5134220330156384,1.2190364284362882,0.2098419106469266
16,Aaron Rivera,F,Latvia,1.4287060781306544,0.30157916810336877,-0.9067343304647271,-0.6353352653664031,0.0,-1.147682533634672,-0.16620094456776033,0.18821565040289312
17,Andre Velasquez,F,Belgium,1.3853874608697825,0.06361313911585968,2.1900170582325793,0.6154918078509841,0.0,1.3999426637961037,0.672906565117682,4.254509466069205
18,Justin Tyler,D,United States,1.3765400611081209,1.1606880226736211,1.6062956633288505,0.6829279065678431,0.0,-0.6955707394876511,0.3355021778028248,4.826451653678436
19,Francis Clark,D,South Korea,1.3533225445924022,-0.8368006776206625,-0.48827782932514024,0.006780600142826375,0.0,1.2797290653729207,0.21056012037817662,0.03502463778942587
20,John Ball,F,Denmark,1.3386553969918993,-0.8840891053431553,0.6339002748560101,-0.793775243845259,0.0,0.8049403609464105,1.6235032373766125,0.29469132265949516
21,Tony Hodge,D,Great Britain,1.2945006952717968,-1.700601645852744,-0.25267252219239855,0.6932155956809892,0.0,0.08677161142564195,0.050308035110152645,0.03444212290764348
22,Craig Hansen,F,United States,1.2923691688900922,0.23639919278077517,-0.6081816608923255,0.7742581038819576,0.0,0.0701900253094167,1.0430381968503142,1.6948448046604994
23,David Mendez,F,Finland,1.26881162404921,0.7982273478826547,0.3194638126109938,0.6622975401826745,0.0,-1.104645066959772,-0.43074165360245537,3.0488003247255335
24,Julian Hoover,D,Great Britain,1.2649542402473841,0.8892319354858859,0.1820704731670838,0.8698531870353599,0.0,-1.614709943355919,0.7612084628613682,3.206109835935713
25,Ryan Davis,D,Netherlands,1.2602906705744426,-2.074673627440674,0.6894634485994542,-1.0592644303224912,0.0,-1.8682066553536252,-0.04744057565318955,-1.1841839385892683
26,Lawrence Valdez,F,Canada,1.2520202475617388,-0.10070824097481863,-1.3847365208453846,-0.5462044013623767,0.0,-0.6353237775584011,1.677277713607239,-0.779628915620841
27,Robert Hall,F,Finland,1.2240478238011974,0.5865997456164862,1.8823025891964948,1.7603742549850878,0.0,1.315045279598031,-0.8927183503084333,5.453324413599266
28,Larry Wright,D,France,1.1783008474226546,0.21284281573669095,0.3023965694976787,-0.10338524150398963,0.0,-0.4810119747194228,1.3253006273577126,1.5901549911530348
29,Clinton Lopez,F,Hungary,1.1000492587513133,0.7441224540075497,-0.5152140228954638,-1.7586161519072492,0.0,-0.0763349587668147,1.6797507962707574,-0.42965846204384994
30,Jason Baxter,F,Romania,1.0997389886671565,-1.053685398030319,0.9735972840454943,-1.1574840367458137,0.0,0.8808917652999507,-0.457712995509761,-0.13783316206348184
31,Jordan Sullivan,F,Russia,1.0895257131912823,1.913794767636069,0.37721382077178334,1.8841473248342981,0.0,0.42079371994799564,-1.2147285040962026,5.264681626433433
32,Brandon Williams,D,Italy,1.077741172475972,0.556522957461753,1.54431774561996,-0.2402058198740773,0.0,-0.10573064605019153,1.4352969454465292,2.938376055683608
33,Chad Chen,F,Kazakhstan,1.0761375774875666,0.8496117708125713,0.24462302401677302,1.089353416097472,0.0,0.29860213352909504,1.1530521833784269,3.2597257884143827
34,Kenneth Vasquez,D,Estonia,1.0637357836269536,0.6213786167258719,0.9453669744827343,1.1026320897147375,0.0,0.7848383005825982,-1.6376139962645901,3.7331134645502972
35,Timothy Lewis,F,Netherlands,1.061650868986833,1.2503425092746412,0.19246769896547744,-0.0014375291301791594,0.0,0.3986260511553814,1.9021654529434127,2.5030235480967717
36,Mark Davidson,F,South Korea,1.052828458906612,0.4271479485886272,-0.06174112159380556,-3.485420280034599,0.0,-0.8842043671697344,0.5796022124033878,-2.0671849941331653
37,Rodney White,F,Sweden,1.047793568205517,0.3319120982690077,-1.6581871090665474,-0.8335704341878201,0.0,-1.3253432610332523,0.5142603227317017,-1.1120518767798426
38,Anthony Carroll,F,Great Britain,1.0387926956835156,0.6854772085190586,0.9588025811725251,0.805670990950047,0.0,-0.41306362847276823,-1.037573106253277,3.4887434763251464
39,Nathan Smith,F,Czech Republic,1.038278368442811,-1.1812174482959263,0.7017326376225657,0.009837167543644413,0.0,0.5500973516155884,0.29306208957125657,0.5686307253130947
40,Chris Lindsey,D,Czech Republic,1.0358905768570934,0.43059598080141515,-0.9757994763007133,0.393220762857312,0.0,0.2621662008095992,-0.7513473209674613,0.8839078442151072
41,Taylor Lopez,F,Switzerland,1.0247483861306552,-0.7157848366090094,-0.7042441815035512,1.0723465325516188,0.0,-0.08652191022747108,-0.4810690511256307,0.6770659005697135
42,Timothy Murphy,F,Romania,1.019106266976784,-0.7463932083472791,2.47337134489456,0.5622310368372591,0.0,1.5250612465498283,-0.2040635745131006,3.3083154403613237
43,Eric Davis,D,Great Britain,1.016152250044191,-0.3745436285523746,1.5856496436145076,0.5248482573509748,0.0,-0.9662458875754865,-0.6510568801950546,2.7521065224572987
44,Frank Parks,D,Sweden,0.9848816708050451,-0.5372077515514576,0.11726004646619373,0.7089759367861297,0.0,-0.2366803664541805,-1.453201630349879,1.2739099025059109
45,Shawn Stewart,F,United States,0.9769917748843451,0.009251941158051401,1.1470413689315684,-0.25036265813799635,0.0,-1.1280136803481873,0.6328424523315431,1.8829224268359683
46,Brian Reed,F,Slovenia,0.9696292073123685,0.34350766539625593,1.470390150215752,0.6314116842820661,0.0,-0.8018300815865643,-1.2840684815004066,3.4149387072064425
47,Kevin Swanson,D,United States,0.9676706614915132,-0.9441843450608675,2.4971486784525743,-1.4769028375273239,0.0,1.3184056191265403,-0.6709825311396658,1.0437321573558962
48,Michael Vazquez,D,Germany,0.9657217703724329,1.2200089800188059,-0.17991128458815678,-1.8166189999913827,0.0,-0.13057864629368762,0.7762804424149014,0.18920046581169947
49,Christopher Cantrell,F,Slovenia,0.9558107010407761,-0.03378698000337247,-0.38744650350167104,-0.7050218979588566,0.0,0.1773343266334999,0.8945037382949504,-0.170444680423124
50,Philip Mcguire,F,Ukraine,0.9146352257889728,0.426949477169741,0.7575005201684024,2.1247050624480894,0.0,1.2042123754310339,0.35179809982891724,4.223790285575205
