rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
12,Michael Clayton,D,China,-0.44077699049093033,0.24621735271866615,-0.1975582678385301,-0.4634276230974998,0.0,1.884454248412757,0.6805702719474602,-0.855545528708294
13,Erik Atkins,D,Poland,1.9681559431979114,-1.0525644883238676,0.6365284514747499,0.8978537883162826,0.0,1.8725725730561256,-1.5607767190958306,2.449973694665076
14,David Bennett,D,Ukraine,0.7982167774640742,-1.2886555385586043,-1.33794112248475,-0.3490133238704759,0.0,1.8520685860372657,0.5095761134957264,-2.177393207449756
15,Christopher Travis,G,Poland,0.0,0.0,0.0,0.0,-0.15539224061818016,1.8485163012001673,-0.18343534280926846,-0.15539224061818016
16,Ronald Copeland,D,South Korea,-0.7660441828276939,0.047099881823673494,-0.6838255571281798,-0.7530809792534785,0.0,1.8251268861553809,0.46254832589225103,-2.1558508373856786
17,Andrew Skinner,G,Netherlands,0.0,0.0,0.0,0.0,-0.32973730299178733,1.8247092276193193,0.24758719031347406,-0.32973730299178733
18,Lawrence Phillips,G,Estonia,0.0,0.0,0.0,0.0,0.749268457548934,1.7460499628498456,-0.5005137825098334,0.749268457548934
19,Matthew Rodriguez,F,Hungary,0.5884546814015502,-1.3392780591380087,1.374440828641814,0.5549763075008538,0.0,1.724030287883422,0.3799546073752163,1.1785937584062092
20,Hunter Carlson,F,France,-0.4140916797229006,0.3507722194941865,1.262176771998696,-0.23937199570663945,0.0,1.6960849487073848,0.2574619859753266,0.9594853160633424
21,Daniel Doyle,F,Latvia,0.3410349534401989,0.6265655466697665,0.6776156949289351,-0.1384323361709954,0.0,1.6865656151211867,2.603515862043753,1.5067838588679052
22,Aaron Duncan,F,Great Britain,0.3466096491016511,0.2693925485674083,-0.7489718982501413,-0.1662655658873533,0.0,1.636640278923661,-0.2923378161231419,-0.29923526646843523
23,Timothy Murphy,F,Romania,1.019106266976784,-0.7463932083472791,2.47337134489456,0.5622310368372591,0.0,1.5250612465498283,-0.2040635745131006,3.3083154403613237
24,Mark Holmes,F,Latvia,0.887224581442727,-0.3064852093250563,-0.09824000148394388,-1.0669496790899151,0.0,1.5246974752514963,0.22837886387346776,-0.5844503084561883
25,Christopher Navarro,D,Finland,0.46619716942520406,-0.45252899761111126,-1.9107429797263784,0.1047722429967316,0.0,1.5154279507584405,-0.09611510125545346,-1.7923025649155542
26,Jimmy Hernandez,F,United States,-1.0917445440945808,0.8511772457804566,-0.4081509022578462,1.1828969352196221,0.0,1.5122564869616852,-0.2808070562447067,0.5341787346476518
27,Robert Stokes,F,Austria,-0.4086664893090187,1.5859747669857227,0.4646609045067107,-0.5003052009882943,0.0,1.4699049172703087,-0.6648355636939577,1.1416639811951201
28,Joseph Davis,F,Netherlands,0.10443430292583251,0.5018693727936726,-1.1421823869985595,-0.8462815632129672,0.0,1.4018266358963327,-0.056830203626405146,-1.3821602744920214
29,Andre Velasquez,F,Belgium,1.3853874608697825,0.06361313911585968,2.1900170582325793,0.6154918078509841,0.0,1.3999426637961037,0.672906565117682,4.254509466069205
30,Benjamin Clayton,F,Estonia,0.09830870283720085,0.5078127644957038,-1.4187971222036184,-0.39223400155219396,0.0,1.3913175534057882,-0.6055522009759721,-1.2049096564229078
31,Trevor Jones,F,Italy,-0.3070025280820847,0.7143393502839389,0.950627726370994,0.39641822369332463,0.0,1.388518675108588,-1.0349900840490742,1.754382772266173
32,Sergio White,F,Finland,-0.9254567795068149,0.49393440280316875,0.9667875165638313,-1.2276681666052347,0.0,1.3812651404351624,-0.2776343859997506,-0.6924030267450496
33,Jeffery Salazar,F,Russia,-1.3009751972204089,1.8477832080939414,0.05567137998352762,1.1908743682436682,0.0,1.3549687585548342,0.3248307172348488,1.7933537591007283
34,Reginald Nelson,D,Romania,-1.0347607010493092,-0.5338717580679557,-0.6061756714349712,-1.405227882615688,0.0,1.3415211952967818,0.5536208327135328,-3.5800360131679243
35,Kevin Swanson,D,United States,0.9676706614915132,-0.9441843450608675,2.4971486784525743,-1.4769028375273239,0.0,1.3184056191265403,-0.6709825311396658,1.0437321573558962
36,Jeffrey Aguilar,F,Kazakhstan,-0.0158375839827722,-1.0293022473870896,-0.15969158109627105,0.05255910685104274,0.0,1.3183504467614298,0.0017724015972349289,-1.1522723056150903
37,Robert Hall,F,Finland,1.2240478238011974,0.5865997456164862,1.8823025891964948,1.7603742549850878,0.0,1.315045279598031,-0.8927183503084333,5.453324413599266
38,Joshua Price,F,Netherlands,-2.2630586194293625,0.8881776719019198,-0.34394434787725175,-0.2724031299829315,0.0,1.3073088325195399,-0.98884635493897,-1.991228425387626
39,Andrew Arnold,F,Lithuania,-2.1455616985078443,-1.3228728507326113,0.8434508681729088,-0.8329827651734382,0.0,1.2818615869134276,0.7519420853730204,-3.457966446240985
40,Francis Clark,D,South Korea,1.3533225445924022,-0.8368006776206625,-0.48827782932514024,0.006780600142826375,0.0,1.2797290653729207,0.21056012037817662,0.03502463778942587
41,Jonathan Hall,D,Poland,-0.412463787994961,-2.000914626340404,-2.4966127642752065,0.40281838465612474,0.0,1.2069283577096694,1.19081860927873,-4.507172793954447
42,Michael Collins,G,Italy,0.0,0.0,0.0,0.0,-1.097718013225918,1.2068591574775214,0.24057447433675283,-1.097718013225918
43,Philip Mcguire,F,Ukraine,0.9146352257889728,0.426949477169741,0.7575005201684024,2.1247050624480894,0.0,1.2042123754310339,0.35179809982891724,4.223790285575205
44,Caleb Smith,D,Italy,-0.15819293137559734,0.3330925017572087,1.1263774349747018,-1.2138456440011312,0.0,1.1862446742672084,1.1024932815867694,0.08743136135518204
45,James White,F,Denmark,-1.1330791846764927,-0.6452431325401645,0.9408121182036132,-0.26985557720767855,0.0,1.1735517747862532,-0.27673279312845045,-1.1073657762207225
46,Bradley Hansen,G,Austria,0.0,0.0,0.0,0.0,-0.9786788379067465,1.1721424777354867,0.4542137352114817,-0.9786788379067465
47,Joseph Molina,F,Austria,-2.0689504767320614,-0.2748183951329238,0.6230316587044127,-0.9753781754069901,0.0,1.1494547289500057,1.3535261209857792,-2.696115388567563
48,Daniel Nelson,D,Spain,-0.34038063491286735,0.7704637304362781,1.5311355645319435,-0.2781943471034912,0.0,1.1383898248184072,-1.9775087372008424,1.6830243129518632
49,Ronald Love,D,Kazakhstan,0.19358649640492168,-0.32956334797732256,-0.3827487545804607,-1.3259484298482693,0.0,1.127488132177568,-0.8407390766642687,-1.844674036001131
50,Joshua Weaver,F,Denmark,-0.5996802445935412,-2.260873111829797,1.2084873200785855,-0.3022007862348819,0.0,1.0979255492881888,0.8311300850439332,-1.9542668225796347
