game_id,week,home_team,away_team,home_score,away_score,went_ot,winner,loser
87,6,West Patriciaside,Port Stacey,5,3,0,West Patriciaside,Port Stacey
88,6,Lake Eric,New Jose,0,1,0,New Jose,Lake Eric
89,6,Millerport,Theodoreberg,4,3,1,Millerport,Theodoreberg
90,6,Bobbyborough,North Garymouth,5,1,0,Bobbyborough,North Garymouth
91,7,Port Christiebury,Bobbyborough,1,2,0,Bobbyborough,Port Christiebury
92,7,Port Haroldberg,West Patriciaside,5,4,0,Port Haroldberg,West Patriciaside
93,7,Barnesport,Amberfurt,2,3,0,Amberfurt,Barnesport
94,7,Kramerville,Port Scott,3,5,0,Port Scott,Kramerville
95,7,North Garymouth,Laurenview,5,1,0,North Garymouth,Laurenview
96,7,Williamview,New Paul,4,3,1,Williamview,New Paul
97,7,Port Stacey,Port Shannon,2,1,1,Port Stacey,Port Shannon
98,7,New Jeffrey,Lake Eric,1,4,0,Lake Eric,New Jeffrey
99,7,Torresport,Theodoreberg,5,1,0,Torresport,Theodoreberg
100,7,Codyfurt,Millerport,1,10,0,Millerport,Codyfurt
101,7,Riosstad,Pachecofurt,4,3,0,Riosstad,Pachecofurt
102,7,Bensonshire,Montgomeryburgh,4,3,1,Bensonshire,Montgomeryburgh
103,7,Port Lisa,Robertsonport,4,3,1,Port Lisa,Robertsonport
104,7,North Keithchester,West Robertfort,4,5,1,West Robertfort,North Keithchester
105,7,New Jose,Debraside,0,2,0,Debraside,New Jose
106,8,Lake Eric,Kramerville,4,5,1,Kramerville,Lake Eric
107,8,Port Christiebury,New Jose,3,2,1,Port Christiebury,New Jose
108,8,Port Lisa,Port Haroldberg,1,5,0,Port Haroldberg,Port Lisa
109,8,Bobbyborough,Barnesport,7,1,0,Bobbyborough,Barnesport
110,8,Robertsonport,North Garymouth,1,0,0,Robertsonport,North Garymouth
111,8,New Paul,Debraside,1,4,0,Debraside,New Paul
112,8,Port Shannon,Port Stacey,2,0,0,Port Shannon,Port Stacey
113,8,Laurenview,Williamview,2,3,1,Williamview,Laurenview
114,8,Pachecofurt,Millerport,4,5,0,Millerport,Pachecofurt
115,8,Riosstad,Montgomeryburgh,2,0,0,Riosstad,Montgomeryburgh
116,8,North Keithchester,Codyfurt,6,9,0,Codyfurt,North Keithchester
117,8,Bensonshire,West Patriciaside,1,0,0,Bensonshire,West Patriciaside
118,8,Port Scott,Torresport,1,2,1,Torresport,Port Scott
119,8,Theodoreberg,Amberfurt,2,4,0,Amberfurt,Theodoreberg
120,8,West Robertfort,New Jeffrey,2,1,0,West Robertfort,New Jeffrey
121,9,Kramerville,Debraside,5,1,0,Kramerville,Debraside
122,9,Port Christiebury,Port Stacey,2,1,0,Port Christiebury,Port Stacey
123,9,North Keithchester,Bobbyborough,3,0,0,North Keithchester,Bobbyborough
124,9,Theodoreberg,Barnesport,3,4,1,Barnesport,Theodoreberg
125,9,Lake Eric,New Jeffrey,2,1,1,Lake Eric,New Jeffrey
126,9,West Patriciaside,New Paul,3,2,0,West Patriciaside,New Paul
127,9,Montgomeryburgh,Port Haroldberg,0,5,0,Port Haroldberg,Montgomeryburgh
128,9,Codyfurt,Port Shannon,0,7,0,Port Shannon,Codyfurt
129,9,Laurenview,Pachecofurt,3,1,0,Laurenview,Pachecofurt
130,9,Williamview,Riosstad,2,0,0,Williamview,Riosstad
131,9,North Garymouth,Amberfurt,7,3,0,North Garymouth,Amberfurt
132,9,Bensonshire,Millerport,2,3,1,Millerport,Bensonshire
133,9,New Jose,Port Scott,5,3,0,New Jose,Port Scott
134,9,Robertsonport,West Robertfort,2,4,0,West Robertfort,Robertsonport
135,9,Torresport,Port Lisa,2,3,1,Port Lisa,Torresport
136,10,North Keithchester,Kramerville,2,5,0,Kramerville,North Keithchester
137,10,Debraside,Laurenview,6,2,0,Debraside,Laurenview
138,10,Port Shannon,New Jose,3,1,0,Port Shannon,New Jose
139,10,Codyfurt,Barnesport,5,9,0,Barnesport,Codyfurt
140,10,Millerport,Pachecofurt,4,7,0,Pachecofurt,Millerport
141,10,Montgomeryburgh,Torresport,1,3,0,Torresport,Montgomeryburgh
142,10,Port Scott,Lake Eric,2,0,0,Port Scott,Lake Eric
143,10,New Paul,West Robertfort,4,2,0,New Paul,West Robertfort
144,10,Bobbyborough,Amberfurt,2,4,0,Amberfurt,Bobbyborough
145,10,Port Christiebury,Theodoreberg,1,3,0,Theodoreberg,Port Christiebury
146,10,North Garymouth,Riosstad,5,3,0,North Garymouth,Riosstad
147,10,West Patriciaside,Bensonshire,3,2,0,West Patriciaside,Bensonshire
148,10,Robertsonport,Williamview,2,1,0,Robertsonport,Williamview
149,10,Port Stacey,Port Lisa,5,4,0,Port Stacey,Port Lisa
150,10,Port Haroldberg,New Jeffrey,7,1,0,Port Haroldberg,New Jeffrey
151,11,Port Lisa,Kramerville,3,7,0,Kramerville,Port Lisa
152,11,Debraside,Theodoreberg,5,4,0,Debraside,Theodoreberg
153,11,Lake Eric,Laurenview,3,2,0,Lake Eric,Laurenview
154,11,Williamview,Port Shannon,1,3,0,Port Shannon,Williamview
155,11,Barnesport,New Jose,2,3,0,New Jose,Barnesport
156,11,Pachecofurt,Port Haroldberg,3,4,0,Port Haroldberg,Pachecofurt
157,11,Montgomeryburgh,Port Stacey,5,1,0,Montgomeryburgh,Port Stacey
158,11,Torresport,Port Christiebury,1,4,0,Port Christiebury,Torresport
159,11,Riosstad,North Keithchester,4,2,0,Riosstad,North Keithchester
160,11,Millerport,West Robertfort,5,0,0,Millerport,West Robertfort
161,11,New Paul,North Garymouth,1,2,0,North Garymouth,New Paul
162,11,Amberfurt,Codyfurt,8,2,0,Amberfurt,Codyfurt
163,11,Bobbyborough,New Jeffrey,3,1,0,Bobbyborough,New Jeffrey
164,11,West Patriciaside,Robertsonport,2,3,0,Robertsonport,West Patriciaside
165,11,Port Scott,Bensonshire,1,4,0,Bensonshire,Port Scott
166,12,Amberfurt,Debraside,1,2,1,Debraside,Amberfurt
167,12,Port Stacey,Kramerville,2,3,0,Kramerville,Port Stacey
168,12,Pachecofurt,Barnesport,1,6,0,Barnesport,Pachecofurt
169,12,New Jose,Montgomeryburgh,3,1,0,New Jose,Montgomeryburgh
170,12,Robertsonport,Laurenview,2,3,1,Laurenview,Robertsonport
171,12,Williamview,North Keithchester,5,0,0,Williamview,North Keithchester
172,12,North Garymouth,Port Christiebury,3,1,0,North Garymouth,Port Christiebury
173,12,Port Haroldberg,New Paul,0,2,0,New Paul,Port Haroldberg
174,12,Port Lisa,Bobbyborough,3,5,0,Bobbyborough,Port Lisa
175,12,Port Scott,Port Shannon,2,1,0,Port Scott,Port Shannon
176,12,Codyfurt,West Robertfort,2,3,1,West Robertfort,Codyfurt
177,12,Theodoreberg,Lake Eric,1,0,0,Theodoreberg,Lake Eric
178,12,West Patriciaside,Riosstad,1,2,0,Riosstad,West Patriciaside
179,12,Torresport,Bensonshire,2,4,0,Bensonshire,Torresport
180,12,New Jeffrey,Millerport,1,4,0,Millerport,New Jeffrey
181,13,Bobbyborough,Debraside,1,0,0,Bobbyborough,Debraside
182,13,New Jeffrey,Laurenview,4,1,0,New Jeffrey,Laurenview
183,13,Port Scott,Kramerville,2,3,1,Kramerville,Port Scott
184,13,West Patriciaside,New Jose,6,1,0,West Patriciaside,New Jose
185,13,Millerport,Barnesport,3,0,0,Millerport,Barnesport
186,13,Port Stacey,Lake Eric,6,5,1,Port Stacey,Lake Eric
187,13,Port Shannon,Pachecofurt,1,0,0,Port Shannon,Pachecofurt
188,13,North Keithchester,Amberfurt,2,3,1,Amberfurt,North Keithchester
189,13,North Garymouth,Torresport,4,1,0,North Garymouth,Torresport
190,13,New Paul,Codyfurt,6,1,0,New Paul,Codyfurt
191,13,Port Lisa,Port Christiebury,2,5,0,Port Christiebury,Port Lisa
192,13,Montgomeryburgh,Williamview,3,2,1,Montgomeryburgh,Williamview
193,13,Port Haroldberg,Robertsonport,3,2,1,Port Haroldberg,Robertsonport
194,13,West Robertfort,Riosstad,6,1,0,West Robertfort,Riosstad
195,13,Bensonshire,Theodoreberg,1,2,1,Theodoreberg,Bensonshire
196,14,West Patriciaside,Debraside,3,0,0,West Patriciaside,Debraside
197,14,Amberfurt,Kramerville,2,1,1,Amberfurt,Kramerville
198,14,Port Scott,Williamview,3,4,0,Williamview,Port Scott
199,14,Laurenview,Theodoreberg,1,5,0,Theodoreberg,Laurenview
200,14,Port Christiebury,Barnesport,5,3,0,Port Christiebury,Barnesport
201,14,New Jeffrey,Pachecofurt,6,5,1,New Jeffrey,Pachecofurt
202,14,New Jose,New Paul,2,4,0,New Paul,New Jose
203,14,Robertsonport,Millerport,5,2,0,Robertsonport,Millerport
204,14,Port Haroldberg,Torresport,3,1,0,Port Haroldberg,Torresport
205,14,North Garymouth,Codyfurt,3,1,0,North Garymouth,Codyfurt
206,14,North Keithchester,Port Stacey,2,5,0,Port Stacey,North Keithchester
207,14,West Robertfort,Port Lisa,7,4,0,West Robertfort,Port Lisa
208,14,Lake Eric,Port Shannon,0,5,0,Port Shannon,Lake Eric
209,14,Riosstad,Bensonshire,5,2,0,Riosstad,Bensonshire
210,14,Montgomeryburgh,Bobbyborough,2,1,1,Montgomeryburgh,Bobbyborough
211,15,Port Lisa,Debraside,4,3,0,Port Lisa,Debraside
212,15,Pachecofurt,Kramerville,1,8,0,Kramerville,Pachecofurt
213,15,Millerport,Williamview,4,1,0,Millerport,Williamview
214,15,Barnesport,Port Christiebury,2,4,0,Port Christiebury,Barnesport
215,15,Port Scott,Laurenview,1,4,0,Laurenview,Port Scott
216,15,New Jeffrey,New Jose,2,4,0,New Jose,New Jeffrey
217,15,Port Shannon,Robertsonport,0,1,0,Robertsonport,Port Shannon
218,15,Lake Eric,Codyfurt,1,2,0,Codyfurt,Lake Eric
219,15,Torresport,North Garymouth,0,2,0,North Garymouth,Torresport
220,15,Port Stacey,North Keithchester,2,4,0,North Keithchester,Port Stacey
221,15,Theodoreberg,New Paul,2,7,0,New Paul,Theodoreberg
222,15,Amberfurt,Bensonshire,5,3,0,Amberfurt,Bensonshire
223,15,West Robertfort,Bobbyborough,2,1,1,West Robertfort,Bobbyborough
224,15,Montgomeryburgh,Riosstad,2,4,0,Riosstad,Montgomeryburgh
225,15,West Patriciaside,Port Haroldberg,6,0,0,West Patriciaside,Port Haroldberg
226,16,Kramerville,Port Stacey,6,0,0,Kramerville,Port Stacey
227,16,Port Lisa,Barnesport,1,6,0,Barnesport,Port Lisa
228,16,Debraside,Robertsonport,3,0,0,Debraside,Robertsonport
229,16,Pachecofurt,North Garymouth,3,4,1,North Garymouth,Pachecofurt
230,16,Port Scott,North Keithchester,2,1,0,Port Scott,North Keithchester
231,16,Theodoreberg,Laurenview,3,1,0,Theodoreberg,Laurenview
232,16,Millerport,Montgomeryburgh,1,0,0,Millerport,Montgomeryburgh
233,16,New Jose,Port Christiebury,1,2,0,Port Christiebury,New Jose
234,16,Williamview,Lake Eric,4,1,0,Williamview,Lake Eric
235,16,New Paul,Port Shannon,2,4,0,Port Shannon,New Paul
236,16,Riosstad,Codyfurt,3,2,1,Riosstad,Codyfurt
237,16,Torresport,West Patriciaside,2,4,0,West Patriciaside,Torresport
238,16,New Jeffrey,Amberfurt,4,5,1,Amberfurt,New Jeffrey
239,16,Bobbyborough,Port Haroldberg,3,1,0,Bobbyborough,Port Haroldberg
240,16,Bensonshire,West Robertfort,1,0,0,Bensonshire,West Robertfort
241,17,Bobbyborough,Kramerville,0,1,1,Kramerville,Bobbyborough
242,17,Debraside,Lake Eric,4,1,0,Debraside,Lake Eric
243,17,New Jose,North Garymouth,5,1,0,New Jose,North Garymouth
244,17,Millerport,Port Stacey,2,1,1,Millerport,Port Stacey
245,17,Port Christiebury,Port Scott,5,1,0,Port Christiebury,Port Scott
246,17,Barnesport,Riosstad,4,3,0,Barnesport,Riosstad
247,17,Robertsonport,Port Shannon,0,2,0,Port Shannon,Robertsonport
248,17,New Jeffrey,Montgomeryburgh,0,3,0,Montgomeryburgh,New Jeffrey
249,17,Williamview,West Robertfort,2,3,0,West Robertfort,Williamview
250,17,Laurenview,North Keithchester,5,3,0,Laurenview,North Keithchester
251,17,Pachecofurt,Amberfurt,4,7,0,Amberfurt,Pachecofurt
252,17,West Patriciaside,Codyfurt,5,1,0,West Patriciaside,Codyfurt
253,17,Bensonshire,New Paul,2,5,0,New Paul,Bensonshire
254,17,Port Lisa,Theodoreberg,3,5,0,Theodoreberg,Port Lisa
255,18,Kramerville,Bobbyborough,2,0,0,Kramerville,Bobbyborough
256,18,Pachecofurt,Debraside,5,2,0,Pachecofurt,Debraside
257,18,Laurenview,New Jose,2,4,0,New Jose,Laurenview
258,18,Port Lisa,Port Scott,2,3,1,Port Scott,Port Lisa
259,18,Port Christiebury,Amberfurt,3,6,0,Amberfurt,Port Christiebury
260,18,Williamview,North Garymouth,4,3,0,Williamview,North Garymouth
261,18,Riosstad,Barnesport,3,2,0,Riosstad,Barnesport
262,18,West Robertfort,Millerport,4,1,0,West Robertfort,Millerport
263,18,North Keithchester,New Jeffrey,7,0,0,North Keithchester,New Jeffrey
264,18,Port Stacey,Codyfurt,2,4,0,Codyfurt,Port Stacey
265,18,Port Haroldberg,Lake Eric,4,3,1,Port Haroldberg,Lake Eric
266,18,Bensonshire,Robertsonport,3,2,0,Bensonshire,Robertsonport
267,18,Port Shannon,Theodoreberg,1,2,0,Theodoreberg,Port Shannon
268,18,Montgomeryburgh,New Paul,5,2,0,Montgomeryburgh,New Paul
269,18,West Patriciaside,Torresport,0,3,0,Torresport,West Patriciaside
270,19,New Jeffrey,Kramerville,1,6,0,Kramerville,New Jeffrey
271,19,New Jose,Williamview,4,1,0,New Jose,Williamview
272,19,Barnesport,Port Scott,3,2,1,Barnesport,Port Scott
273,19,Port Lisa,Millerport,3,7,0,Millerport,Port Lisa
274,19,West Patriciaside,North Garymouth,3,4,1,North Garymouth,West Patriciaside
275,19,Pachecofurt,Laurenview,3,4,0,Laurenview,Pachecofurt
276,19,Amberfurt,Lake Eric,2,3,0,Lake Eric,Amberfurt
277,19,Debraside,Bensonshire,1,2,1,Bensonshire,Debraside
278,19,Port Christiebury,New Paul,2,1,1,Port Christiebury,New Paul
279,19,Bobbyborough,Port Stacey,7,2,0,Bobbyborough,Port Stacey
280,19,Port Shannon,North Keithchester,3,2,1,Port Shannon,North Keithchester
281,19,West Robertfort,Torresport,1,0,0,West Robertfort,Torresport
282,19,Montgomeryburgh,Robertsonport,1,3,0,Robertsonport,Montgomeryburgh
283,19,Codyfurt,Port Haroldberg,2,3,0,Port Haroldberg,Codyfurt
284,19,Theodoreberg,Riosstad,2,3,1,Riosstad,Theodoreberg
285,20,Kramerville,Barnesport,10,3,0,Kramerville,Barnesport
286,20,Torresport,New Jose,5,0,0,Torresport,New Jose
287,20,Port Scott,Riosstad,3,1,0,Port Scott,Riosstad
288,20,Amberfurt,Millerport,3,1,0,Amberfurt,Millerport
289,20,Williamview,Codyfurt,5,4,0,Williamview,Codyfurt
290,20,Laurenview,Lake Eric,3,1,0,Laurenview,Lake Eric
291,20,Robertsonport,Port Christiebury,3,2,0,Robertsonport,Port Christiebury
292,20,North Garymouth,Bensonshire,5,6,1,Bensonshire,North Garymouth
293,20,North Keithchester,Port Lisa,4,2,0,North Keithchester,Port Lisa
294,20,Port Stacey,Debraside,5,2,0,Port Stacey,Debraside
295,20,Montgomeryburgh,Pachecofurt,3,5,0,Pachecofurt,Montgomeryburgh
296,20,New Paul,New Jeffrey,5,1,0,New Paul,New Jeffrey
297,20,Theodoreberg,West Patriciaside,0,4,0,West Patriciaside,Theodoreberg
298,20,Bobbyborough,West Robertfort,2,3,1,West Robertfort,Bobbyborough
299,20,Port Haroldberg,Port Shannon,1,2,0,Port Shannon,Port Haroldberg
300,21,Port Christiebury,Kramerville,4,2,0,Port Christiebury,Kramerville
301,21,Port Stacey,New Jose,0,3,0,New Jose,Port Stacey
302,21,Barnesport,Williamview,1,6,0,Williamview,Barnesport
303,21,Theodoreberg,Port Scott,6,5,0,Theodoreberg,Port Scott
304,21,Millerport,Port Haroldberg,1,4,0,Port Haroldberg,Millerport
305,21,Port Lisa,Amberfurt,2,4,0,Amberfurt,Port Lisa
306,21,Riosstad,New Jeffrey,3,0,0,Riosstad,New Jeffrey
307,21,Montgomeryburgh,Debraside,2,3,0,Debraside,Montgomeryburgh
308,21,West Patriciaside,Pachecofurt,2,0,0,West Patriciaside,Pachecofurt
309,21,Laurenview,Torresport,3,2,1,Laurenview,Torresport
310,21,Bensonshire,Port Shannon,1,3,0,Port Shannon,Bensonshire
311,21,Lake Eric,West Robertfort,1,4,0,West Robertfort,Lake Eric
312,21,Bobbyborough,Codyfurt,3,2,1,Bobbyborough,Codyfurt
313,21,Robertsonport,North Keithchester,4,1,0,Robertsonport,North Keithchester
314,21,North Garymouth,New Paul,3,1,0,North Garymouth,New Paul
315,22,Bensonshire,Kramerville,7,4,0,Bensonshire,Kramerville
316,22,Barnesport,Theodoreberg,4,3,1,Barnesport,Theodoreberg
317,22,North Keithchester,Williamview,1,5,0,Williamview,North Keithchester
318,22,Codyfurt,Port Christiebury,1,4,0,Port Christiebury,Codyfurt
319,22,Robertsonport,Port Scott,3,2,0,Robertsonport,Port Scott
320,22,Millerport,West Patriciaside,4,2,0,Millerport,West Patriciaside
321,22,Laurenview,Debraside,2,3,0,Debraside,Laurenview
322,22,Port Lisa,Port Stacey,3,6,0,Port Stacey,Port Lisa
323,22,Riosstad,New Paul,4,3,1,Riosstad,New Paul
324,22,Port Shannon,New Jeffrey,4,2,0,Port Shannon,New Jeffrey
325,22,Torresport,Amberfurt,4,3,1,Torresport,Amberfurt
326,22,Bobbyborough,Lake Eric,4,1,0,Bobbyborough,Lake Eric
327,22,North Garymouth,Port Haroldberg,9,3,0,North Garymouth,Port Haroldberg
328,22,Pachecofurt,New Jose,4,1,0,Pachecofurt,New Jose
329,22,Montgomeryburgh,West Robertfort,1,9,0,West Robertfort,Montgomeryburgh
330,23,Kramerville,Pachecofurt,4,1,0,Kramerville,Pachecofurt
331,23,New Jose,Bensonshire,2,5,0,Bensonshire,New Jose
332,23,Barnesport,Lake Eric,2,0,0,Barnesport,Lake Eric
333,23,Port Christiebury,West Robertfort,4,1,0,Port Christiebury,West Robertfort
334,23,Port Scott,Port Stacey,2,3,0,Port Stacey,Port Scott
335,23,Williamview,Debraside,3,1,0,Williamview,Debraside
336,23,Port Haroldberg,Millerport,3,6,0,Millerport,Port Haroldberg
337,23,Port Lisa,New Jeffrey,2,5,0,New Jeffrey,Port Lisa
338,23,North Keithchester,Theodoreberg,3,6,0,Theodoreberg,North Keithchester
339,23,Montgomeryburgh,Codyfurt,3,5,0,Codyfurt,Montgomeryburgh
340,23,West Patriciaside,Bobbyborough,4,5,1,Bobbyborough,West Patriciaside
341,23,Robertsonport,Riosstad,0,1,0,Riosstad,Robertsonport
342,23,Port Shannon,New Paul,2,0,0,Port Shannon,New Paul
343,23,Laurenview,Amberfurt,1,2,0,Amberfurt,Laurenview
344,24,Kramerville,Millerport,4,1,0,Kramerville,Millerport
345,24,Port Haroldberg,Barnesport,5,4,1,Port Haroldberg,Barnesport
346,24,Port Christiebury,Port Shannon,0,5,0,Port Shannon,Port Christiebury
347,24,Port Scott,Pachecofurt,3,4,1,Pachecofurt,Port Scott
348,24,Port Stacey,New Paul,2,6,0,New Paul,Port Stacey
349,24,Williamview,West Patriciaside,3,2,1,Williamview,West Patriciaside
350,24,Riosstad,Port Lisa,4,1,0,Riosstad,Port Lisa
351,24,North Keithchester,Torresport,4,3,0,North Keithchester,Torresport
352,24,New Jeffrey,North Garymouth,3,4,0,North Garymouth,New Jeffrey
353,24,New Jose,Bobbyborough,2,1,0,New Jose,Bobbyborough
354,24,Theodoreberg,West Robertfort,3,5,0,West Robertfort,Theodoreberg
355,24,Laurenview,Montgomeryburgh,4,5,1,Montgomeryburgh,Laurenview
356,24,Robertsonport,Amberfurt,4,3,1,Robertsonport,Amberfurt
357,24,Lake Eric,Debraside,6,7,1,Debraside,Lake Eric
358,24,Codyfurt,Bensonshire,3,2,0,Codyfurt,Bensonshire
359,25,Kramerville,Robertsonport,1,5,0,Robertsonport,Kramerville
360,25,West Patriciaside,Millerport,3,2,0,West Patriciaside,Millerport
361,25,New Paul,Port Scott,2,1,1,New Paul,Port Scott
362,25,Port Stacey,West Robertfort,5,1,0,Port Stacey,West Robertfort
363,25,Port Shannon,Port Christiebury,5,1,0,Port Shannon,Port Christiebury
364,25,Theodoreberg,Pachecofurt,2,3,0,Pachecofurt,Theodoreberg
365,25,Debraside,Barnesport,5,3,0,Debraside,Barnesport
366,25,Riosstad,Williamview,3,1,0,Riosstad,Williamview
367,25,Lake Eric,Port Lisa,6,1,0,Lake Eric,Port Lisa
368,25,North Keithchester,New Jose,3,0,0,North Keithchester,New Jose
369,25,Amberfurt,Bobbyborough,2,3,0,Bobbyborough,Amberfurt
370,25,Torresport,Montgomeryburgh,3,2,0,Torresport,Montgomeryburgh
371,25,Bensonshire,New Jeffrey,4,1,0,Bensonshire,New Jeffrey
372,25,Codyfurt,Laurenview,4,0,0,Codyfurt,Laurenview
373,25,Port Haroldberg,North Garymouth,5,3,0,Port Haroldberg,North Garymouth
374,26,Kramerville,West Robertfort,2,0,0,Kramerville,West Robertfort
