game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
28,2,Ukraine,Germany,0,39,31,4.6989,3.0957,0.1663,0.1981,2,6,2,11,6,7,7,6,12,14
29,2,Latvia,France,0,26,26,3.5083,3.0568,0.2408,0.1522,2,3,4,4,7,3,3,7,14,6
30,2,Netherlands,South Korea,1,27,28,3.5493,2.9684,0.2353,0.1709,5,4,5,5,3,9,9,3,6,18
31,2,Hungary,Slovakia,0,32,25,3.1586,3.1492,0.2198,0.2217,3,2,4,3,8,10,10,8,16,20
32,2,Romania,Lithuania,0,17,19,1.0086,2.8357,0.074,0.2503,1,6,1,11,9,5,5,9,18,10
33,3,Czech Republic,Russia,1,21,21,1.959,3.3346,0.2147,0.2493,2,3,4,4,5,7,7,5,10,14
34,3,Croatia,Hungary,0,28,25,4.7136,2.6919,0.2779,0.2074,8,1,13,2,3,11,11,3,6,22
35,3,Belgium,Denmark,0,31,26,3.1752,2.9929,0.17,0.2128,5,1,6,2,8,4,4,8,16,8
36,3,Spain,China,0,24,23,2.0844,2.5865,0.1271,0.1646,3,1,4,2,5,3,3,5,10,6
37,3,Italy,France,0,34,26,4.0321,3.183,0.1608,0.1823,6,4,6,6,3,2,2,3,6,4
38,3,Canada,Estonia,0,43,24,5.0001,1.8933,0.2197,0.1122,7,1,12,2,2,8,8,2,4,19
39,3,Japan,South Korea,0,34,34,3.177,3.4567,0.1432,0.2126,2,4,4,5,10,6,6,10,20,12
40,3,Netherlands,Finland,0,25,29,3.1249,4.4901,0.2296,0.2397,3,5,5,7,7,5,5,7,14,10
41,3,Lithuania,Austria,0,26,30,3.81,3.0266,0.2513,0.1408,7,5,11,10,5,8,8,5,12,16
42,3,United States,Kazakhstan,0,28,23,2.6598,2.9181,0.2366,0.2229,5,4,10,5,5,3,3,5,12,6
43,3,Poland,Slovakia,1,30,26,3.0171,3.1628,0.205,0.1593,3,2,3,4,4,9,9,4,8,18
44,3,Belarus,Slovenia,0,16,30,2.1084,3.9753,0.1601,0.2268,2,5,3,8,8,6,6,8,16,12
45,3,Switzerland,Romania,0,19,20,2.3352,1.7834,0.2437,0.1625,4,2,8,4,8,7,7,8,16,14
46,3,Norway,Ukraine,0,15,31,1.6815,3.082,0.168,0.2023,3,2,6,4,5,4,4,5,10,8
47,3,Sweden,Germany,0,39,31,4.5969,3.342,0.2221,0.1594,4,1,7,2,6,7,7,6,12,14
48,3,Great Britain,Latvia,0,37,19,4.9002,1.9339,0.2367,0.1427,5,2,6,4,6,11,11,6,12,22
49,4,Slovenia,Russia,1,39,24,3.7943,3.4868,0.1497,0.2118,2,1,4,2,7,6,6,7,14,12
50,4,Czech Republic,Lithuania,0,31,18,2.9063,2.9222,0.1496,0.2437,3,1,3,2,5,4,4,5,10,8
51,4,Ukraine,Denmark,0,26,20,3.3465,2.5712,0.2269,0.2408,4,2,4,2,9,13,13,9,18,26
52,4,France,Estonia,0,28,31,2.5308,3.8082,0.1523,0.2206,5,3,10,5,7,5,5,7,14,10
53,4,Austria,Sweden,1,36,32,5.0976,3.7844,0.2488,0.2427,4,5,7,6,11,12,12,11,22,24
54,4,China,Croatia,0,19,22,2.1229,3.0111,0.1655,0.2297,1,3,0,5,9,4,4,9,18,8
55,4,Italy,Germany,0,29,26,3.6882,3.8853,0.1639,0.2423,4,3,8,3,8,6,6,8,16,12
56,4,Finland,Great Britain,0,24,32,3.3234,3.7273,0.2258,0.2183,6,0,11,0,7,10,10,7,14,20
57,4,South Korea,Norway,1,32,43,3.0257,4.483,0.198,0.1541,2,3,1,5,6,7,7,6,12,14
58,4,Latvia,Hungary,0,22,30,2.8219,3.2699,0.1939,0.1571,4,3,6,6,10,6,6,10,20,12
59,4,Spain,Canada,0,32,28,3.4697,3.3145,0.1699,0.2329,4,1,7,1,7,8,8,7,14,16
60,4,Slovakia,Japan,0,32,22,4.1414,1.5569,0.2466,0.1261,4,2,8,4,5,5,5,5,10,12
61,4,Belarus,Kazakhstan,0,25,25,2.9807,3.3764,0.2225,0.2228,2,1,4,1,9,7,7,9,18,14
62,4,United States,Switzerland,0,30,33,2.9018,4.4458,0.2163,0.1973,4,3,5,6,5,4,4,5,10,8
63,4,Poland,Netherlands,1,26,33,2.4653,4.4648,0.117,0.2471,3,2,4,4,8,1,1,8,19,2
64,4,Belgium,Romania,0,27,20,3.4275,1.7638,0.2425,0.1297,2,3,3,4,7,9,9,7,14,18
65,5,Sweden,Russia,0,28,23,2.6098,3.1082,0.1452,0.2506,2,8,4,13,8,5,5,8,16,10
66,5,Norway,Denmark,1,42,25,6.087,2.454,0.2432,0.1497,5,4,7,8,4,10,10,4,8,20
67,5,Slovenia,Croatia,0,31,29,4.1393,4.6212,0.2437,0.2237,4,3,6,3,8,7,7,8,18,14
68,5,Austria,South Korea,0,27,33,2.8374,4.1423,0.1604,0.229,3,2,3,3,8,8,8,8,16,16
69,5,Latvia,Italy,0,22,21,2.884,2.5388,0.1845,0.2094,3,2,6,4,6,2,2,6,14,4
70,5,Estonia,China,1,31,43,2.6648,4.4586,0.1393,0.2301,1,2,2,4,11,7,7,11,22,16
71,5,Belgium,Great Britain,0,23,30,2.3326,3.1478,0.1571,0.17,2,1,4,2,3,5,5,3,6,10
72,5,Germany,Czech Republic,1,22,27,2.8429,2.9964,0.1963,0.2195,3,2,5,2,5,4,4,5,10,8
73,5,Finland,United States,0,25,41,3.264,3.8756,0.1818,0.1547,2,5,4,9,8,7,7,8,16,14
74,5,Spain,France,0,39,23,5.428,2.6656,0.2572,0.163,6,0,11,0,9,9,9,9,18,18
75,5,Japan,Lithuania,1,29,35,2.8257,4.1345,0.1476,0.2322,5,6,5,9,10,8,8,10,20,16
76,5,Ukraine,Belarus,1,34,28,3.6801,3.4143,0.2012,0.2006,5,6,8,7,8,7,7,8,16,14
77,5,Netherlands,Canada,0,20,32,2.4853,4.442,0.2342,0.2286,1,2,0,4,8,6,6,8,18,12
78,5,Poland,Switzerland,1,25,27,2.3268,3.0218,0.2023,0.1687,4,5,8,5,6,7,7,6,12,14
79,5,Romania,Slovakia,1,38,22,3.0941,2.3821,0.1848,0.1642,1,2,0,3,9,10,10,9,20,20
80,5,Hungary,Kazakhstan,1,19,41,2.0007,4.9158,0.1627,0.2309,3,4,6,7,9,5,5,9,18,10
81,6,Lithuania,Russia,0,24,20,2.7532,2.1773,0.1643,0.1382,6,4,7,7,3,10,10,3,6,20
82,6,Denmark,Belgium,0,27,26,2.7189,2.9873,0.1873,0.238,2,3,3,5,7,4,4,7,14,8
83,6,France,Sweden,1,35,37,4.2329,4.5895,0.1725,0.2251,3,4,4,8,9,6,6,9,18,12
84,6,Belarus,Norway,0,16,23,1.6716,2.6133,0.1409,0.1874,3,2,2,4,1,7,7,1,2,14
85,6,China,Hungary,1,23,38,2.8559,3.6317,0.1804,0.2041,3,2,4,3,7,3,3,7,17,6
86,6,Switzerland,Austria,0,18,14,2.6393,1.4771,0.2096,0.1425,0,2,0,4,7,3,3,7,14,6
87,6,Czech Republic,Slovakia,0,31,21,3.1456,3.1547,0.2201,0.2765,4,1,8,2,6,9,9,6,12,18
88,6,Germany,South Korea,0,28,22,3.2063,2.2582,0.2177,0.1444,6,4,9,6,5,8,8,5,10,16
89,6,Slovenia,Spain,0,41,26,5.3064,3.4407,0.234,0.2542,4,1,8,2,5,7,7,5,10,14
90,6,Italy,Romania,0,26,11,2.877,1.3211,0.1725,0.1752,2,1,3,2,4,8,8,4,8,16
91,6,Kazakhstan,Japan,0,29,23,3.4709,2.246,0.1762,0.151,4,5,6,7,5,6,6,5,10,12
92,6,Great Britain,United States,1,26,20,3.3992,2.0307,0.1884,0.1503,3,2,6,3,5,8,8,5,10,16
93,6,Poland,Croatia,0,27,32,2.6343,4.3276,0.1374,0.1878,6,1,9,2,6,4,4,6,12,8
94,6,Finland,Canada,0,22,26,2.4022,3.0484,0.1584,0.221,1,4,2,5,6,4,4,6,15,8
95,6,Estonia,Latvia,0,20,20,1.8962,1.9744,0.1386,0.2005,1,2,1,3,4,4,4,4,8,10
96,6,Netherlands,Ukraine,0,20,24,2.3459,2.6587,0.1636,0.1535,2,4,4,8,6,4,4,6,12,8
97,7,Russia,Austria,0,25,17,4.0363,1.0966,0.1958,0.1325,5,0,8,0,6,4,4,6,12,8
98,7,Denmark,Great Britain,1,25,40,2.6805,5.3419,0.1643,0.2483,4,3,5,2,10,5,5,10,20,10
99,7,Belgium,China,0,37,26,3.7442,2.7098,0.223,0.1684,5,3,7,1,4,7,7,4,8,14
100,7,Slovakia,Sweden,1,33,29,4.7229,2.5821,0.2388,0.1994,4,3,6,5,9,8,8,9,18,16
101,7,Norway,France,0,17,36,2.2558,3.5876,0.1558,0.1579,5,2,9,4,3,3,3,3,6,6
102,7,Spain,Finland,0,20,34,1.8174,4.5272,0.1457,0.2275,3,2,3,3,5,4,4,5,10,8
103,7,Japan,Canada,0,31,33,3.2728,3.8386,0.1561,0.2298,4,0,8,0,8,6,6,8,18,12
104,7,Lithuania,Ukraine,0,21,28,2.366,2.7553,0.1714,0.207,0,4,0,6,11,3,3,11,22,6
105,7,Croatia,South Korea,0,28,22,3.7481,2.2129,0.1823,0.167,6,2,9,4,5,11,11,5,10,22
106,7,Kazakhstan,Italy,1,30,40,4.3907,4.4413,0.2467,0.237,4,5,8,10,8,10,10,8,16,20
107,7,Estonia,Slovenia,0,25,28,3.2526,2.7556,0.2043,0.1336,1,3,2,5,6,2,2,6,12,4
108,7,Germany,Switzerland,0,29,28,3.0463,3.7427,0.1788,0.2392,1,3,0,2,4,3,3,4,8,6
109,7,United States,Poland,0,28,36,3.0248,3.7112,0.1742,0.22,1,2,2,4,6,3,3,6,12,6
110,7,Hungary,Latvia,1,38,34,3.4055,4.9623,0.1241,0.2477,4,5,7,9,8,3,3,8,16,6
111,7,Belarus,Romania,0,10,27,1.3054,2.5334,0.1783,0.1357,1,2,2,3,3,6,6,3,6,12
112,7,Netherlands,Czech Republic,0,18,29,2.5316,3.1875,0.1915,0.1642,2,8,4,14,3,4,4,3,6,8
113,8,Russia,Canada,1,20,22,2.4636,2.0737,0.1794,0.1938,4,3,7,5,6,4,4,6,12,8
114,8,Sweden,Denmark,1,30,37,3.1425,3.9876,0.1487,0.1571,4,3,8,5,3,4,4,3,6,8
115,8,Kazakhstan,China,0,21,18,1.9476,2.2292,0.1794,0.2362,3,2,5,4,10,2,2,10,20,4
116,8,Belgium,Estonia,0,21,32,1.9719,3.5471,0.2249,0.209,3,1,5,1,6,7,7,6,12,14
117,8,Finland,France,0,22,24,3.143,2.7067,0.1818,0.196,3,2,5,3,7,6,6,7,16,12
118,8,South Korea,Spain,0,34,23,3.676,2.5832,0.2203,0.1474,2,3,3,4,8,8,8,8,16,16
119,8,Slovakia,Slovenia,0,30,42,3.7047,4.0144,0.1732,0.2093,7,2,9,4,8,1,1,8,16,2
120,8,Austria,Norway,0,24,39,2.457,5.9324,0.2188,0.2462,2,6,3,8,14,4,4,14,28,8
121,8,Ukraine,Italy,0,30,33,3.3616,3.4864,0.1698,0.1693,3,2,5,4,4,4,4,4,8,12
122,8,Hungary,Japan,1,31,20,3.187,2.2894,0.1639,0.2157,4,5,6,10,8,6,6,8,16,12
123,8,Belarus,Germany,0,33,24,4.2569,2.8088,0.248,0.1692,5,3,8,5,6,7,7,6,12,14
124,8,Switzerland,Lithuania,0,24,18,2.8963,1.9313,0.2398,0.2014,2,3,2,5,4,8,8,4,8,16
125,8,Netherlands,Great Britain,0,30,27,3.7074,3.2286,0.1605,0.1698,3,6,4,6,6,8,8,6,12,16
126,8,United States,Latvia,0,36,15,3.7367,1.9704,0.1706,0.1899,0,3,0,5,4,7,7,4,8,14
127,8,Croatia,Romania,0,12,22,1.5651,2.3497,0.2181,0.2408,1,2,0,4,8,6,6,8,16,15
128,8,Poland,Czech Republic,0,21,33,2.549,3.7676,0.1724,0.1552,2,8,3,14,10,8,8,10,20,16
129,9,Norway,Russia,0,17,19,1.5108,2.4705,0.1555,0.1795,3,5,6,7,6,5,5,6,12,10
130,9,Denmark,Ukraine,1,32,30,3.5063,3.5678,0.1676,0.2241,3,2,4,3,10,7,7,10,22,14
131,9,Estonia,Belgium,0,24,28,2.291,2.6383,0.1376,0.218,4,0,8,0,6,3,3,6,12,6
132,9,France,Japan,0,29,22,3.1119,2.1893,0.1905,0.1475,3,2,6,3,2,7,7,2,4,14
133,9,Hungary,China,1,37,31,4.0735,3.7825,0.2084,0.2303,4,5,6,7,9,8,8,9,18,16
134,9,Austria,Italy,0,22,35,2.495,4.6404,0.1624,0.2346,3,10,2,17,11,3,3,11,22,6
135,9,Sweden,Finland,1,32,28,3.2391,3.6511,0.1536,0.2306,6,5,9,6,6,7,7,6,12,14
136,9,Slovakia,Croatia,0,25,27,3.2384,2.9516,0.2396,0.2054,0,4,0,6,6,5,5,6,12,10
137,9,Lithuania,Poland,1,29,27,3.8682,2.2675,0.1742,0.131,4,3,4,6,5,8,8,5,10,16
138,9,Kazakhstan,South Korea,0,32,29,3.3306,2.4529,0.1543,0.1484,4,2,8,3,3,7,7,3,6,16
139,9,Canada,Great Britain,0,23,25,2.8827,2.66,0.18,0.1505,1,3,2,5,7,6,6,7,14,12
140,9,Romania,Switzerland,0,26,21,2.611,2.5751,0.1943,0.1842,4,1,7,2,7,7,7,7,16,14
141,9,Slovenia,Germany,0,32,21,3.7241,2.5433,0.1664,0.1975,2,1,3,1,3,2,2,3,9,4
142,9,Latvia,Belarus,0,28,22,3.5265,2.1949,0.1622,0.133,5,2,9,3,6,1,1,6,12,2
143,9,Netherlands,United States,0,28,35,3.746,4.1286,0.1898,0.1677,3,4,5,7,7,3,3,7,14,6
144,9,Czech Republic,Spain,0,33,24,3.7623,3.8137,0.2216,0.2588,4,7,5,13,12,14,14,12,24,28
145,10,Russia,Hungary,0,16,27,2.2769,1.9203,0.203,0.1317,3,4,5,8,7,7,7,7,14,14
146,10,Slovakia,Belgium,0,23,22,2.7957,1.8041,0.1604,0.1475,3,2,2,3,6,6,6,6,12,12
147,10,Canada,Norway,0,29,31,3.5133,3.9509,0.2194,0.1791,3,2,5,3,4,7,7,4,8,14
148,10,China,Ukraine,0,29,19,3.8303,1.6715,0.1891,0.1454,2,3,3,4,5,7,7,5,10,14
149,10,France,Italy,1,46,32,5.7425,3.737,0.1878,0.1698,3,2,3,3,6,7,7,6,12,14
150,10,Austria,Denmark,0,23,27,3.5262,3.2833,0.2438,0.2566,4,5,7,6,6,8,8,6,12,18
151,10,Latvia,Finland,0,32,26,3.2822,2.9347,0.158,0.2279,2,3,3,4,8,4,4,8,16,8
152,10,Slovenia,Japan,1,32,30,3.8591,4.4068,0.1863,0.2301,3,2,5,2,12,7,7,12,27,14
153,10,Spain,Sweden,0,28,20,3.3793,1.9465,0.1858,0.2109,3,5,6,7,4,6,6,4,8,12
154,10,Lithuania,Switzerland,1,17,19,2.1074,2.2002,0.1565,0.2232,3,4,6,7,3,6,6,3,6,12
155,10,Kazakhstan,Croatia,0,25,37,2.6925,4.5366,0.1597,0.2444,4,2,6,4,5,3,3,5,10,6
156,10,Germany,Great Britain,0,22,43,2.2193,5.2444,0.1766,0.1658,1,5,2,6,8,6,6,8,16,12
157,10,Estonia,Netherlands,0,30,33,3.5111,3.3278,0.1759,0.1617,4,3,7,6,6,4,4,6,12,8
158,10,Belarus,Czech Republic,1,27,25,3.746,2.7019,0.167,0.1538,3,4,5,8,3,6,6,3,6,12
159,10,United States,Romania,0,25,27,2.8004,2.685,0.2199,0.1597,5,0,7,0,5,6,6,5,12,12
160,10,Poland,South Korea,0,32,24,2.7765,2.3449,0.1383,0.1547,4,2,6,4,4,4,4,4,8,8
161,11,Japan,Russia,0,22,30,1.4537,4.5878,0.129,0.2277,0,8,0,11,9,3,3,9,18,6
162,11,Belgium,Belarus,0,24,33,2.7293,3.3974,0.2428,0.171,4,3,5,4,4,6,6,4,8,12
163,11,Finland,Poland,0,29,28,4.6605,2.6052,0.2461,0.2125,4,2,4,4,9,13,13,9,20,26
164,11,United States,China,0,30,20,2.609,2.188,0.1451,0.1993,2,1,2,1,5,6,6,5,10,12
165,11,Romania,Norway,0,25,24,2.3236,2.9584,0.203,0.2307,4,3,8,6,7,10,10,7,14,20
166,11,Canada,Slovakia,1,17,18,1.7187,1.8396,0.1336,0.1422,2,3,3,6,5,6,6,5,10,12
167,11,Ukraine,Spain,1,30,23,4.1687,2.1752,0.224,0.1496,1,2,1,4,4,10,10,4,8,20
168,11,Croatia,Slovenia,0,20,30,3.1304,3.859,0.2866,0.2397,1,4,2,3,7,7,7,7,14,14
169,11,France,Italy,0,21,23,2.7448,2.4824,0.1807,0.1603,6,2,9,4,3,3,3,3,6,6
170,11,Germany,Hungary,1,24,30,2.9226,3.5124,0.2378,0.169,2,3,4,4,6,9,9,6,12,18
171,11,Denmark,Czech Republic,1,26,46,3.6249,5.7859,0.1812,0.2232,4,3,8,2,14,7,7,14,28,14
172,11,Switzerland,Great Britain,1,23,23,3.0101,2.339,0.2275,0.1465,2,1,4,1,2,8,8,2,4,16
173,11,Estonia,Latvia,0,28,30,2.777,3.9095,0.1337,0.222,2,6,3,10,8,7,7,8,19,14
174,11,Kazakhstan,South Korea,0,23,33,2.57,4.2144,0.2176,0.2266,6,4,9,6,14,8,8,14,28,16
175,11,Austria,Netherlands,0,22,34,2.7694,4.7015,0.1668,0.2497,2,3,4,6,7,8,8,7,14,16
176,11,Sweden,Lithuania,0,14,33,0.9714,5.0536,0.1208,0.257,1,5,2,9,14,3,3,14,30,6
177,12,Denmark,Russia,1,39,37,3.5466,5.2325,0.2279,0.2489,3,4,6,5,12,9,9,12,24,18
178,12,Slovakia,Czech Republic,0,27,24,3.9987,1.7349,0.1799,0.1286,7,1,10,1,4,9,9,4,8,18
179,12,Hungary,Ukraine,0,28,22,2.9838,2.3152,0.1538,0.1477,4,1,6,2,7,8,8,7,14,16
180,12,Norway,Belarus,1,27,22,3.2696,1.9233,0.168,0.1694,4,3,6,6,1,3,3,1,2,6
181,12,Romania,Finland,1,39,24,3.5731,3.2335,0.2109,0.2263,3,4,5,7,8,14,14,8,16,28
182,12,Japan,Slovenia,1,41,39,5.2999,3.713,0.2502,0.1806,4,3,5,6,3,8,8,3,6,16
183,12,Canada,Netherlands,0,31,29,3.823,3.8112,0.1788,0.2242,3,5,3,9,8,1,1,8,18,2
184,12,South Korea,Spain,1,24,38,2.4732,4.1268,0.1635,0.1565,4,3,7,4,6,6,6,6,12,12
185,12,United States,Sweden,0,37,31,4.3255,3.599,0.2142,0.1577,4,3,5,6,10,5,5,10,20,10
186,12,Croatia,Austria,0,29,33,4.1666,3.7529,0.2028,0.2257,5,4,9,7,7,4,4,7,16,8
187,12,France,Kazakhstan,0,30,27,3.3168,3.1605,0.1779,0.1593,3,2,3,2,4,5,5,4,8,10
188,12,Great Britain,Estonia,0,25,36,2.5078,3.5865,0.1442,0.1442,1,5,2,7,8,5,5,8,16,10
189,12,Germany,Poland,0,35,22,4.2153,2.5612,0.1633,0.1635,4,3,6,6,7,6,6,7,14,12
190,12,Switzerland,Latvia,0,15,29,1.7016,3.8422,0.2274,0.2446,0,8,0,15,8,3,3,8,16,6
191,12,Belgium,Lithuania,1,25,29,2.0973,3.1085,0.1518,0.1492,2,3,3,3,4,4,4,4,8,8
192,12,Italy,China,1,38,14,3.5498,1.7235,0.2172,0.1698,3,2,5,4,5,8,8,5,10,16
193,13,Estonia,Slovakia,0,29,33,2.7789,3.7287,0.2074,0.2162,5,2,8,1,12,11,11,12,24,22
194,13,Denmark,Finland,0,35,24,3.6178,3.213,0.1457,0.2359,1,2,2,4,10,7,7,10,20,16
195,13,Russia,Norway,0,31,22,4.9883,2.5147,0.2621,0.2249,6,1,8,1,6,8,8,6,12,18
196,13,France,Belarus,0,26,28,3.2882,3.3702,0.247,0.1571,0,4,0,6,6,10,10,6,12,20
197,13,Spain,Hungary,0,33,21,3.6805,2.0083,0.1634,0.1406,5,2,8,4,5,4,4,5,10,8
198,13,Japan,Great Britain,1,35,36,3.6744,3.8137,0.23,0.1555,5,4,7,7,8,11,11,8,16,22
199,13,China,Romania,0,15,30,1.495,2.669,0.1439,0.1939,3,0,6,0,9,6,6,9,18,15
200,13,Lithuania,Canada,0,31,24,3.724,2.4363,0.1728,0.1997,3,1,6,2,3,4,4,3,6,8
201,13,South Korea,Italy,0,19,33,2.1836,3.8893,0.1733,0.2177,2,1,4,2,6,6,6,6,12,12
202,13,Slovenia,Latvia,0,22,29,2.2251,4.2744,0.1717,0.2047,2,4,4,5,7,3,3,7,14,6
203,13,Czech Republic,Belgium,0,33,23,3.8574,3.211,0.2349,0.229,5,3,9,2,8,6,6,8,16,12
204,13,Switzerland,Sweden,1,33,27,4.9051,2.4745,0.2608,0.1504,3,4,5,8,7,6,6,7,14,12
205,13,Poland,Ukraine,1,29,33,2.5676,3.6273,0.158,0.2214,4,3,8,4,8,8,8,8,16,16
206,13,Germany,Austria,0,33,19,4.6884,1.9061,0.2471,0.1527,5,0,7,0,5,8,8,5,10,18
207,13,Croatia,Kazakhstan,0,27,29,4.1253,2.7144,0.218,0.1238,6,5,10,8,1,7,7,1,2,16
208,13,United States,Netherlands,1,31,25,3.7778,3.213,0.175,0.2458,3,2,5,3,6,3,3,6,12,6
209,14,Sweden,Slovakia,0,29,42,2.1995,5.8456,0.1273,0.2443,1,4,2,7,8,3,3,8,16,6
210,14,Finland,Germany,1,22,40,3.1567,4.3759,0.2245,0.225,2,3,2,4,12,7,7,12,24,14
211,14,Russia,Belarus,1,30,17,4.4661,1.1432,0.284,0.1194,2,1,3,2,6,5,5,6,14,12
212,14,Norway,Romania,0,19,12,2.0257,0.9477,0.1495,0.1373,2,0,4,0,7,5,5,7,14,10
213,14,Belgium,Spain,0,35,25,3.4224,3.0271,0.1542,0.2143,5,4,9,4,10,4,4,10,22,8
214,14,Hungary,Estonia,0,45,29,4.9114,2.8737,0.2185,0.1527,5,0,8,0,8,10,10,8,16,26
215,14,Czech Republic,Canada,1,41,36,5.3427,5.227,0.2191,0.2372,8,7,14,12,5,8,8,5,10,16
216,14,Japan,South Korea,1,50,25,4.7132,2.2123,0.1502,0.1472,4,3,7,4,6,8,8,6,12,16
217,14,China,Ukraine,0,21,36,2.4571,2.9653,0.166,0.1934,2,3,4,2,5,4,4,5,10,8
218,14,Great Britain,Austria,1,33,26,4.4297,2.7101,0.1831,0.168,5,4,6,5,9,9,9,9,18,18
219,14,France,Slovenia,0,30,23,3.9115,2.7319,0.2113,0.1622,2,3,2,5,1,4,4,1,2,8
220,14,Netherlands,Denmark,0,25,24,3.219,2.9101,0.183,0.1808,4,3,7,6,6,4,4,6,12,8
221,14,Poland,Lithuania,0,19,36,1.3985,4.4007,0.1365,0.1639,1,5,1,7,5,2,2,5,10,4
222,14,Italy,Switzerland,1,25,31,2.68,4.6556,0.1339,0.2259,3,4,5,7,10,6,6,10,20,12
223,14,Croatia,Kazakhstan,0,27,36,3.2085,3.7354,0.172,0.1404,5,6,8,11,4,4,4,4,8,8
224,14,Latvia,United States,0,24,30,3.199,2.9864,0.1971,0.1996,3,1,4,2,8,2,2,8,16,4
225,15,Slovakia,Czech Republic,0,25,20,3.8105,1.5248,0.2411,0.1226,9,0,15,0,4,8,8,4,8,16
226,15,Croatia,Russia,1,23,19,2.6996,2.3913,0.1858,0.1594,3,2,6,4,1,4,4,1,2,8
227,15,China,Spain,1,20,23,2.1628,2.3251,0.1582,0.2022,2,3,3,4,7,7,7,7,14,16
228,15,Romania,Ukraine,0,34,14,3.9643,1.021,0.2117,0.1132,1,3,1,4,4,11,11,4,8,22
229,15,Austria,Finland,0,16,22,1.5912,2.986,0.1865,0.1688,1,3,2,6,4,4,4,4,8,8
230,15,Italy,Japan,0,32,24,3.5498,2.7514,0.2268,0.1885,3,2,6,4,3,6,6,3,6,12
231,15,Denmark,Belarus,0,30,24,3.8176,2.9855,0.1678,0.1772,4,2,5,3,3,6,6,3,6,12
232,15,Poland,Norway,1,39,34,3.1997,3.9822,0.2086,0.167,6,5,9,8,9,5,5,9,18,10
