game_id,week,home_team,away_team,home_line_type,home_pairing_type,away_line_type,away_pairing_type,home_goalie,away_goalie,went_ot,toi,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
2,1,Denmark,Poland,PP,PP,PK,PK,Robert Williams,Christopher Travis,0,677.94,11,5,1.7705,0.4122,0.1766,0.1103,1,1,1,0,2,6,6,2,4,12
2,1,Denmark,Poland,top,secondary,secondary,secondary,Robert Williams,Christopher Travis,0,191.56,1,4,0.0903,0.763,0.0903,0.2092,0,1,0,2,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,top,top,Robert Williams,Christopher Travis,0,245.4,1,3,0.1112,0.527,0.1112,0.2215,0,1,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,top,secondary,top,Robert Williams,Christopher Travis,0,89.26,0,2,0.0,0.1563,0.0,0.0781,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,top,secondary,Robert Williams,Christopher Travis,0,139.84,1,3,0.1271,0.2743,0.1271,0.0914,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,top,secondary,Robert Williams,Christopher Travis,0,209.12,2,2,0.3006,0.1816,0.1817,0.0908,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,top,secondary,top,Robert Williams,Christopher Travis,0,127.0,1,2,0.1169,0.152,0.1169,0.076,1,0,2,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,top,secondary,Robert Williams,Christopher Travis,0,158.08,1,1,0.0846,0.0936,0.0846,0.0936,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,top,secondary,secondary,top,Robert Williams,Christopher Travis,0,189.86,1,1,0.0825,0.0788,0.0825,0.0788,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,secondary,top,Robert Williams,Christopher Travis,0,179.25,1,0,0.1251,0.0,0.1251,0.0,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,secondary,secondary,top,top,Robert Williams,Christopher Travis,0,121.03,2,1,0.3641,0.0987,0.182,0.0987,0,0,0,0,0,0,0,0,0,0
2,1,Denmark,Poland,PK,PK,PP,PP,Robert Williams,Christopher Travis,0,375.38,2,4,0.1647,0.5751,0.0824,0.1466,0,0,0,0,6,0,0,6,12,0
2,1,Denmark,Poland,top,secondary,top,top,Robert Williams,Christopher Travis,0,135.85,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,top,top,Bradley Wise,Peter Long,0,299.4,5,4,0.4935,0.3955,0.0987,0.0989,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,top,top,Bradley Wise,Peter Long,0,62.24,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,top,top,Bradley Wise,Peter Long,0,149.95,2,0,0.1691,0.0,0.0846,0.0,1,0,2,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,top,secondary,Bradley Wise,Peter Long,0,231.73,0,5,0.0,0.6099,0.0,0.1348,0,1,0,2,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,secondary,secondary,Bradley Wise,Peter Long,0,195.74,3,2,0.342,0.2077,0.114,0.1039,2,1,2,1,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,top,top,Bradley Wise,Peter Long,0,265.26,0,2,0.0,0.2506,0.0,0.1467,0,1,0,2,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,secondary,top,Bradley Wise,Peter Long,0,172.75,1,2,0.0935,0.1887,0.0935,0.0944,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,secondary,secondary,top,Bradley Wise,Peter Long,0,164.84,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,secondary,top,Bradley Wise,Peter Long,0,303.45,7,1,0.6682,0.0893,0.0955,0.0893,2,0,4,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,top,secondary,secondary,Bradley Wise,Peter Long,0,177.1,1,0,0.1281,0.0,0.1281,0.0,1,0,2,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,secondary,secondary,Bradley Wise,Peter Long,0,319.99,1,2,0.116,0.2336,0.116,0.1348,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,secondary,secondary,Bradley Wise,Peter Long,0,100.91,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,top,secondary,Bradley Wise,Peter Long,0,164.09,0,2,0.0,0.2167,0.0,0.1084,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,PK,PK,PP,PP,Bradley Wise,Peter Long,0,360.0,1,6,0.0799,0.9714,0.0799,0.2078,0,2,0,4,5,0,0,5,10,0
3,1,Great Britain,Canada,top,top,top,secondary,Bradley Wise,Peter Long,0,147.63,4,1,0.5255,0.1738,0.1314,0.1738,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,top,secondary,secondary,top,Bradley Wise,Peter Long,0,43.86,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,secondary,top,top,secondary,Bradley Wise,Peter Long,0,81.06,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,1,Great Britain,Canada,PP,PP,PK,PK,Bradley Wise,Peter Long,0,360.0,12,1,1.9059,0.0802,0.236,0.0802,1,1,2,1,1,4,4,1,2,8
4,1,Ukraine,Norway,top,top,top,top,Christopher Gonzalez,Brett Collins,0,249.27,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,secondary,top,Christopher Gonzalez,Brett Collins,0,216.16,1,0,0.0856,0.0,0.0856,0.0,1,0,1,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,secondary,top,Christopher Gonzalez,Brett Collins,0,141.76,2,2,0.1688,0.2132,0.0844,0.1066,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,secondary,secondary,Christopher Gonzalez,Brett Collins,0,47.01,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,secondary,secondary,Christopher Gonzalez,Brett Collins,0,229.2,1,1,0.0777,0.1205,0.0777,0.1205,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,top,secondary,Christopher Gonzalez,Brett Collins,0,207.72,1,1,0.0735,0.1071,0.0735,0.1071,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,top,secondary,Christopher Gonzalez,Brett Collins,0,213.4,2,0,0.1493,0.0,0.0747,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,top,top,Christopher Gonzalez,Brett Collins,0,52.6,1,0,0.069,0.0,0.069,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,top,secondary,Christopher Gonzalez,Brett Collins,0,47.18,2,1,0.1719,0.0956,0.086,0.0956,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,top,top,Christopher Gonzalez,Brett Collins,0,122.37,0,1,0.0,0.1047,0.0,0.1047,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,secondary,top,Christopher Gonzalez,Brett Collins,0,39.73,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,secondary,secondary,top,Christopher Gonzalez,Brett Collins,0,163.59,1,1,0.072,0.1181,0.072,0.1181,0,1,0,2,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,top,secondary,Christopher Gonzalez,Brett Collins,0,294.78,1,3,0.0871,0.334,0.0871,0.1572,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,top,secondary,top,top,Christopher Gonzalez,Brett Collins,0,308.71,0,3,0.0,0.2797,0.0,0.0932,0,2,0,4,0,0,0,0,0,0
4,1,Ukraine,Norway,top,top,secondary,secondary,Christopher Gonzalez,Brett Collins,0,123.01,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,secondary,top,secondary,secondary,Christopher Gonzalez,Brett Collins,0,361.32,5,5,0.394,0.6579,0.0788,0.1609,0,0,0,0,0,0,0,0,0,0
4,1,Ukraine,Norway,PK,PK,PP,PP,Christopher Gonzalez,Brett Collins,0,662.19,3,11,0.1947,2.0163,0.0697,0.2336,0,2,0,4,9,0,0,9,18,0
4,1,Ukraine,Norway,PP,PP,PK,PK,Christopher Gonzalez,Brett Collins,0,120.0,1,0,0.1268,0.0,0.1268,0.0,0,0,0,0,0,1,1,0,0,2
5,1,Belarus,Russia,top,top,top,top,Christopher Warren,Eric Gonzalez,0,268.69,3,6,0.2174,1.0201,0.0725,0.17,0,1,0,2,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,secondary,top,Christopher Warren,Eric Gonzalez,0,205.85,3,4,0.2234,0.5513,0.0745,0.1378,0,1,0,1,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,secondary,top,Christopher Warren,Eric Gonzalez,0,184.64,0,1,0.0,0.1168,0.0,0.1168,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,secondary,top,Christopher Warren,Eric Gonzalez,0,102.63,1,3,0.062,0.2886,0.062,0.0962,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,secondary,secondary,Christopher Warren,Eric Gonzalez,0,277.57,1,3,0.0581,0.2553,0.0581,0.0851,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,top,secondary,Christopher Warren,Eric Gonzalez,0,170.92,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,secondary,top,top,Christopher Warren,Eric Gonzalez,0,111.43,1,2,0.06,0.2568,0.06,0.1284,0,1,0,2,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,top,top,Christopher Warren,Eric Gonzalez,0,77.11,1,0,0.0738,0.0,0.0738,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,secondary,top,Christopher Warren,Eric Gonzalez,0,125.28,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,top,secondary,Christopher Warren,Eric Gonzalez,0,121.1,2,3,0.1396,0.4136,0.0698,0.1379,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,secondary,secondary,secondary,Christopher Warren,Eric Gonzalez,0,179.34,0,1,0.0,0.1057,0.0,0.1057,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,top,secondary,Christopher Warren,Eric Gonzalez,0,91.27,0,1,0.0,0.1589,0.0,0.1589,0,1,0,1,0,0,0,0,0,0
5,1,Belarus,Russia,top,top,secondary,secondary,Christopher Warren,Eric Gonzalez,0,165.76,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,secondary,secondary,Christopher Warren,Eric Gonzalez,0,151.18,1,1,0.0568,0.1061,0.0568,0.1061,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,top,secondary,Christopher Warren,Eric Gonzalez,0,128.84,0,1,0.0,0.1384,0.0,0.1384,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,secondary,top,top,top,Christopher Warren,Eric Gonzalez,0,158.39,1,2,0.0587,0.2989,0.0587,0.1495,0,0,0,0,0,0,0,0,0,0
5,1,Belarus,Russia,PK,PK,PP,PP,Christopher Warren,Eric Gonzalez,0,480.0,0,6,0.0,1.0602,0.0,0.2575,0,2,0,4,5,0,0,5,10,0
5,1,Belarus,Russia,PP,PP,PK,PK,Christopher Warren,Eric Gonzalez,0,600.0,7,2,0.9637,0.2246,0.1441,0.1162,0,0,0,0,0,6,6,0,0,12
6,1,Netherlands,Croatia,top,top,top,top,Andrew Skinner,Kevin Atkins,1,105.4,3,1,0.5044,0.144,0.1804,0.144,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,PK,PK,PP,PP,Andrew Skinner,Kevin Atkins,1,908.36,5,9,0.5427,1.7412,0.1263,0.2583,0,0,0,0,11,1,1,11,24,2
6,1,Netherlands,Croatia,top,top,secondary,top,Andrew Skinner,Kevin Atkins,1,90.09,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,top,secondary,Andrew Skinner,Kevin Atkins,1,116.51,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,secondary,secondary,Andrew Skinner,Kevin Atkins,1,94.37,2,0,0.1629,0.0,0.0815,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,secondary,secondary,Andrew Skinner,Kevin Atkins,1,294.42,0,2,0.0,0.283,0.0,0.1863,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,secondary,secondary,Andrew Skinner,Kevin Atkins,1,228.48,0,3,0.0,0.2864,0.0,0.0955,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,top,top,Andrew Skinner,Kevin Atkins,1,205.65,1,1,0.1305,0.1562,0.1305,0.1562,0,1,0,2,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,top,secondary,Andrew Skinner,Kevin Atkins,1,69.03,0,1,0.0,0.1365,0.0,0.1365,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,secondary,top,Andrew Skinner,Kevin Atkins,1,67.9,1,0,0.1041,0.0,0.1041,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,top,top,Andrew Skinner,Kevin Atkins,1,66.12,2,0,0.2754,0.0,0.1377,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,secondary,secondary,Andrew Skinner,Kevin Atkins,1,89.93,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,secondary,top,Andrew Skinner,Kevin Atkins,1,344.64,3,3,0.2728,0.3861,0.0909,0.1287,0,1,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,secondary,top,top,Andrew Skinner,Kevin Atkins,1,188.83,2,2,0.2491,0.3149,0.1246,0.1575,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,secondary,top,top,secondary,Andrew Skinner,Kevin Atkins,1,113.66,1,0,0.1282,0.0,0.1282,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,secondary,secondary,top,Andrew Skinner,Kevin Atkins,1,135.51,1,0,0.0969,0.0,0.0969,0.0,0,0,0,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,top,top,top,secondary,Andrew Skinner,Kevin Atkins,1,316.97,2,2,0.3453,0.2484,0.2111,0.1242,1,0,1,0,0,0,0,0,0,0
6,1,Netherlands,Croatia,PP,PP,PK,PK,Andrew Skinner,Kevin Atkins,1,279.25,4,0,0.7154,0.0,0.2429,0.0,0,0,0,0,0,5,5,0,0,10
7,1,Slovenia,Finland,top,top,top,top,Patrick Hines,Logan Howard,0,213.34,3,1,0.2807,0.1387,0.0936,0.1387,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,secondary,top,Patrick Hines,Logan Howard,0,304.64,2,0,0.2363,0.0,0.1181,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,secondary,top,Patrick Hines,Logan Howard,0,347.71,2,1,0.2317,0.1697,0.1158,0.1697,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,secondary,top,Patrick Hines,Logan Howard,0,50.05,0,1,0.0,0.1517,0.0,0.1517,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,secondary,secondary,Patrick Hines,Logan Howard,0,192.6,1,3,0.0944,0.3999,0.0944,0.1333,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,secondary,top,top,Patrick Hines,Logan Howard,0,96.1,1,1,0.0805,0.1528,0.0805,0.1528,1,0,2,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,top,top,Patrick Hines,Logan Howard,0,11.41,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,top,top,Patrick Hines,Logan Howard,0,406.52,3,1,0.2738,0.1709,0.0913,0.1709,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,secondary,secondary,Patrick Hines,Logan Howard,0,239.18,2,3,0.1933,0.3034,0.0966,0.1011,1,0,2,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,top,secondary,Patrick Hines,Logan Howard,0,357.65,4,3,0.2883,0.3068,0.0721,0.1023,1,1,2,1,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,top,secondary,Patrick Hines,Logan Howard,0,59.42,0,1,0.0,0.1203,0.0,0.1203,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,PP,PP,PK,PK,Patrick Hines,Logan Howard,0,360.0,3,1,0.478,0.1237,0.1593,0.1237,2,0,2,0,0,3,3,0,0,6
7,1,Slovenia,Finland,secondary,secondary,top,secondary,Patrick Hines,Logan Howard,0,308.88,3,1,0.2093,0.1344,0.0698,0.1344,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,top,secondary,secondary,Patrick Hines,Logan Howard,0,63.91,1,0,0.1074,0.0,0.1074,0.0,1,0,2,0,0,0,0,0,0,0
7,1,Slovenia,Finland,top,secondary,secondary,top,Patrick Hines,Logan Howard,0,39.82,2,1,0.2147,0.1195,0.1074,0.1195,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,secondary,top,top,secondary,Patrick Hines,Logan Howard,0,34.5,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
7,1,Slovenia,Finland,PK,PK,PP,PP,Patrick Hines,Logan Howard,0,480.0,3,3,0.3041,0.6778,0.1183,0.2573,0,1,0,2,6,2,2,6,12,4
7,1,Slovenia,Finland,secondary,top,secondary,secondary,Patrick Hines,Logan Howard,0,34.28,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,top,top,Peter Duffy,Craig Bentley,0,188.38,1,1,0.0833,0.0955,0.0833,0.0955,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,secondary,top,Peter Duffy,Craig Bentley,0,248.1,0,2,0.0,0.1745,0.0,0.0873,0,1,0,2,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,secondary,secondary,Peter Duffy,Craig Bentley,0,75.28,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,secondary,secondary,Peter Duffy,Craig Bentley,0,123.41,2,0,0.1944,0.0,0.0972,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,secondary,secondary,Peter Duffy,Craig Bentley,0,205.85,4,2,0.4082,0.2472,0.1021,0.1236,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,top,secondary,Peter Duffy,Craig Bentley,0,246.83,1,1,0.124,0.1318,0.124,0.1318,1,1,2,2,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,top,top,Peter Duffy,Craig Bentley,0,92.21,1,1,0.0966,0.1352,0.0966,0.1352,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,top,top,Peter Duffy,Craig Bentley,0,123.61,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,top,secondary,Peter Duffy,Craig Bentley,0,168.29,1,0,0.1191,0.0,0.1191,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,secondary,secondary,top,Peter Duffy,Craig Bentley,0,153.3,1,2,0.0747,0.254,0.0747,0.127,0,1,0,2,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,secondary,top,Peter Duffy,Craig Bentley,0,164.55,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,top,top,secondary,Peter Duffy,Craig Bentley,0,183.38,1,2,0.1107,0.2563,0.1107,0.1642,1,0,1,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,top,top,Peter Duffy,Craig Bentley,0,209.33,0,1,0.0,0.1001,0.0,0.1001,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,secondary,secondary,Peter Duffy,Craig Bentley,0,229.3,3,0,0.2809,0.0,0.0936,0.0,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,top,secondary,secondary,top,Peter Duffy,Craig Bentley,0,145.6,4,1,0.2793,0.0918,0.0698,0.0918,0,0,0,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,secondary,top,top,secondary,Peter Duffy,Craig Bentley,0,180.38,5,1,0.5778,0.1273,0.1156,0.1273,1,0,2,0,0,0,0,0,0,0
8,1,Czech Republic,Japan,PP,PP,PK,PK,Peter Duffy,Craig Bentley,0,480.0,7,2,1.0343,0.2166,0.1625,0.1128,1,0,1,0,0,4,4,0,0,8
8,1,Czech Republic,Japan,PK,PK,PP,PP,Peter Duffy,Craig Bentley,0,382.19,2,3,0.202,0.4608,0.1193,0.1549,0,0,0,0,4,1,1,4,8,2
9,1,Austria,France,top,top,top,top,Bradley Hansen,Joseph Hubbard,1,191.36,2,2,0.1915,0.2889,0.0957,0.168,1,0,2,0,0,0,0,0,0,0
9,1,Austria,France,secondary,secondary,secondary,secondary,Bradley Hansen,Joseph Hubbard,1,224.53,2,7,0.244,0.7169,0.122,0.1024,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,top,secondary,secondary,secondary,Bradley Hansen,Joseph Hubbard,1,175.83,1,0,0.1244,0.0,0.1244,0.0,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,top,secondary,top,secondary,Bradley Hansen,Joseph Hubbard,1,425.5,3,2,0.3067,0.2242,0.1022,0.1121,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,top,top,top,secondary,Bradley Hansen,Joseph Hubbard,1,222.15,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
9,1,Austria,France,secondary,top,top,top,Bradley Hansen,Joseph Hubbard,1,139.01,1,0,0.0934,0.0,0.0934,0.0,0,0,0,0,0,0,0,0,0,0
