game_id,week,home_team,away_team,home_score,away_score,went_ot,winner,loser
185,12,United States,Sweden,6,1,0,United States,Sweden
186,12,Croatia,Austria,6,0,0,Croatia,Austria
187,12,France,Kazakhstan,8,0,0,France,Kazakhstan
188,12,Switzerland,Great Britain,1,6,0,Great Britain,Switzerland
189,12,Lithuania,Estonia,1,2,0,Estonia,Lithuania
190,12,Germany,Poland,6,1,0,Germany,Poland
191,12,Belgium,China,1,2,0,China,Belgium
192,12,Italy,Latvia,1,3,0,Latvia,Italy
193,13,Estonia,Slovakia,0,4,0,Slovakia,Estonia
194,13,Denmark,Finland,4,3,1,Denmark,Finland
195,13,Russia,Norway,2,3,0,Norway,Russia
196,13,France,Belarus,5,1,0,France,Belarus
197,13,Spain,Hungary,7,2,0,Spain,Hungary
198,13,Japan,Great Britain,1,2,1,Great Britain,Japan
199,13,China,Romania,2,3,1,Romania,China
200,13,Lithuania,Canada,2,1,1,Lithuania,Canada
201,13,South Korea,Italy,6,1,0,South Korea,Italy
202,13,Slovenia,Latvia,5,4,0,Slovenia,Latvia
203,13,Czech Republic,Belgium,0,4,0,Belgium,Czech Republic
204,13,Switzerland,Sweden,7,4,0,Switzerland,Sweden
205,13,Poland,Ukraine,1,2,0,Ukraine,Poland
206,13,Germany,Austria,3,1,0,Germany,Austria
207,13,Croatia,Kazakhstan,6,1,0,Croatia,Kazakhstan
208,13,United States,Netherlands,4,5,1,Netherlands,United States
209,14,Sweden,Slovakia,2,3,1,Slovakia,Sweden
210,14,Finland,Germany,7,6,0,Finland,Germany
211,14,Russia,Belarus,4,3,1,Russia,Belarus
212,14,Norway,Romania,5,6,0,Romania,Norway
213,14,Belgium,Spain,5,2,0,Belgium,Spain
214,14,Hungary,Estonia,1,4,0,Estonia,Hungary
215,14,Czech Republic,Canada,3,9,0,Canada,Czech Republic
216,14,Japan,South Korea,7,4,0,Japan,South Korea
217,14,China,Ukraine,2,3,1,Ukraine,China
218,14,France,Slovenia,9,3,0,France,Slovenia
219,14,Italy,Austria,5,3,0,Italy,Austria
220,14,Netherlands,Denmark,8,1,0,Netherlands,Denmark
221,14,Poland,Lithuania,3,4,0,Lithuania,Poland
222,14,Switzerland,Latvia,1,8,0,Latvia,Switzerland
223,14,United States,Great Britain,3,2,1,United States,Great Britain
224,14,Croatia,Kazakhstan,3,4,1,Kazakhstan,Croatia
225,15,Slovakia,Czech Republic,3,4,1,Czech Republic,Slovakia
226,15,Croatia,Russia,1,6,0,Russia,Croatia
227,15,China,Spain,3,2,0,China,Spain
228,15,Romania,Ukraine,3,2,1,Romania,Ukraine
229,15,Austria,Finland,3,9,0,Finland,Austria
230,15,Italy,Japan,0,4,0,Japan,Italy
231,15,Great Britain,Estonia,4,1,0,Great Britain,Estonia
232,15,Denmark,Belarus,3,4,0,Belarus,Denmark
233,15,Poland,Norway,2,3,0,Norway,Poland
234,15,Lithuania,Slovenia,4,3,0,Lithuania,Slovenia
235,15,Belgium,Hungary,0,2,0,Hungary,Belgium
236,15,France,Canada,5,4,0,France,Canada
237,15,South Korea,Netherlands,3,2,1,South Korea,Netherlands
238,15,Germany,Sweden,5,1,0,Germany,Sweden
239,15,Kazakhstan,Latvia,0,1,0,Latvia,Kazakhstan
240,15,Switzerland,United States,1,5,0,United States,Switzerland
241,16,China,Slovakia,4,2,0,China,Slovakia
242,16,Finland,Norway,2,4,0,Norway,Finland
243,16,Czech Republic,Great Britain,3,4,0,Great Britain,Czech Republic
244,16,Ukraine,Romania,3,2,0,Ukraine,Romania
245,16,Hungary,Croatia,2,3,1,Croatia,Hungary
246,16,Russia,Switzerland,1,2,0,Switzerland,Russia
247,16,Spain,Belgium,2,3,1,Belgium,Spain
248,16,Latvia,Poland,5,6,0,Poland,Latvia
249,16,Lithuania,Denmark,1,6,0,Denmark,Lithuania
250,16,Belarus,France,5,4,1,Belarus,France
251,16,Estonia,Japan,5,0,0,Estonia,Japan
252,16,Italy,Sweden,4,3,1,Italy,Sweden
253,16,Slovenia,South Korea,6,1,0,Slovenia,South Korea
254,16,Canada,Austria,5,2,0,Canada,Austria
255,16,Kazakhstan,Germany,2,3,1,Germany,Kazakhstan
256,17,Canada,China,5,4,0,Canada,China
257,17,Slovakia,Russia,1,4,0,Russia,Slovakia
258,17,Norway,Czech Republic,3,1,0,Norway,Czech Republic
259,17,Croatia,Belarus,5,4,0,Croatia,Belarus
260,17,Ukraine,Lithuania,2,1,0,Ukraine,Lithuania
261,17,Hungary,Poland,2,1,0,Hungary,Poland
262,17,Finland,Slovenia,3,10,0,Slovenia,Finland
263,17,Switzerland,Denmark,4,3,1,Switzerland,Denmark
264,17,Japan,Romania,2,3,1,Romania,Japan
265,17,Belgium,Germany,4,3,0,Belgium,Germany
266,17,Sweden,Great Britain,2,3,0,Great Britain,Sweden
267,17,Austria,Spain,3,4,0,Spain,Austria
268,17,United States,France,5,8,0,France,United States
269,17,Latvia,Estonia,2,3,1,Estonia,Latvia
270,17,Italy,Kazakhstan,3,2,1,Italy,Kazakhstan
271,17,Netherlands,South Korea,4,3,0,Netherlands,South Korea
272,18,Germany,Slovakia,4,3,1,Germany,Slovakia
273,18,Belarus,China,5,6,1,China,Belarus
274,18,Norway,Switzerland,2,6,0,Switzerland,Norway
275,18,Russia,Sweden,4,2,0,Russia,Sweden
276,18,Croatia,Hungary,5,2,0,Croatia,Hungary
277,18,Finland,Estonia,0,2,0,Estonia,Finland
278,18,Ukraine,Great Britain,1,4,0,Great Britain,Ukraine
279,18,Romania,Denmark,5,4,1,Romania,Denmark
280,18,Belgium,Japan,2,3,0,Japan,Belgium
281,18,Italy,Poland,3,1,0,Italy,Poland
282,18,Lithuania,Latvia,1,6,0,Latvia,Lithuania
283,18,United States,Canada,4,5,1,Canada,United States
284,18,South Korea,Austria,2,1,1,South Korea,Austria
285,18,France,Netherlands,5,2,0,France,Netherlands
286,18,Slovenia,Czech Republic,5,2,0,Slovenia,Czech Republic
287,18,Spain,Kazakhstan,1,3,0,Kazakhstan,Spain
288,19,Switzerland,Slovakia,5,2,0,Switzerland,Slovakia
289,19,Netherlands,China,2,3,0,China,Netherlands
290,19,Norway,Kazakhstan,7,4,0,Norway,Kazakhstan
291,19,Belarus,Czech Republic,6,2,0,Belarus,Czech Republic
292,19,Ukraine,Japan,4,3,1,Ukraine,Japan
293,19,Hungary,Germany,4,5,0,Germany,Hungary
294,19,Spain,Russia,2,7,0,Russia,Spain
295,19,France,Romania,1,3,0,Romania,France
296,19,Great Britain,Italy,4,3,1,Great Britain,Italy
297,19,Estonia,Denmark,5,4,1,Estonia,Denmark
298,19,Canada,Finland,2,1,0,Canada,Finland
299,19,Sweden,Belgium,1,6,0,Belgium,Sweden
300,19,Poland,Slovenia,2,4,0,Slovenia,Poland
301,19,Austria,United States,1,2,0,United States,Austria
302,19,South Korea,Croatia,1,6,0,Croatia,South Korea
303,19,Latvia,Lithuania,3,1,0,Latvia,Lithuania
304,20,France,Slovakia,3,1,0,France,Slovakia
305,20,China,Czech Republic,2,3,1,Czech Republic,China
306,20,Canada,Ukraine,1,0,0,Canada,Ukraine
307,20,Denmark,Switzerland,3,2,0,Denmark,Switzerland
308,20,Kazakhstan,Finland,10,2,0,Kazakhstan,Finland
309,20,Great Britain,Norway,5,6,0,Norway,Great Britain
310,20,Russia,Latvia,5,4,1,Russia,Latvia
311,20,Lithuania,Belarus,3,0,0,Lithuania,Belarus
312,20,Estonia,Romania,1,2,1,Romania,Estonia
313,20,Hungary,Spain,2,4,0,Spain,Hungary
314,20,Netherlands,Belgium,1,2,0,Belgium,Netherlands
315,20,Italy,Sweden,5,3,0,Italy,Sweden
316,20,South Korea,Germany,1,5,0,Germany,South Korea
317,20,Japan,Poland,5,0,0,Japan,Poland
318,20,United States,Slovenia,2,3,1,Slovenia,United States
319,20,Austria,Croatia,2,3,0,Croatia,Austria
320,21,France,Slovakia,5,2,0,France,Slovakia
321,21,Czech Republic,Denmark,7,1,0,Czech Republic,Denmark
322,21,Norway,Lithuania,4,6,0,Lithuania,Norway
323,21,Finland,Austria,3,4,0,Austria,Finland
324,21,China,Belarus,2,4,0,Belarus,China
325,21,Croatia,Ukraine,6,0,0,Croatia,Ukraine
326,21,Italy,Great Britain,3,2,0,Italy,Great Britain
327,21,Hungary,United States,3,2,1,Hungary,United States
328,21,Canada,Germany,4,3,1,Canada,Germany
329,21,Romania,Netherlands,3,1,0,Romania,Netherlands
330,21,Estonia,Poland,0,2,0,Poland,Estonia
331,21,Kazakhstan,Japan,2,0,0,Kazakhstan,Japan
332,21,Russia,Belgium,6,2,0,Russia,Belgium
333,21,Latvia,Slovenia,4,5,0,Slovenia,Latvia
334,21,Sweden,South Korea,5,1,0,Sweden,South Korea
335,21,Spain,Switzerland,3,2,0,Spain,Switzerland
336,22,France,China,4,3,1,France,China
337,22,Denmark,Norway,2,3,0,Norway,Denmark
338,22,Czech Republic,Germany,4,3,1,Czech Republic,Germany
339,22,Slovakia,Sweden,4,3,0,Slovakia,Sweden
340,22,South Korea,Belarus,6,5,0,South Korea,Belarus
341,22,Belgium,Lithuania,1,3,0,Lithuania,Belgium
342,22,Finland,Croatia,5,4,1,Finland,Croatia
343,22,Slovenia,Ukraine,1,6,0,Ukraine,Slovenia
344,22,Italy,Switzerland,2,4,0,Switzerland,Italy
345,22,Great Britain,Canada,4,3,0,Great Britain,Canada
346,22,Romania,Russia,1,2,0,Russia,Romania
347,22,Japan,Netherlands,4,3,1,Japan,Netherlands
348,22,Spain,Poland,2,3,1,Poland,Spain
349,22,United States,Estonia,5,4,1,United States,Estonia
350,22,Austria,Hungary,0,4,0,Hungary,Austria
351,22,Kazakhstan,Latvia,7,6,1,Kazakhstan,Latvia
352,23,Romania,France,4,1,0,Romania,France
353,23,Norway,Finland,3,1,0,Norway,Finland
354,23,China,Austria,4,6,0,Austria,China
355,23,Denmark,Slovenia,6,3,0,Denmark,Slovenia
356,23,Czech Republic,Switzerland,1,6,0,Switzerland,Czech Republic
357,23,Slovakia,United States,1,3,0,United States,Slovakia
358,23,South Korea,Ukraine,0,3,0,Ukraine,South Korea
359,23,Belarus,Estonia,4,3,1,Belarus,Estonia
360,23,Great Britain,Germany,4,3,0,Great Britain,Germany
361,23,Lithuania,Japan,6,1,0,Lithuania,Japan
362,23,Belgium,Kazakhstan,3,4,0,Kazakhstan,Belgium
363,23,Canada,Poland,0,2,0,Poland,Canada
364,23,Croatia,Netherlands,3,8,0,Netherlands,Croatia
365,23,Sweden,Hungary,4,1,0,Sweden,Hungary
366,23,Latvia,Spain,4,2,0,Latvia,Spain
367,23,Italy,Russia,4,3,1,Italy,Russia
368,24,France,Russia,5,1,0,France,Russia
369,24,China,Switzerland,3,4,0,Switzerland,China
370,24,Belarus,Czech Republic,5,2,0,Belarus,Czech Republic
371,24,Denmark,Canada,3,5,0,Canada,Denmark
372,24,Finland,United States,2,5,0,United States,Finland
373,24,Slovakia,Norway,2,3,0,Norway,Slovakia
374,24,Hungary,Slovenia,4,5,1,Slovenia,Hungary
375,24,Estonia,Sweden,9,4,0,Estonia,Sweden
376,24,Romania,Great Britain,1,5,0,Great Britain,Romania
377,24,Kazakhstan,Lithuania,2,0,0,Kazakhstan,Lithuania
378,24,Germany,Croatia,3,1,0,Germany,Croatia
379,24,Austria,Netherlands,3,5,0,Netherlands,Austria
380,24,Belgium,Ukraine,1,2,1,Ukraine,Belgium
381,24,Poland,Spain,3,1,0,Poland,Spain
382,24,Japan,Italy,3,1,0,Japan,Italy
383,24,South Korea,Latvia,2,3,0,Latvia,South Korea
384,25,China,Netherlands,4,2,0,China,Netherlands
385,25,Great Britain,Denmark,7,1,0,Great Britain,Denmark
386,25,Slovenia,Slovakia,4,3,0,Slovenia,Slovakia
387,25,Russia,Czech Republic,3,4,0,Czech Republic,Russia
388,25,Spain,Norway,4,2,0,Spain,Norway
389,25,Poland,France,4,5,1,France,Poland
390,25,Switzerland,Austria,1,0,0,Switzerland,Austria
391,25,Sweden,United States,2,3,1,United States,Sweden
392,25,Hungary,Belarus,2,3,0,Belarus,Hungary
393,25,Ukraine,Canada,3,4,0,Canada,Ukraine
394,25,Lithuania,Italy,2,1,1,Lithuania,Italy
395,25,Estonia,Finland,4,2,0,Estonia,Finland
396,25,Kazakhstan,Romania,1,2,1,Romania,Kazakhstan
397,25,Belgium,South Korea,4,3,1,Belgium,South Korea
398,25,Japan,Germany,4,3,0,Japan,Germany
399,25,Latvia,Croatia,5,4,1,Latvia,Croatia
400,26,Switzerland,China,2,0,0,Switzerland,China
401,26,Great Britain,France,1,3,0,France,Great Britain
402,26,Slovakia,Ukraine,3,4,1,Ukraine,Slovakia
403,26,Denmark,United States,1,8,0,United States,Denmark
404,26,Slovenia,Romania,4,3,1,Slovenia,Romania
405,26,Hungary,Czech Republic,4,3,1,Hungary,Czech Republic
406,26,Belarus,Norway,1,2,0,Norway,Belarus
407,26,Austria,Russia,5,4,1,Austria,Russia
408,26,Finland,Netherlands,2,5,0,Netherlands,Finland
409,26,Kazakhstan,Sweden,3,2,0,Kazakhstan,Sweden
410,26,Belgium,Poland,3,2,0,Belgium,Poland
411,26,Estonia,South Korea,8,2,0,Estonia,South Korea
412,26,Germany,Italy,3,4,0,Italy,Germany
413,26,Canada,Latvia,4,2,0,Canada,Latvia
414,26,Japan,Lithuania,2,9,0,Lithuania,Japan
415,26,Croatia,Spain,7,5,0,Croatia,Spain
416,27,China,Kazakhstan,2,3,1,Kazakhstan,China
417,27,Czech Republic,Great Britain,3,4,0,Great Britain,Czech Republic
418,27,Norway,Switzerland,1,2,0,Switzerland,Norway
419,27,Lithuania,Slovakia,3,4,1,Slovakia,Lithuania
420,27,Denmark,Italy,4,3,0,Denmark,Italy
421,27,Germany,France,5,6,1,France,Germany
422,27,Romania,Slovenia,8,3,0,Romania,Slovenia
423,27,Austria,Belgium,3,2,0,Austria,Belgium
424,27,Finland,Latvia,6,5,0,Finland,Latvia
425,27,Sweden,Japan,4,3,0,Sweden,Japan
426,27,Estonia,Ukraine,3,0,0,Estonia,Ukraine
427,27,Hungary,Netherlands,1,6,0,Netherlands,Hungary
428,27,Belarus,Croatia,3,1,0,Belarus,Croatia
429,27,United States,Russia,1,2,0,Russia,United States
430,27,South Korea,Poland,4,5,0,Poland,South Korea
431,27,Canada,Spain,3,2,0,Canada,Spain
432,28,China,South Korea,3,1,0,China,South Korea
433,28,Switzerland,Czech Republic,5,1,0,Switzerland,Czech Republic
434,28,Norway,Denmark,6,4,0,Norway,Denmark
435,28,Slovakia,Latvia,2,3,1,Latvia,Slovakia
436,28,Slovenia,Great Britain,3,4,0,Great Britain,Slovenia
437,28,United States,France,3,2,1,United States,France
438,28,Hungary,Belgium,5,6,1,Belgium,Hungary
439,28,Poland,Finland,1,6,0,Finland,Poland
440,28,Kazakhstan,Ukraine,3,1,0,Kazakhstan,Ukraine
441,28,Austria,Germany,3,2,1,Austria,Germany
442,28,Russia,Romania,2,1,1,Russia,Romania
443,28,Belarus,Japan,5,4,0,Belarus,Japan
444,28,Italy,Estonia,5,4,1,Italy,Estonia
445,28,Lithuania,Netherlands,5,6,1,Netherlands,Lithuania
446,28,Sweden,Canada,4,5,0,Canada,Sweden
447,28,Spain,Croatia,3,2,0,Spain,Croatia
448,29,China,Latvia,3,2,1,China,Latvia
449,29,Norway,Sweden,3,0,0,Norway,Sweden
450,29,Czech Republic,Slovakia,5,1,0,Czech Republic,Slovakia
451,29,Hungary,Switzerland,2,3,0,Switzerland,Hungary
452,29,Austria,Denmark,4,1,0,Austria,Denmark
453,29,Poland,Great Britain,3,4,0,Great Britain,Poland
454,29,United States,Romania,5,4,1,United States,Romania
455,29,Slovenia,Netherlands,2,3,1,Netherlands,Slovenia
456,29,Canada,France,3,5,0,France,Canada
457,29,Russia,Finland,4,5,1,Finland,Russia
458,29,Ukraine,Japan,4,3,1,Ukraine,Japan
459,29,Kazakhstan,Belgium,0,3,0,Belgium,Kazakhstan
460,29,Belarus,Italy,4,3,1,Belarus,Italy
461,29,Estonia,Spain,3,2,1,Estonia,Spain
462,29,South Korea,Lithuania,2,3,1,Lithuania,South Korea
463,29,Croatia,Germany,4,5,0,Germany,Croatia
464,30,Japan,China,1,4,0,China,Japan
465,30,Norway,Austria,5,2,0,Norway,Austria
466,30,Slovakia,Lithuania,4,1,0,Slovakia,Lithuania
467,30,Denmark,Estonia,2,4,0,Estonia,Denmark
468,30,Switzerland,Hungary,5,3,0,Switzerland,Hungary
469,30,Italy,Czech Republic,6,3,0,Italy,Czech Republic
470,30,Great Britain,Slovenia,0,1,0,Slovenia,Great Britain
471,30,Germany,United States,3,4,1,United States,Germany
472,30,Ukraine,France,2,4,0,France,Ukraine
473,30,Belgium,Canada,1,4,0,Canada,Belgium
474,30,Kazakhstan,Romania,3,4,1,Romania,Kazakhstan
475,30,Finland,Sweden,4,3,0,Finland,Sweden
476,30,Russia,Belarus,4,0,0,Russia,Belarus
477,30,Latvia,Poland,4,3,0,Latvia,Poland
478,30,Netherlands,Spain,7,3,0,Netherlands,Spain
