game_id,week,home_team,away_team,home_score,away_score,went_ot,winner,loser
90,6,Italy,Romania,6,7,0,Romania,Italy
91,6,Kazakhstan,Japan,1,3,0,Japan,Kazakhstan
92,6,Great Britain,United States,5,4,1,Great Britain,United States
93,6,Poland,Croatia,3,4,0,Croatia,Poland
94,6,Finland,Canada,1,5,0,Canada,Finland
95,6,Estonia,Latvia,0,7,0,Latvia,Estonia
96,6,Netherlands,Ukraine,2,1,1,Netherlands,Ukraine
97,7,Russia,Austria,5,1,0,Russia,Austria
98,7,Denmark,Great Britain,4,5,1,Great Britain,Denmark
99,7,Belgium,China,3,2,0,Belgium,China
100,7,Slovakia,Sweden,4,3,1,Slovakia,Sweden
101,7,Norway,France,4,3,1,Norway,France
102,7,Spain,Finland,4,3,1,Spain,Finland
103,7,Japan,Canada,0,4,0,Canada,Japan
104,7,Lithuania,Ukraine,1,5,0,Ukraine,Lithuania
105,7,Croatia,South Korea,5,4,0,Croatia,South Korea
106,7,Kazakhstan,Italy,9,5,0,Kazakhstan,Italy
107,7,Estonia,Slovenia,4,5,1,Slovenia,Estonia
108,7,Switzerland,Germany,3,2,1,Switzerland,Germany
109,7,United States,Poland,3,0,0,United States,Poland
110,7,Hungary,Latvia,5,4,1,Hungary,Latvia
111,7,Belarus,Romania,3,5,0,Romania,Belarus
112,7,Netherlands,Czech Republic,3,1,0,Netherlands,Czech Republic
113,8,Russia,Canada,2,5,0,Canada,Russia
114,8,Sweden,Denmark,4,3,0,Sweden,Denmark
115,8,Kazakhstan,China,5,4,1,Kazakhstan,China
116,8,Belgium,Estonia,2,1,0,Belgium,Estonia
117,8,Finland,France,1,5,0,France,Finland
118,8,South Korea,Spain,3,4,0,Spain,South Korea
119,8,Slovakia,Slovenia,1,2,1,Slovenia,Slovakia
120,8,Austria,Norway,0,4,0,Norway,Austria
121,8,Ukraine,Italy,2,3,0,Italy,Ukraine
122,8,Hungary,Japan,3,2,1,Hungary,Japan
123,8,Belarus,Germany,4,3,1,Belarus,Germany
124,8,Switzerland,Lithuania,2,0,0,Switzerland,Lithuania
125,8,Netherlands,Great Britain,3,4,0,Great Britain,Netherlands
126,8,United States,Latvia,1,4,0,Latvia,United States
127,8,Croatia,Romania,4,3,1,Croatia,Romania
128,8,Poland,Czech Republic,3,9,0,Czech Republic,Poland
129,9,Norway,Russia,5,3,0,Norway,Russia
130,9,Denmark,Ukraine,7,9,0,Ukraine,Denmark
131,9,Estonia,Belgium,5,0,0,Estonia,Belgium
132,9,France,Japan,2,1,1,France,Japan
133,9,Hungary,China,3,2,1,Hungary,China
134,9,Austria,Switzerland,2,3,0,Switzerland,Austria
135,9,Sweden,Finland,2,5,0,Finland,Sweden
136,9,Slovakia,Croatia,5,1,0,Slovakia,Croatia
137,9,Lithuania,Poland,5,1,0,Lithuania,Poland
138,9,Kazakhstan,South Korea,5,0,0,Kazakhstan,South Korea
139,9,Canada,Great Britain,4,1,0,Canada,Great Britain
140,9,Slovenia,Germany,4,1,0,Slovenia,Germany
141,9,Latvia,Belarus,2,1,1,Latvia,Belarus
142,9,Czech Republic,Romania,3,2,0,Czech Republic,Romania
143,9,Spain,Italy,6,5,1,Spain,Italy
144,9,Netherlands,United States,0,4,0,United States,Netherlands
145,10,Russia,Hungary,3,0,0,Russia,Hungary
146,10,Slovakia,Belgium,0,5,0,Belgium,Slovakia
147,10,Canada,Norway,6,0,0,Canada,Norway
148,10,China,Ukraine,3,2,0,China,Ukraine
149,10,France,Italy,0,2,0,Italy,France
150,10,Austria,Denmark,5,2,0,Austria,Denmark
151,10,Latvia,Finland,2,4,0,Finland,Latvia
152,10,Slovenia,Japan,8,4,0,Slovenia,Japan
153,10,Spain,Sweden,9,2,0,Spain,Sweden
154,10,Romania,Switzerland,3,2,0,Romania,Switzerland
155,10,Kazakhstan,Croatia,3,1,0,Kazakhstan,Croatia
156,10,Germany,Great Britain,6,3,0,Germany,Great Britain
157,10,Estonia,Netherlands,8,6,0,Estonia,Netherlands
158,10,Lithuania,Czech Republic,3,4,0,Czech Republic,Lithuania
159,10,Belarus,United States,3,4,0,United States,Belarus
160,10,Poland,South Korea,4,3,1,Poland,South Korea
161,11,Japan,Russia,2,1,0,Japan,Russia
162,11,Belgium,Belarus,3,5,0,Belarus,Belgium
163,11,Finland,Poland,5,2,0,Finland,Poland
164,11,United States,China,1,3,0,China,United States
165,11,Romania,Norway,2,3,0,Norway,Romania
166,11,Canada,Slovakia,4,3,1,Canada,Slovakia
167,11,Ukraine,Spain,5,3,0,Ukraine,Spain
168,11,Croatia,Slovenia,3,5,0,Slovenia,Croatia
169,11,France,Italy,0,2,0,Italy,France
170,11,Lithuania,Switzerland,4,3,0,Lithuania,Switzerland
171,11,Germany,Hungary,1,5,0,Hungary,Germany
172,11,Denmark,Czech Republic,1,2,0,Czech Republic,Denmark
173,11,Great Britain,Austria,2,3,0,Austria,Great Britain
174,11,Estonia,Latvia,4,2,0,Estonia,Latvia
175,11,Kazakhstan,South Korea,4,3,0,Kazakhstan,South Korea
176,11,Netherlands,Sweden,4,2,0,Netherlands,Sweden
177,12,Denmark,Russia,1,7,0,Russia,Denmark
178,12,Slovakia,Czech Republic,2,7,0,Czech Republic,Slovakia
179,12,Hungary,Ukraine,6,2,0,Hungary,Ukraine
180,12,Norway,Belarus,2,1,0,Norway,Belarus
181,12,Romania,Finland,6,4,0,Romania,Finland
182,12,Japan,Slovenia,5,4,1,Japan,Slovenia
183,12,Canada,Netherlands,8,7,0,Canada,Netherlands
184,12,South Korea,Spain,3,1,0,South Korea,Spain
185,12,United States,Sweden,7,3,0,United States,Sweden
186,12,Croatia,Austria,8,2,0,Croatia,Austria
187,12,France,Kazakhstan,3,2,1,France,Kazakhstan
188,12,Switzerland,Great Britain,2,6,0,Great Britain,Switzerland
189,12,Lithuania,Estonia,6,1,0,Lithuania,Estonia
190,12,Germany,Poland,1,5,0,Poland,Germany
191,12,Belgium,China,1,3,0,China,Belgium
192,12,Italy,Latvia,5,3,0,Italy,Latvia
193,13,Estonia,Slovakia,2,1,1,Estonia,Slovakia
194,13,Denmark,Finland,2,3,0,Finland,Denmark
195,13,Russia,Norway,2,3,1,Norway,Russia
196,13,France,Belarus,3,0,0,France,Belarus
197,13,Spain,Hungary,4,3,1,Spain,Hungary
198,13,Japan,Great Britain,4,6,0,Great Britain,Japan
199,13,China,Romania,4,3,1,China,Romania
200,13,Lithuania,Canada,3,1,0,Lithuania,Canada
201,13,South Korea,Italy,3,4,0,Italy,South Korea
202,13,Slovenia,Latvia,4,5,0,Latvia,Slovenia
203,13,Czech Republic,Belgium,2,5,0,Belgium,Czech Republic
204,13,Switzerland,Sweden,5,1,0,Switzerland,Sweden
205,13,Poland,Ukraine,3,4,1,Ukraine,Poland
206,13,Germany,Austria,3,2,0,Germany,Austria
207,13,Croatia,Kazakhstan,4,3,1,Croatia,Kazakhstan
208,13,United States,Netherlands,5,2,0,United States,Netherlands
209,14,Sweden,Slovakia,2,6,0,Slovakia,Sweden
210,14,Finland,Germany,4,3,0,Finland,Germany
211,14,Russia,Belarus,4,0,0,Russia,Belarus
212,14,Norway,Romania,4,0,0,Norway,Romania
213,14,Belgium,Spain,4,3,1,Belgium,Spain
214,14,Hungary,Estonia,3,4,1,Estonia,Hungary
215,14,Czech Republic,Canada,3,4,0,Canada,Czech Republic
216,14,Japan,South Korea,4,3,1,Japan,South Korea
217,14,China,Ukraine,3,2,0,China,Ukraine
218,14,France,Slovenia,2,3,0,Slovenia,France
219,14,Italy,Austria,6,1,0,Italy,Austria
220,14,Netherlands,Denmark,5,1,0,Netherlands,Denmark
221,14,Poland,Lithuania,1,2,0,Lithuania,Poland
222,14,Switzerland,Latvia,3,4,1,Latvia,Switzerland
223,14,United States,Great Britain,4,2,0,United States,Great Britain
224,14,Croatia,Kazakhstan,2,1,0,Croatia,Kazakhstan
225,15,Slovakia,Czech Republic,5,0,0,Slovakia,Czech Republic
226,15,Croatia,Russia,5,6,0,Russia,Croatia
227,15,China,Spain,4,3,1,China,Spain
228,15,Romania,Ukraine,2,1,0,Romania,Ukraine
229,15,Austria,Finland,3,1,0,Austria,Finland
230,15,Italy,Japan,3,4,1,Japan,Italy
231,15,Great Britain,Estonia,5,3,0,Great Britain,Estonia
232,15,Denmark,Belarus,3,4,1,Belarus,Denmark
233,15,Poland,Norway,4,3,1,Poland,Norway
234,15,Lithuania,Slovenia,2,1,0,Lithuania,Slovenia
235,15,Belgium,Hungary,4,5,1,Hungary,Belgium
236,15,France,Canada,2,0,0,France,Canada
237,15,South Korea,Netherlands,6,5,0,South Korea,Netherlands
238,15,Germany,Sweden,5,4,0,Germany,Sweden
239,15,Kazakhstan,Latvia,4,3,0,Kazakhstan,Latvia
240,15,Switzerland,United States,6,5,0,Switzerland,United States
241,16,China,Slovakia,2,0,0,China,Slovakia
242,16,Finland,Norway,2,4,0,Norway,Finland
243,16,Czech Republic,Great Britain,3,5,0,Great Britain,Czech Republic
244,16,Ukraine,Romania,1,3,0,Romania,Ukraine
245,16,Hungary,Croatia,7,6,1,Hungary,Croatia
246,16,Russia,Switzerland,4,1,0,Russia,Switzerland
247,16,Spain,Belgium,2,5,0,Belgium,Spain
248,16,Latvia,Poland,2,6,0,Poland,Latvia
249,16,Lithuania,Denmark,3,4,1,Denmark,Lithuania
250,16,Belarus,France,0,5,0,France,Belarus
251,16,Estonia,Japan,5,4,1,Estonia,Japan
252,16,Italy,Sweden,2,3,1,Sweden,Italy
253,16,Slovenia,South Korea,4,5,1,South Korea,Slovenia
254,16,Canada,Austria,2,4,0,Austria,Canada
255,16,Kazakhstan,Germany,4,3,1,Kazakhstan,Germany
256,17,Canada,China,3,1,0,Canada,China
257,17,Slovakia,Russia,4,3,0,Slovakia,Russia
258,17,Norway,Czech Republic,1,5,0,Czech Republic,Norway
259,17,Croatia,Belarus,5,2,0,Croatia,Belarus
260,17,Ukraine,Lithuania,4,3,1,Ukraine,Lithuania
261,17,Hungary,Poland,3,2,1,Hungary,Poland
262,17,Finland,Slovenia,1,4,0,Slovenia,Finland
263,17,Switzerland,Denmark,5,3,0,Switzerland,Denmark
264,17,Japan,Romania,4,2,0,Japan,Romania
265,17,Belgium,Germany,4,3,1,Belgium,Germany
266,17,Sweden,Great Britain,2,7,0,Great Britain,Sweden
267,17,Austria,Spain,2,3,0,Spain,Austria
268,17,United States,France,3,4,1,France,United States
269,17,Latvia,Estonia,5,6,0,Estonia,Latvia
270,17,Italy,Kazakhstan,4,6,0,Kazakhstan,Italy
271,17,Netherlands,South Korea,3,2,1,Netherlands,South Korea
272,18,Germany,Slovakia,0,2,0,Slovakia,Germany
273,18,Belarus,China,7,3,0,Belarus,China
274,18,Norway,Switzerland,2,3,0,Switzerland,Norway
275,18,Russia,Sweden,4,3,0,Russia,Sweden
276,18,Croatia,Hungary,3,2,1,Croatia,Hungary
277,18,Finland,Estonia,5,6,1,Estonia,Finland
278,18,Ukraine,Great Britain,3,9,0,Great Britain,Ukraine
279,18,Romania,Denmark,8,0,0,Romania,Denmark
280,18,Belgium,Japan,3,10,0,Japan,Belgium
281,18,Italy,Poland,3,2,1,Italy,Poland
282,18,Lithuania,Latvia,1,8,0,Latvia,Lithuania
283,18,United States,Canada,3,4,0,Canada,United States
284,18,South Korea,Austria,1,3,0,Austria,South Korea
285,18,France,Netherlands,4,8,0,Netherlands,France
286,18,Slovenia,Czech Republic,6,0,0,Slovenia,Czech Republic
287,18,Spain,Kazakhstan,1,2,0,Kazakhstan,Spain
288,19,Switzerland,Slovakia,1,4,0,Slovakia,Switzerland
289,19,Netherlands,China,4,5,1,China,Netherlands
290,19,Norway,Kazakhstan,2,3,0,Kazakhstan,Norway
291,19,Belarus,Czech Republic,1,4,0,Czech Republic,Belarus
292,19,Ukraine,Japan,3,2,0,Ukraine,Japan
293,19,Hungary,Germany,3,4,1,Germany,Hungary
294,19,Spain,Russia,2,3,1,Russia,Spain
295,19,France,Romania,3,4,0,Romania,France
296,19,Great Britain,Italy,6,0,0,Great Britain,Italy
297,19,Estonia,Denmark,3,2,0,Estonia,Denmark
298,19,Canada,Finland,5,4,0,Canada,Finland
299,19,Sweden,Belgium,4,5,0,Belgium,Sweden
300,19,Poland,Slovenia,2,1,1,Poland,Slovenia
301,19,Austria,United States,2,7,0,United States,Austria
302,19,South Korea,Croatia,1,2,0,Croatia,South Korea
303,19,Latvia,Lithuania,1,5,0,Lithuania,Latvia
304,20,France,Slovakia,6,4,0,France,Slovakia
305,20,China,Czech Republic,3,4,1,Czech Republic,China
306,20,Canada,Ukraine,1,0,0,Canada,Ukraine
307,20,Denmark,Switzerland,3,4,0,Switzerland,Denmark
308,20,Kazakhstan,Finland,4,5,1,Finland,Kazakhstan
309,20,Great Britain,Norway,2,3,1,Norway,Great Britain
310,20,Russia,Latvia,3,4,0,Latvia,Russia
311,20,Lithuania,Belarus,2,0,0,Lithuania,Belarus
312,20,Estonia,Romania,1,2,0,Romania,Estonia
313,20,Hungary,Spain,2,1,0,Hungary,Spain
314,20,Netherlands,Belgium,5,3,0,Netherlands,Belgium
315,20,Italy,Sweden,4,5,1,Sweden,Italy
316,20,South Korea,Germany,2,5,0,Germany,South Korea
317,20,Japan,Poland,1,2,0,Poland,Japan
318,20,United States,Slovenia,4,2,0,United States,Slovenia
319,20,Austria,Croatia,3,5,0,Croatia,Austria
320,21,France,Slovakia,4,1,0,France,Slovakia
321,21,Czech Republic,Denmark,3,2,0,Czech Republic,Denmark
322,21,Norway,Lithuania,1,4,0,Lithuania,Norway
323,21,Finland,Austria,4,2,0,Finland,Austria
324,21,China,Belarus,5,1,0,China,Belarus
325,21,Croatia,Ukraine,5,6,0,Ukraine,Croatia
326,21,Italy,Great Britain,1,2,0,Great Britain,Italy
327,21,Hungary,United States,1,2,0,United States,Hungary
328,21,Canada,Germany,5,6,0,Germany,Canada
329,21,Romania,Netherlands,5,4,1,Romania,Netherlands
330,21,Estonia,Poland,4,0,0,Estonia,Poland
331,21,Kazakhstan,Japan,5,6,1,Japan,Kazakhstan
332,21,Russia,Belgium,3,4,1,Belgium,Russia
333,21,Latvia,Slovenia,2,5,0,Slovenia,Latvia
334,21,Sweden,South Korea,0,5,0,South Korea,Sweden
335,21,Spain,Switzerland,3,2,1,Spain,Switzerland
336,22,France,China,3,2,1,France,China
337,22,Denmark,Norway,1,4,0,Norway,Denmark
338,22,Czech Republic,Germany,4,3,1,Czech Republic,Germany
339,22,Slovakia,Sweden,2,1,1,Slovakia,Sweden
340,22,South Korea,Belarus,5,6,1,Belarus,South Korea
341,22,Belgium,Lithuania,4,1,0,Belgium,Lithuania
342,22,Finland,Croatia,3,0,0,Finland,Croatia
343,22,Slovenia,Ukraine,2,4,0,Ukraine,Slovenia
344,22,Italy,Switzerland,1,4,0,Switzerland,Italy
345,22,Great Britain,Canada,4,2,0,Great Britain,Canada
346,22,Romania,Russia,0,2,0,Russia,Romania
347,22,Japan,Netherlands,1,3,0,Netherlands,Japan
348,22,Spain,Poland,1,0,1,Spain,Poland
349,22,United States,Estonia,0,1,0,Estonia,United States
350,22,Austria,Hungary,1,2,0,Hungary,Austria
351,22,Kazakhstan,Latvia,3,4,1,Latvia,Kazakhstan
352,23,Romania,France,0,1,0,France,Romania
353,23,Norway,Finland,2,3,1,Finland,Norway
354,23,China,Austria,6,1,0,China,Austria
355,23,Denmark,Slovenia,5,6,1,Slovenia,Denmark
356,23,Czech Republic,Switzerland,3,2,0,Czech Republic,Switzerland
357,23,Slovakia,United States,3,0,0,Slovakia,United States
358,23,South Korea,Ukraine,2,3,0,Ukraine,South Korea
359,23,Belarus,Estonia,1,3,0,Estonia,Belarus
360,23,Great Britain,Germany,2,3,0,Germany,Great Britain
361,23,Lithuania,Japan,3,4,0,Japan,Lithuania
362,23,Belgium,Kazakhstan,2,5,0,Kazakhstan,Belgium
363,23,Canada,Poland,2,1,0,Canada,Poland
364,23,Croatia,Netherlands,5,0,0,Croatia,Netherlands
365,23,Sweden,Hungary,0,2,0,Hungary,Sweden
366,23,Latvia,Spain,1,4,0,Spain,Latvia
367,23,Italy,Russia,2,3,0,Russia,Italy
368,24,France,Russia,1,5,0,Russia,France
369,24,China,Switzerland,2,1,1,China,Switzerland
370,24,Belarus,Czech Republic,3,5,0,Czech Republic,Belarus
371,24,Denmark,Canada,4,3,1,Denmark,Canada
372,24,Finland,United States,2,1,0,Finland,United States
373,24,Slovakia,Norway,3,2,1,Slovakia,Norway
374,24,Hungary,Slovenia,2,5,0,Slovenia,Hungary
375,24,Estonia,Sweden,3,2,0,Estonia,Sweden
376,24,Romania,Great Britain,0,5,0,Great Britain,Romania
377,24,Kazakhstan,Lithuania,0,3,0,Lithuania,Kazakhstan
378,24,Germany,Croatia,8,4,0,Germany,Croatia
379,24,Austria,Netherlands,5,6,1,Netherlands,Austria
380,24,Belgium,Ukraine,1,3,0,Ukraine,Belgium
381,24,Poland,Spain,1,0,0,Poland,Spain
382,24,Japan,Italy,3,2,0,Japan,Italy
383,24,South Korea,Latvia,2,6,0,Latvia,South Korea
384,25,China,Netherlands,1,6,0,Netherlands,China
385,25,Great Britain,Denmark,2,1,0,Great Britain,Denmark
386,25,Slovenia,Slovakia,1,2,0,Slovakia,Slovenia
387,25,Russia,Czech Republic,3,2,0,Russia,Czech Republic
388,25,Spain,Norway,4,3,0,Spain,Norway
389,25,Poland,France,1,3,0,France,Poland
390,25,Switzerland,Austria,4,6,0,Austria,Switzerland
391,25,Sweden,United States,3,0,0,Sweden,United States
392,25,Hungary,Belarus,7,6,1,Hungary,Belarus
393,25,Ukraine,Canada,5,6,1,Canada,Ukraine
394,25,Lithuania,Italy,2,1,0,Lithuania,Italy
395,25,Estonia,Finland,2,3,1,Finland,Estonia
396,25,Kazakhstan,Romania,4,5,0,Romania,Kazakhstan
397,25,Belgium,South Korea,4,3,1,Belgium,South Korea
398,25,Japan,Germany,4,2,0,Japan,Germany
399,25,Latvia,Croatia,1,4,0,Croatia,Latvia
400,26,Switzerland,China,1,2,1,China,Switzerland
401,26,Great Britain,France,1,5,0,France,Great Britain
402,26,Slovakia,Ukraine,2,1,1,Slovakia,Ukraine
403,26,Denmark,United States,1,8,0,United States,Denmark
404,26,Slovenia,Romania,0,6,0,Romania,Slovenia
405,26,Hungary,Czech Republic,4,2,0,Hungary,Czech Republic
406,26,Belarus,Norway,7,2,0,Belarus,Norway
407,26,Austria,Russia,2,5,0,Russia,Austria
408,26,Finland,Netherlands,4,2,0,Finland,Netherlands
409,26,Kazakhstan,Sweden,6,0,0,Kazakhstan,Sweden
410,26,Belgium,Poland,6,5,1,Belgium,Poland
411,26,Estonia,South Korea,3,2,0,Estonia,South Korea
412,26,Germany,Italy,1,2,0,Italy,Germany
413,26,Canada,Latvia,3,4,0,Latvia,Canada
414,26,Japan,Lithuania,4,1,0,Japan,Lithuania
415,26,Croatia,Spain,3,6,0,Spain,Croatia
416,27,China,Kazakhstan,3,1,0,China,Kazakhstan
417,27,Czech Republic,Great Britain,1,2,0,Great Britain,Czech Republic
418,27,Norway,Switzerland,4,5,1,Switzerland,Norway
419,27,Lithuania,Slovakia,4,3,1,Lithuania,Slovakia
420,27,Denmark,Italy,7,1,0,Denmark,Italy
421,27,Germany,France,6,2,0,Germany,France
422,27,Romania,Slovenia,5,3,0,Romania,Slovenia
423,27,Austria,Belgium,3,1,0,Austria,Belgium
424,27,Finland,Latvia,6,7,0,Latvia,Finland
425,27,Sweden,Japan,3,4,1,Japan,Sweden
426,27,Estonia,Ukraine,1,7,0,Ukraine,Estonia
427,27,Hungary,Netherlands,3,5,0,Netherlands,Hungary
428,27,Belarus,Croatia,3,2,0,Belarus,Croatia
429,27,United States,Russia,4,3,0,United States,Russia
430,27,South Korea,Poland,6,1,0,South Korea,Poland
431,27,Canada,Spain,3,2,0,Canada,Spain
432,28,China,South Korea,4,3,1,China,South Korea
433,28,Switzerland,Czech Republic,2,5,0,Czech Republic,Switzerland
434,28,Norway,Denmark,4,2,0,Norway,Denmark
435,28,Slovakia,Latvia,2,1,0,Slovakia,Latvia
436,28,Slovenia,Great Britain,3,1,0,Slovenia,Great Britain
437,28,United States,France,5,2,0,United States,France
438,28,Hungary,Belgium,2,4,0,Belgium,Hungary
439,28,Poland,Finland,0,3,0,Finland,Poland
440,28,Kazakhstan,Ukraine,7,3,0,Kazakhstan,Ukraine
441,28,Austria,Germany,4,1,0,Austria,Germany
442,28,Russia,Romania,3,1,0,Russia,Romania
443,28,Belarus,Japan,4,3,0,Belarus,Japan
444,28,Italy,Estonia,3,1,0,Italy,Estonia
445,28,Lithuania,Netherlands,5,4,0,Lithuania,Netherlands
446,28,Sweden,Canada,3,4,0,Canada,Sweden
447,28,Spain,Croatia,6,7,1,Croatia,Spain
448,29,China,Latvia,5,6,1,Latvia,China
449,29,Norway,Sweden,6,2,0,Norway,Sweden
450,29,Czech Republic,Slovakia,1,4,0,Slovakia,Czech Republic
451,29,Hungary,Switzerland,4,1,0,Hungary,Switzerland
452,29,Austria,Denmark,9,3,0,Austria,Denmark
453,29,Poland,Great Britain,2,4,0,Great Britain,Poland
454,29,United States,Romania,3,2,0,United States,Romania
455,29,Slovenia,Netherlands,8,3,0,Slovenia,Netherlands
456,29,Canada,France,4,3,1,Canada,France
457,29,Russia,Finland,9,1,0,Russia,Finland
458,29,Ukraine,Japan,0,3,0,Japan,Ukraine
459,29,Kazakhstan,Belgium,0,3,0,Belgium,Kazakhstan
460,29,Belarus,Italy,0,8,0,Italy,Belarus
461,29,Estonia,Spain,2,1,0,Estonia,Spain
462,29,South Korea,Lithuania,2,3,0,Lithuania,South Korea
463,29,Croatia,Germany,4,2,0,Croatia,Germany
464,30,Japan,China,0,2,0,China,Japan
465,30,Norway,Austria,7,4,0,Norway,Austria
466,30,Slovakia,Lithuania,2,3,1,Lithuania,Slovakia
467,30,Denmark,Estonia,7,4,0,Denmark,Estonia
468,30,Switzerland,Hungary,5,2,0,Switzerland,Hungary
469,30,Italy,Czech Republic,5,4,1,Italy,Czech Republic
470,30,Great Britain,Slovenia,5,6,1,Slovenia,Great Britain
471,30,Germany,United States,2,4,0,United States,Germany
472,30,Ukraine,France,2,4,0,France,Ukraine
473,30,Belgium,Canada,2,3,0,Canada,Belgium
474,30,Kazakhstan,Romania,3,2,1,Kazakhstan,Romania
475,30,Finland,Sweden,4,5,1,Sweden,Finland
476,30,Russia,Belarus,2,1,0,Russia,Belarus
477,30,Latvia,Poland,3,2,0,Latvia,Poland
478,30,Netherlands,Spain,3,2,1,Netherlands,Spain
