game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_taken,away_penalties_taken,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes
134,9,Austria,Italy,0,14,30,1.5607,3.8299,0.1719,0.1718,2,6,3,10,4,3,3,4,8,6
135,9,Sweden,Finland,1,33,32,3.567,4.249,0.2202,0.1796,6,5,8,9,8,11,11,8,16,22
136,9,Slovakia,Croatia,1,35,41,4.0536,4.8899,0.1548,0.2036,4,3,4,6,9,4,4,9,18,8
137,9,Lithuania,Poland,1,28,18,3.7114,1.1217,0.1792,0.1202,2,1,4,2,3,6,6,3,6,12
138,9,Kazakhstan,South Korea,0,32,19,3.3943,1.9186,0.2189,0.1846,5,2,7,3,5,4,4,5,10,8
139,9,Canada,Great Britain,1,32,47,3.8795,5.2613,0.2211,0.1954,5,6,10,10,9,12,12,9,18,24
140,9,Romania,Switzerland,0,29,29,2.4613,3.843,0.1366,0.2188,4,3,6,4,5,4,4,5,10,10
141,9,Slovenia,Germany,0,20,34,2.9399,4.8759,0.234,0.2521,1,4,1,7,6,6,6,6,12,12
142,9,Latvia,Belarus,0,28,24,4.1393,2.1454,0.2155,0.1254,3,4,3,6,8,4,4,8,16,8
143,9,Netherlands,United States,0,30,26,4.0228,2.8239,0.2491,0.1598,6,1,10,2,3,9,9,3,6,20
144,9,Czech Republic,Spain,0,32,25,4.1154,3.3385,0.2321,0.2222,4,3,6,5,6,8,8,6,12,16
145,10,Russia,Hungary,0,30,21,3.9883,1.9944,0.1595,0.1607,4,3,4,6,5,3,3,5,10,6
146,10,Slovakia,Belgium,1,29,28,3.2104,2.3467,0.1653,0.1473,2,3,3,5,8,6,6,8,16,12
147,10,Canada,Norway,1,34,31,3.7342,3.4905,0.1458,0.164,4,3,7,6,6,6,6,6,12,12
148,10,China,Ukraine,0,41,26,4.5468,2.0502,0.2172,0.117,1,4,2,8,4,9,9,4,8,21
149,10,France,Italy,1,31,45,4.485,5.7862,0.2074,0.2217,6,5,9,8,8,7,7,8,16,14
150,10,Austria,Denmark,0,31,23,4.3378,3.1044,0.2319,0.2057,4,2,4,3,8,13,13,8,19,26
151,10,Latvia,Finland,0,29,18,3.0009,2.081,0.1706,0.1388,4,2,4,4,6,6,6,6,12,12
152,10,Slovenia,Japan,0,30,26,3.4572,3.1156,0.2147,0.2309,2,4,4,5,4,3,3,4,8,6
153,10,Spain,Sweden,0,35,21,4.5452,2.4795,0.179,0.227,6,4,11,6,6,6,6,6,12,12
154,10,Lithuania,Switzerland,0,33,21,4.3431,2.1923,0.1773,0.1528,8,2,15,3,5,9,9,5,10,18
155,10,Kazakhstan,Croatia,0,27,21,3.5608,3.0725,0.2402,0.2489,3,2,4,4,5,7,7,5,10,14
156,10,Germany,Great Britain,0,27,32,3.5098,4.5073,0.2264,0.2468,3,1,6,1,6,8,8,6,12,16
157,10,Estonia,Netherlands,0,26,29,2.9877,3.2663,0.1558,0.2131,2,5,3,8,10,6,6,10,20,12
158,10,Belarus,Czech Republic,0,16,42,2.3273,5.0801,0.2559,0.2163,3,6,5,11,5,7,7,5,10,14
159,10,United States,Romania,0,19,24,2.0383,2.8989,0.1584,0.2078,3,4,6,7,9,4,4,9,18,8
160,10,Poland,South Korea,0,33,20,3.3467,1.7769,0.153,0.2208,5,2,9,3,5,9,9,5,10,18
161,11,Japan,Russia,0,17,33,1.0344,5.0945,0.1103,0.2459,2,6,4,9,9,4,4,9,18,8
162,11,Belgium,Belarus,1,25,27,2.7947,3.3282,0.1769,0.2091,2,3,4,6,7,4,4,7,14,8
163,11,Finland,Poland,0,25,33,2.9272,2.914,0.1595,0.1592,4,3,4,5,3,4,4,3,6,8
164,11,United States,China,0,31,12,2.7528,1.4123,0.1392,0.2333,4,1,8,0,8,5,5,8,16,10
165,11,Romania,Norway,1,28,33,2.3812,3.6213,0.1494,0.1624,4,3,5,6,8,8,8,8,16,16
166,11,Canada,Slovakia,0,19,24,1.8106,2.3564,0.1316,0.1502,4,3,7,5,3,4,4,3,6,8
167,11,Ukraine,Spain,1,28,33,2.6693,3.5199,0.1379,0.1526,3,2,5,4,8,4,4,8,16,8
168,11,Croatia,Slovenia,1,34,30,5.6883,3.6912,0.2944,0.1983,3,4,6,7,5,10,10,5,10,20
169,11,France,Italy,1,33,24,4.671,2.8125,0.2757,0.1979,3,2,4,4,1,7,7,1,2,14
170,11,Germany,Hungary,0,21,29,2.2561,3.8734,0.1611,0.2371,2,5,3,9,11,4,4,11,24,8
171,11,Denmark,Czech Republic,1,16,29,2.1567,3.4498,0.2047,0.225,3,4,4,6,8,4,4,8,16,8
172,11,Switzerland,Great Britain,0,19,24,2.0824,2.7083,0.1596,0.1621,2,4,3,8,4,4,4,4,8,8
173,11,Estonia,Latvia,0,25,22,2.2596,2.4525,0.2117,0.1349,0,4,0,7,6,4,4,6,12,8
174,11,Kazakhstan,South Korea,0,34,34,3.7226,2.9701,0.1682,0.1368,4,1,7,2,6,9,9,6,12,18
175,11,Austria,Netherlands,1,33,29,3.7759,4.2932,0.1743,0.255,3,2,5,3,8,4,4,8,16,8
176,11,Sweden,Lithuania,0,19,36,1.8334,5.4029,0.198,0.2528,1,6,2,8,13,4,4,13,26,8
177,12,Denmark,Russia,0,19,36,1.6914,5.0117,0.1464,0.1831,0,5,0,8,6,3,3,6,12,6
178,12,Slovakia,Czech Republic,0,24,33,3.6457,2.7568,0.1889,0.1365,1,3,2,5,8,8,8,8,16,16
179,12,Hungary,Ukraine,1,36,28,3.5315,3.2875,0.1659,0.2185,4,3,6,6,9,8,8,9,18,16
180,12,Norway,Belarus,0,33,20,4.1808,2.374,0.1572,0.1723,2,1,4,2,4,4,4,4,8,8
181,12,Romania,Finland,1,34,38,2.9437,4.9746,0.1504,0.2299,5,4,10,6,10,5,5,10,20,10
182,12,Japan,Slovenia,0,31,36,3.8704,3.6669,0.2124,0.148,5,6,8,10,3,7,7,3,6,14
183,12,Canada,Netherlands,0,24,33,2.9525,4.1509,0.1678,0.2034,2,1,4,0,5,2,2,5,10,4
184,12,South Korea,Spain,0,28,19,2.9736,1.9616,0.1524,0.2193,6,2,12,2,8,9,9,8,16,18
185,12,United States,Sweden,0,30,20,4.5123,2.1809,0.24,0.2201,7,4,9,8,6,10,10,6,14,20
186,12,Croatia,Austria,0,26,20,3.9736,2.1346,0.2447,0.1557,1,3,2,6,7,12,12,7,14,26
187,12,France,Kazakhstan,0,20,25,2.6691,2.8706,0.2441,0.1599,6,1,11,2,4,8,8,4,8,16
188,12,Great Britain,Estonia,0,24,22,2.8006,2.2398,0.1857,0.201,2,1,2,2,9,8,8,9,18,16
189,12,Germany,Poland,0,29,25,3.0831,2.6162,0.1533,0.1695,4,3,5,5,8,7,7,8,18,14
190,12,Switzerland,Latvia,0,16,26,1.6564,3.2131,0.1613,0.163,0,2,0,3,6,5,5,6,12,10
191,12,Belgium,Lithuania,0,36,19,3.3873,1.8877,0.1536,0.1217,2,3,4,5,2,4,4,2,4,8
192,12,Italy,China,0,35,20,3.5784,2.7101,0.1819,0.2591,4,3,7,6,9,6,6,9,18,14
193,13,Estonia,Slovakia,0,22,29,2.2395,3.0657,0.1993,0.2173,0,5,0,9,11,11,11,11,22,22
194,13,Denmark,Finland,1,33,26,4.3813,3.3826,0.2303,0.2484,4,3,7,5,6,11,11,6,12,22
195,13,Russia,Norway,0,20,29,2.7399,3.5377,0.2203,0.2065,1,2,1,4,13,2,2,13,26,4
196,13,France,Belarus,0,26,25,3.2129,3.1845,0.2401,0.1897,4,2,7,3,3,5,5,3,6,10
197,13,Spain,Hungary,0,27,27,3.3858,2.7634,0.1646,0.15,5,2,4,3,7,5,5,7,14,10
198,13,Japan,Great Britain,0,25,31,2.6012,3.5908,0.1493,0.1629,7,4,13,8,4,6,6,4,11,12
199,13,China,Romania,1,29,32,3.3707,2.6994,0.2545,0.1788,3,2,3,4,7,9,9,7,14,18
200,13,Lithuania,Canada,1,23,30,2.5695,2.6915,0.1637,0.1687,3,2,6,4,2,4,4,2,4,8
201,13,South Korea,Italy,1,28,24,3.1171,2.581,0.1792,0.2178,2,3,1,5,11,9,9,11,22,18
202,13,Slovenia,Latvia,0,27,32,2.9949,4.8389,0.2194,0.1849,1,5,2,8,5,7,7,5,12,14
203,13,Czech Republic,Belgium,0,27,22,2.5274,2.7534,0.1409,0.1799,6,2,8,3,3,3,3,3,6,6
204,13,Switzerland,Sweden,0,28,32,3.6867,2.9609,0.1743,0.1419,4,1,8,2,5,5,5,5,10,10
205,13,Poland,Ukraine,1,33,33,3.0173,3.7906,0.2227,0.2083,3,4,4,7,11,6,6,11,25,12
206,13,Germany,Austria,0,29,21,3.7261,2.2979,0.1769,0.1576,6,0,12,0,3,4,4,3,6,10
207,13,Croatia,Kazakhstan,0,25,24,3.0979,2.2975,0.1834,0.1307,5,4,10,7,4,3,3,4,8,6
208,13,United States,Netherlands,1,36,25,4.2913,3.3857,0.1631,0.1866,3,2,6,4,9,7,7,9,18,14
209,14,Sweden,Slovakia,0,28,31,2.5324,4.7513,0.1337,0.2445,5,4,8,8,11,10,10,11,22,22
210,14,Finland,Germany,0,31,23,4.1573,2.058,0.161,0.1517,3,0,4,0,7,5,5,7,14,10
211,14,Russia,Belarus,0,27,16,3.7026,1.5617,0.1849,0.1314,3,4,3,8,6,4,4,6,12,8
212,14,Norway,Romania,0,30,23,4.2882,1.7128,0.2357,0.1233,2,3,4,4,4,11,11,4,8,22
213,14,Belgium,Spain,0,26,27,2.7032,2.9414,0.2237,0.1576,7,3,11,5,9,5,5,9,20,10
214,14,Hungary,Estonia,0,22,32,1.8224,4.1221,0.1172,0.2392,1,6,2,11,15,5,5,15,30,10
215,14,Czech Republic,Canada,0,36,22,4.0468,2.9701,0.2064,0.1679,7,2,12,3,2,5,5,2,4,10
216,14,Japan,South Korea,0,24,30,2.3192,2.7377,0.2133,0.1495,2,1,4,2,3,4,4,3,6,8
217,14,China,Ukraine,1,23,30,2.5384,2.4383,0.1573,0.1678,3,2,4,2,3,5,5,3,8,10
218,14,Great Britain,Austria,0,24,30,3.3607,3.626,0.2398,0.2263,5,6,6,11,8,4,4,8,16,8
219,14,France,Slovenia,0,28,28,3.9313,3.5429,0.2326,0.205,2,1,4,1,4,7,7,4,8,14
220,14,Netherlands,Denmark,0,25,23,3.6775,2.7144,0.2338,0.1722,4,1,5,2,8,9,9,8,16,18
221,14,Poland,Lithuania,0,20,23,1.4337,3.1402,0.1337,0.2443,3,2,5,3,11,6,6,11,22,12
222,14,Italy,Switzerland,0,25,24,2.863,3.5271,0.1956,0.2224,3,5,3,9,9,6,6,9,18,12
223,14,Croatia,Kazakhstan,0,21,22,2.5947,3.2033,0.172,0.246,1,4,2,5,11,8,8,11,22,16
224,14,Latvia,United States,1,35,39,4.6485,3.744,0.1991,0.1996,4,3,8,5,11,3,3,11,22,6
225,15,Slovakia,Czech Republic,0,27,26,3.7858,2.2348,0.176,0.2115,4,2,7,3,6,3,3,6,12,6
226,15,Croatia,Russia,1,26,22,3.411,2.7717,0.2355,0.1689,4,5,7,10,1,9,9,1,2,18
227,15,China,Spain,0,32,26,4.1709,2.2596,0.2336,0.2022,7,3,14,6,5,11,11,5,12,22
228,15,Romania,Ukraine,0,23,25,1.9914,2.7509,0.1257,0.1478,2,1,4,1,10,5,5,10,20,10
229,15,Austria,Finland,0,32,29,3.2536,4.1269,0.1568,0.1746,2,4,4,6,6,7,7,6,12,14
230,15,Italy,Japan,0,31,22,3.479,2.3937,0.1741,0.2281,8,0,15,0,4,6,6,4,8,12
231,15,Denmark,Belarus,0,24,34,2.6633,3.9232,0.1939,0.2327,3,5,5,8,9,5,5,9,18,10
232,15,Poland,Norway,0,24,29,2.309,3.5442,0.132,0.1628,1,7,2,12,5,5,5,5,10,10
