game_id,week,home_team,away_team,home_score,away_score,went_ot,winner,loser
155,10,Kazakhstan,Croatia,2,1,1,Kazakhstan,Croatia
156,10,Germany,Great Britain,2,7,0,Great Britain,Germany
157,10,Estonia,Netherlands,3,1,0,Estonia,Netherlands
158,10,Lithuania,Czech Republic,3,0,0,Lithuania,Czech Republic
159,10,Belarus,United States,3,1,0,Belarus,United States
160,10,Poland,South Korea,4,5,1,South Korea,Poland
161,11,Japan,Russia,3,7,0,Russia,Japan
162,11,Belgium,Belarus,6,1,0,Belgium,Belarus
163,11,Finland,Poland,6,7,1,Poland,Finland
164,11,United States,China,3,2,0,United States,China
165,11,Romania,Norway,0,5,0,Norway,Romania
166,11,Canada,Slovakia,2,3,1,Slovakia,Canada
167,11,Ukraine,Spain,6,1,0,Ukraine,Spain
168,11,Croatia,Slovenia,3,0,0,Croatia,Slovenia
169,11,France,Italy,2,6,0,Italy,France
170,11,Lithuania,Switzerland,1,2,1,Switzerland,Lithuania
171,11,Germany,Hungary,3,1,0,Germany,Hungary
172,11,Denmark,Czech Republic,2,3,1,Czech Republic,Denmark
173,11,Great Britain,Austria,4,3,0,Great Britain,Austria
174,11,Estonia,Latvia,3,2,0,Estonia,Latvia
175,11,Kazakhstan,South Korea,1,4,0,South Korea,Kazakhstan
176,11,Netherlands,Sweden,2,1,1,Netherlands,Sweden
177,12,Denmark,Russia,1,5,0,Russia,Denmark
178,12,Slovakia,Czech Republic,5,2,0,Slovakia,Czech Republic
179,12,Hungary,Ukraine,1,5,0,Ukraine,Hungary
180,12,Norway,Belarus,1,2,0,Belarus,Norway
181,12,Romania,Finland,1,0,0,Romania,Finland
182,12,Japan,Slovenia,4,3,0,Japan,Slovenia
183,12,Canada,Netherlands,5,1,0,Canada,Netherlands
184,12,South Korea,Spain,5,6,0,Spain,South Korea
185,12,United States,Sweden,4,5,1,Sweden,United States
186,12,Croatia,Austria,4,1,0,Croatia,Austria
187,12,France,Kazakhstan,7,2,0,France,Kazakhstan
188,12,Switzerland,Great Britain,3,5,0,Great Britain,Switzerland
189,12,Lithuania,Estonia,3,2,0,Lithuania,Estonia
190,12,Germany,Poland,3,4,0,Poland,Germany
191,12,Belgium,China,1,4,0,China,Belgium
192,12,Italy,Latvia,7,3,0,Italy,Latvia
193,13,Estonia,Slovakia,4,2,0,Estonia,Slovakia
194,13,Denmark,Finland,3,5,0,Finland,Denmark
195,13,Russia,Norway,2,4,0,Norway,Russia
196,13,France,Belarus,1,6,0,Belarus,France
197,13,Spain,Hungary,6,5,1,Spain,Hungary
198,13,Japan,Great Britain,5,6,1,Great Britain,Japan
199,13,China,Romania,3,2,1,China,Romania
200,13,Lithuania,Canada,4,2,0,Lithuania,Canada
201,13,South Korea,Italy,0,2,0,Italy,South Korea
202,13,Slovenia,Latvia,7,3,0,Slovenia,Latvia
203,13,Czech Republic,Belgium,5,3,0,Czech Republic,Belgium
204,13,Switzerland,Sweden,3,4,1,Sweden,Switzerland
205,13,Poland,Ukraine,3,4,0,Ukraine,Poland
206,13,Germany,Austria,6,0,0,Germany,Austria
207,13,Croatia,Kazakhstan,5,2,0,Croatia,Kazakhstan
208,13,United States,Netherlands,3,5,0,Netherlands,United States
209,14,Sweden,Slovakia,5,6,1,Slovakia,Sweden
210,14,Finland,Germany,4,5,1,Germany,Finland
211,14,Russia,Belarus,5,1,0,Russia,Belarus
212,14,Norway,Romania,3,2,1,Norway,Romania
213,14,Belgium,Spain,2,5,0,Spain,Belgium
214,14,Hungary,Estonia,1,2,0,Estonia,Hungary
215,14,Czech Republic,Canada,2,3,1,Canada,Czech Republic
216,14,Japan,South Korea,6,5,0,Japan,South Korea
217,14,China,Ukraine,4,3,0,China,Ukraine
218,14,France,Slovenia,6,7,1,Slovenia,France
219,14,Italy,Austria,5,4,0,Italy,Austria
220,14,Netherlands,Denmark,3,2,0,Netherlands,Denmark
221,14,Poland,Lithuania,1,6,0,Lithuania,Poland
222,14,Switzerland,Latvia,4,3,0,Switzerland,Latvia
223,14,United States,Great Britain,2,3,0,Great Britain,United States
224,14,Croatia,Kazakhstan,5,2,0,Croatia,Kazakhstan
225,15,Slovakia,Czech Republic,3,2,0,Slovakia,Czech Republic
226,15,Croatia,Russia,1,2,0,Russia,Croatia
227,15,China,Spain,5,4,1,China,Spain
228,15,Romania,Ukraine,2,1,0,Romania,Ukraine
229,15,Austria,Finland,8,7,0,Austria,Finland
230,15,Italy,Japan,0,3,0,Japan,Italy
231,15,Great Britain,Estonia,3,2,0,Great Britain,Estonia
232,15,Denmark,Belarus,2,9,0,Belarus,Denmark
233,15,Poland,Norway,2,7,0,Norway,Poland
234,15,Lithuania,Slovenia,5,0,0,Lithuania,Slovenia
235,15,Belgium,Hungary,4,3,0,Belgium,Hungary
236,15,France,Canada,6,3,0,France,Canada
237,15,South Korea,Netherlands,3,4,0,Netherlands,South Korea
238,15,Germany,Sweden,1,4,0,Sweden,Germany
239,15,Kazakhstan,Latvia,3,4,0,Latvia,Kazakhstan
240,15,Switzerland,United States,4,5,1,United States,Switzerland
241,16,China,Slovakia,1,2,0,Slovakia,China
242,16,Finland,Norway,3,4,0,Norway,Finland
243,16,Czech Republic,Great Britain,2,5,0,Great Britain,Czech Republic
244,16,Ukraine,Romania,3,2,0,Ukraine,Romania
245,16,Hungary,Croatia,2,5,0,Croatia,Hungary
246,16,Russia,Switzerland,5,4,1,Russia,Switzerland
247,16,Spain,Belgium,3,0,0,Spain,Belgium
248,16,Latvia,Poland,3,4,0,Poland,Latvia
249,16,Lithuania,Denmark,4,5,1,Denmark,Lithuania
250,16,Belarus,France,4,1,0,Belarus,France
251,16,Estonia,Japan,3,4,0,Japan,Estonia
252,16,Italy,Sweden,3,2,0,Italy,Sweden
253,16,Slovenia,South Korea,2,6,0,South Korea,Slovenia
254,16,Canada,Austria,4,5,1,Austria,Canada
255,16,Kazakhstan,Germany,1,3,0,Germany,Kazakhstan
256,17,Canada,China,2,1,0,Canada,China
257,17,Slovakia,Russia,3,2,0,Slovakia,Russia
258,17,Norway,Czech Republic,3,2,0,Norway,Czech Republic
259,17,Croatia,Belarus,4,3,1,Croatia,Belarus
260,17,Ukraine,Lithuania,0,5,0,Lithuania,Ukraine
261,17,Hungary,Poland,4,3,0,Hungary,Poland
262,17,Finland,Slovenia,1,0,0,Finland,Slovenia
263,17,Switzerland,Denmark,2,4,0,Denmark,Switzerland
264,17,Japan,Romania,2,3,0,Romania,Japan
265,17,Belgium,Germany,6,0,0,Belgium,Germany
266,17,Sweden,Great Britain,3,7,0,Great Britain,Sweden
267,17,Austria,Spain,1,4,0,Spain,Austria
268,17,United States,France,4,2,0,United States,France
269,17,Latvia,Estonia,8,3,0,Latvia,Estonia
270,17,Italy,Kazakhstan,3,2,0,Italy,Kazakhstan
271,17,Netherlands,South Korea,2,5,0,South Korea,Netherlands
272,18,Germany,Slovakia,0,5,0,Slovakia,Germany
273,18,Belarus,China,3,4,0,China,Belarus
274,18,Norway,Switzerland,3,2,0,Norway,Switzerland
275,18,Russia,Sweden,7,3,0,Russia,Sweden
276,18,Croatia,Hungary,8,1,0,Croatia,Hungary
277,18,Finland,Estonia,3,1,0,Finland,Estonia
278,18,Ukraine,Great Britain,3,2,1,Ukraine,Great Britain
279,18,Romania,Denmark,4,3,1,Romania,Denmark
280,18,Belgium,Japan,2,1,0,Belgium,Japan
281,18,Italy,Poland,4,2,0,Italy,Poland
282,18,Lithuania,Latvia,0,1,0,Latvia,Lithuania
283,18,United States,Canada,6,1,0,United States,Canada
284,18,South Korea,Austria,2,4,0,Austria,South Korea
285,18,France,Netherlands,3,5,0,Netherlands,France
286,18,Slovenia,Czech Republic,5,4,0,Slovenia,Czech Republic
287,18,Spain,Kazakhstan,3,2,0,Spain,Kazakhstan
288,19,Switzerland,Slovakia,0,4,0,Slovakia,Switzerland
289,19,Netherlands,China,2,3,1,China,Netherlands
290,19,Norway,Kazakhstan,1,6,0,Kazakhstan,Norway
291,19,Belarus,Czech Republic,4,5,1,Czech Republic,Belarus
292,19,Ukraine,Japan,3,0,0,Ukraine,Japan
293,19,Hungary,Germany,1,2,0,Germany,Hungary
294,19,Spain,Russia,4,3,1,Spain,Russia
295,19,France,Romania,0,1,0,Romania,France
296,19,Great Britain,Italy,1,6,0,Italy,Great Britain
297,19,Estonia,Denmark,3,7,0,Denmark,Estonia
298,19,Canada,Finland,0,1,0,Finland,Canada
299,19,Sweden,Belgium,2,6,0,Belgium,Sweden
300,19,Poland,Slovenia,2,5,0,Slovenia,Poland
301,19,Austria,United States,5,2,0,Austria,United States
302,19,South Korea,Croatia,6,5,0,South Korea,Croatia
303,19,Latvia,Lithuania,3,2,0,Latvia,Lithuania
304,20,France,Slovakia,5,6,0,Slovakia,France
305,20,China,Czech Republic,3,2,0,China,Czech Republic
306,20,Canada,Ukraine,1,3,0,Ukraine,Canada
307,20,Denmark,Switzerland,1,4,0,Switzerland,Denmark
308,20,Kazakhstan,Finland,2,1,0,Kazakhstan,Finland
309,20,Great Britain,Norway,1,6,0,Norway,Great Britain
310,20,Russia,Latvia,3,4,1,Latvia,Russia
311,20,Lithuania,Belarus,8,3,0,Lithuania,Belarus
312,20,Estonia,Romania,2,3,1,Romania,Estonia
313,20,Hungary,Spain,4,3,1,Hungary,Spain
314,20,Netherlands,Belgium,3,2,1,Netherlands,Belgium
315,20,Italy,Sweden,6,1,0,Italy,Sweden
316,20,South Korea,Germany,4,3,0,South Korea,Germany
317,20,Japan,Poland,5,3,0,Japan,Poland
318,20,United States,Slovenia,2,3,0,Slovenia,United States
319,20,Austria,Croatia,1,8,0,Croatia,Austria
320,21,France,Slovakia,3,4,1,Slovakia,France
321,21,Czech Republic,Denmark,7,3,0,Czech Republic,Denmark
322,21,Norway,Lithuania,1,2,0,Lithuania,Norway
323,21,Finland,Austria,10,2,0,Finland,Austria
324,21,China,Belarus,2,3,0,Belarus,China
325,21,Croatia,Ukraine,7,3,0,Croatia,Ukraine
326,21,Italy,Great Britain,3,4,0,Great Britain,Italy
327,21,Hungary,United States,1,2,0,United States,Hungary
328,21,Canada,Germany,1,3,0,Germany,Canada
329,21,Romania,Netherlands,3,1,0,Romania,Netherlands
330,21,Estonia,Poland,5,6,0,Poland,Estonia
331,21,Kazakhstan,Japan,3,2,0,Kazakhstan,Japan
332,21,Russia,Belgium,5,1,0,Russia,Belgium
333,21,Latvia,Slovenia,3,1,0,Latvia,Slovenia
334,21,Sweden,South Korea,2,3,0,South Korea,Sweden
335,21,Spain,Switzerland,5,4,1,Spain,Switzerland
336,22,France,China,3,5,0,China,France
337,22,Denmark,Norway,2,3,1,Norway,Denmark
338,22,Czech Republic,Germany,5,4,0,Czech Republic,Germany
339,22,Slovakia,Sweden,3,0,0,Slovakia,Sweden
340,22,South Korea,Belarus,3,4,0,Belarus,South Korea
341,22,Belgium,Lithuania,5,2,0,Belgium,Lithuania
342,22,Finland,Croatia,3,2,0,Finland,Croatia
343,22,Slovenia,Ukraine,5,7,0,Ukraine,Slovenia
344,22,Italy,Switzerland,1,3,0,Switzerland,Italy
345,22,Great Britain,Canada,2,3,0,Canada,Great Britain
346,22,Romania,Russia,0,1,0,Russia,Romania
347,22,Japan,Netherlands,5,6,0,Netherlands,Japan
348,22,Spain,Poland,2,1,1,Spain,Poland
349,22,United States,Estonia,1,3,0,Estonia,United States
350,22,Austria,Hungary,7,1,0,Austria,Hungary
351,22,Kazakhstan,Latvia,1,3,0,Latvia,Kazakhstan
352,23,Romania,France,0,2,0,France,Romania
353,23,Norway,Finland,8,1,0,Norway,Finland
354,23,China,Austria,6,5,0,China,Austria
355,23,Denmark,Slovenia,6,2,0,Denmark,Slovenia
356,23,Czech Republic,Switzerland,5,3,0,Czech Republic,Switzerland
357,23,Slovakia,United States,4,2,0,Slovakia,United States
358,23,South Korea,Ukraine,3,4,1,Ukraine,South Korea
359,23,Belarus,Estonia,2,7,0,Estonia,Belarus
360,23,Great Britain,Germany,5,2,0,Great Britain,Germany
361,23,Lithuania,Japan,3,1,0,Lithuania,Japan
362,23,Belgium,Kazakhstan,4,3,1,Belgium,Kazakhstan
363,23,Canada,Poland,6,1,0,Canada,Poland
364,23,Croatia,Netherlands,7,2,0,Croatia,Netherlands
365,23,Sweden,Hungary,5,1,0,Sweden,Hungary
366,23,Latvia,Spain,2,3,1,Spain,Latvia
367,23,Italy,Russia,5,2,0,Italy,Russia
368,24,France,Russia,4,3,0,France,Russia
369,24,China,Switzerland,1,2,0,Switzerland,China
370,24,Belarus,Czech Republic,2,1,0,Belarus,Czech Republic
371,24,Denmark,Canada,4,6,0,Canada,Denmark
372,24,Finland,United States,4,3,1,Finland,United States
373,24,Slovakia,Norway,6,1,0,Slovakia,Norway
374,24,Hungary,Slovenia,3,4,1,Slovenia,Hungary
375,24,Estonia,Sweden,3,4,0,Sweden,Estonia
376,24,Romania,Great Britain,3,4,0,Great Britain,Romania
377,24,Kazakhstan,Lithuania,1,4,0,Lithuania,Kazakhstan
378,24,Germany,Croatia,3,2,1,Germany,Croatia
379,24,Austria,Netherlands,5,2,0,Austria,Netherlands
380,24,Belgium,Ukraine,4,3,0,Belgium,Ukraine
381,24,Poland,Spain,0,2,0,Spain,Poland
382,24,Japan,Italy,4,3,0,Japan,Italy
383,24,South Korea,Latvia,4,2,0,South Korea,Latvia
384,25,China,Netherlands,3,0,0,China,Netherlands
385,25,Great Britain,Denmark,3,0,0,Great Britain,Denmark
386,25,Slovenia,Slovakia,3,6,0,Slovakia,Slovenia
387,25,Russia,Czech Republic,6,4,0,Russia,Czech Republic
388,25,Spain,Norway,4,3,0,Spain,Norway
389,25,Poland,France,5,2,0,Poland,France
390,25,Switzerland,Austria,5,0,0,Switzerland,Austria
391,25,Sweden,United States,2,3,1,United States,Sweden
392,25,Hungary,Belarus,3,0,0,Hungary,Belarus
393,25,Ukraine,Canada,0,3,0,Canada,Ukraine
394,25,Lithuania,Italy,4,3,1,Lithuania,Italy
395,25,Estonia,Finland,3,4,1,Finland,Estonia
396,25,Kazakhstan,Romania,2,1,1,Kazakhstan,Romania
397,25,Belgium,South Korea,3,2,1,Belgium,South Korea
398,25,Japan,Germany,1,2,1,Germany,Japan
399,25,Latvia,Croatia,0,4,0,Croatia,Latvia
400,26,Switzerland,China,6,0,0,Switzerland,China
401,26,Great Britain,France,2,9,0,France,Great Britain
402,26,Slovakia,Ukraine,2,3,0,Ukraine,Slovakia
403,26,Denmark,United States,3,2,1,Denmark,United States
404,26,Slovenia,Romania,4,1,0,Slovenia,Romania
405,26,Hungary,Czech Republic,8,3,0,Hungary,Czech Republic
406,26,Belarus,Norway,0,6,0,Norway,Belarus
407,26,Austria,Russia,0,6,0,Russia,Austria
408,26,Finland,Netherlands,3,4,1,Netherlands,Finland
409,26,Kazakhstan,Sweden,3,2,0,Kazakhstan,Sweden
410,26,Belgium,Poland,4,5,1,Poland,Belgium
411,26,Estonia,South Korea,3,4,1,South Korea,Estonia
412,26,Germany,Italy,1,5,0,Italy,Germany
413,26,Canada,Latvia,2,1,0,Canada,Latvia
414,26,Japan,Lithuania,3,2,0,Japan,Lithuania
415,26,Croatia,Spain,3,1,0,Croatia,Spain
416,27,China,Kazakhstan,1,2,0,Kazakhstan,China
417,27,Czech Republic,Great Britain,3,4,1,Great Britain,Czech Republic
418,27,Norway,Switzerland,0,2,0,Switzerland,Norway
419,27,Lithuania,Slovakia,2,1,0,Lithuania,Slovakia
420,27,Denmark,Italy,3,4,1,Italy,Denmark
421,27,Germany,France,0,3,0,France,Germany
422,27,Romania,Slovenia,7,2,0,Romania,Slovenia
423,27,Austria,Belgium,1,4,0,Belgium,Austria
424,27,Finland,Latvia,2,7,0,Latvia,Finland
425,27,Sweden,Japan,6,3,0,Sweden,Japan
426,27,Estonia,Ukraine,5,4,0,Estonia,Ukraine
427,27,Hungary,Netherlands,1,2,1,Netherlands,Hungary
428,27,Belarus,Croatia,3,7,0,Croatia,Belarus
429,27,United States,Russia,4,5,1,Russia,United States
430,27,South Korea,Poland,2,3,0,Poland,South Korea
431,27,Canada,Spain,5,1,0,Canada,Spain
432,28,China,South Korea,2,4,0,South Korea,China
433,28,Switzerland,Czech Republic,1,2,0,Czech Republic,Switzerland
434,28,Norway,Denmark,1,0,0,Norway,Denmark
435,28,Slovakia,Latvia,1,2,0,Latvia,Slovakia
436,28,Slovenia,Great Britain,5,6,0,Great Britain,Slovenia
437,28,United States,France,4,3,1,United States,France
438,28,Hungary,Belgium,4,2,0,Hungary,Belgium
439,28,Poland,Finland,7,5,0,Poland,Finland
440,28,Kazakhstan,Ukraine,2,3,0,Ukraine,Kazakhstan
441,28,Austria,Germany,4,3,1,Austria,Germany
442,28,Russia,Romania,3,0,0,Russia,Romania
443,28,Belarus,Japan,5,2,0,Belarus,Japan
444,28,Italy,Estonia,4,1,0,Italy,Estonia
445,28,Lithuania,Netherlands,4,5,1,Netherlands,Lithuania
446,28,Sweden,Canada,2,4,0,Canada,Sweden
447,28,Spain,Croatia,5,6,1,Croatia,Spain
448,29,China,Latvia,4,2,0,China,Latvia
449,29,Norway,Sweden,5,3,0,Norway,Sweden
450,29,Czech Republic,Slovakia,3,2,0,Czech Republic,Slovakia
451,29,Hungary,Switzerland,4,3,1,Hungary,Switzerland
452,29,Austria,Denmark,4,2,0,Austria,Denmark
453,29,Poland,Great Britain,3,4,1,Great Britain,Poland
454,29,United States,Romania,5,3,0,United States,Romania
455,29,Slovenia,Netherlands,1,2,0,Netherlands,Slovenia
456,29,Canada,France,3,2,1,Canada,France
457,29,Russia,Finland,4,3,0,Russia,Finland
458,29,Ukraine,Japan,4,2,0,Ukraine,Japan
459,29,Kazakhstan,Belgium,1,4,0,Belgium,Kazakhstan
460,29,Belarus,Italy,5,1,0,Belarus,Italy
461,29,Estonia,Spain,4,3,1,Estonia,Spain
462,29,South Korea,Lithuania,1,7,0,Lithuania,South Korea
463,29,Croatia,Germany,8,3,0,Croatia,Germany
464,30,Japan,China,2,5,0,China,Japan
465,30,Norway,Austria,5,3,0,Norway,Austria
466,30,Slovakia,Lithuania,2,1,0,Slovakia,Lithuania
467,30,Denmark,Estonia,2,3,0,Estonia,Denmark
468,30,Switzerland,Hungary,4,2,0,Switzerland,Hungary
469,30,Italy,Czech Republic,4,3,1,Italy,Czech Republic
470,30,Great Britain,Slovenia,1,0,1,Great Britain,Slovenia
471,30,Germany,United States,2,3,0,United States,Germany
472,30,Ukraine,France,1,3,0,France,Ukraine
473,30,Belgium,Canada,3,2,0,Belgium,Canada
474,30,Kazakhstan,Romania,5,4,1,Kazakhstan,Romania
475,30,Finland,Sweden,5,4,1,Finland,Sweden
476,30,Russia,Belarus,7,2,0,Russia,Belarus
477,30,Latvia,Poland,5,4,0,Latvia,Poland
478,30,Netherlands,Spain,1,2,0,Spain,Netherlands
