rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
25,Jesse Jimenez,F,Great Britain,0.556071580140046,1.296054301834399,-0.8043491210464547,-0.03350986590803231,0.0,0.43287602547585885,-0.7074742617609417,1.0142668950199578
26,Timothy Lewis,F,Netherlands,1.061650868986833,1.2503425092746412,0.19246769896547744,-0.0014375291301791594,0.0,0.3986260511553814,1.9021654529434127,2.5030235480967717
27,Michael Vazquez,D,Germany,0.9657217703724329,1.2200089800188059,-0.17991128458815678,-1.8166189999913827,0.0,-0.13057864629368762,0.7762804424149014,0.18920046581169947
28,Michael Williams,D,France,0.7927595129540101,1.2094997311344615,-0.763693416046681,-0.9864732637564138,0.0,0.6220743379116834,0.5887011814120121,0.25209256428537685
29,Christopher Taylor,D,Netherlands,0.5561839977945908,1.1954487220218544,-1.0566298324277243,-0.22045012852384585,0.0,-0.6760386126362312,-0.3372732418358171,0.474552758864875
30,Justin Tyler,D,United States,1.3765400611081209,1.1606880226736211,1.6062956633288505,0.6829279065678431,0.0,-0.6955707394876511,0.3355021778028248,4.826451653678436
31,Ronnie Williams,F,Slovakia,-0.4306196026603514,1.1532310475689995,0.9021485308236867,-0.15780919949776048,0.0,-0.13666326351107785,-1.5773142165932352,1.4669507762345746
32,Carlos Peterson,F,Latvia,0.8210000596388335,1.1402344961836979,0.3827785162196332,0.2764326159395419,0.0,0.8480511271689869,-1.8511055310614086,2.6204456879817064
33,Matthew Guerrero,D,Lithuania,0.6084654469577839,1.1385933825066832,-0.048035428133178217,-1.1575106019177746,0.0,-0.16317125290429607,0.17068869322529243,0.5415127994135143
34,John Price,D,Finland,-0.11219515857930518,1.0963780575245128,1.5102721188502508,-0.1445061073939887,0.0,-0.24777408256320782,-0.5383257277580402,2.3499489104014697
35,Randall Gillespie,D,Belarus,-0.9092450230198168,1.087737378749243,-0.3508553613762426,1.601879060175937,0.0,0.20689070139657453,-0.1179635960038817,1.4295160545291206
36,James Jones,F,Belgium,-0.013983602992043926,1.0839252764394576,-0.16107075202285795,0.5481092048784455,0.0,-0.06696629702227258,-0.07455278546947916,1.456980126303001
37,Scott Rodriguez,F,Croatia,-0.11538564030765508,1.0568497385025675,-0.02134567565626703,-0.22987776918285283,0.0,-0.9701958802733398,-0.7257335467956468,0.6902406533557925
38,Daniel Reed,F,Lithuania,-0.3956697051201112,1.056480441483567,-0.9343590984453106,1.9147521404934684,0.0,-0.36942349049246787,-0.9409070410002511,1.6412037784116134
39,Brian Todd,D,Canada,-0.267983432773107,1.046536090758569,0.6871609786392877,-2.6790301209965754,0.0,-0.42083179436424717,0.3301474681799135,-1.2133164843718256
40,John Davis,D,Russia,-0.27281904747567515,1.0331832192148651,1.0376921138768223,-1.0231229698879791,0.0,0.1393457163245332,-0.05808838932151507,0.7749333157280331
41,Dean Bender,F,Russia,-0.5258197767316924,1.0194495796536416,1.3001857396322452,1.2225804316371325,0.0,0.5324534831821096,-1.761757336348642,3.016395974191327
42,Shane Cole,F,Denmark,0.6876032664893752,0.9967603948657128,-0.8279891415147036,0.3669363356553161,0.0,-1.2286032063098478,-0.8718022004584859,1.2233108554957004
43,Anthony Moreno,F,Poland,-0.7418220989899387,0.9943431302343552,-0.725966167024673,0.16695727165911933,0.0,0.9829572939206698,0.09373146436026795,-0.30648786412113715
44,Robert Jimenez,F,Belarus,-0.306780905474475,0.9873395696885274,1.401971989230531,-0.14121205662382533,0.0,-1.8356856478849939,-0.4087833882317377,1.9413185968207578
45,Tyler Garza,D,Germany,0.19924134773045646,0.9689135177646844,2.1609938550342798,0.580821506017368,0.0,0.5101850433992724,-0.22863005714357654,3.909970226546789
46,Eric Willis,D,Lithuania,-0.3685586508726931,0.9522442286834717,0.1613415781651255,-0.24838969309386516,0.0,-0.3851212900044173,2.5197666264947514,0.4966374628820389
47,Gregory Mendoza,F,Japan,0.23221780893877764,0.9023853458851094,-1.096171688155253,1.980776003466472,0.0,-0.023254830157536394,-0.14353187975897516,2.019207470135106
48,John Sutton,F,Germany,0.8459518646104601,0.8911456924586927,0.2661435258319829,-1.1764501131489515,0.0,0.569440031016351,-0.15929605208281025,0.8267909697521842
49,Julian Hoover,D,Great Britain,1.2649542402473841,0.8892319354858859,0.1820704731670838,0.8698531870353599,0.0,-1.614709943355919,0.7612084628613682,3.206109835935713
50,Joshua Price,F,Netherlands,-2.2630586194293625,0.8881776719019198,-0.34394434787725175,-0.2724031299829315,0.0,1.3073088325195399,-0.98884635493897,-1.991228425387626
