game_id,week,home_team,away_team,home_score,away_score,went_ot,winner,loser
356,24,Lake Shaunfort,Nelsonhaven,3,5,0,Nelsonhaven,Lake Shaunfort
357,24,Barnesburgh,West Erin,3,1,0,Barnesburgh,West Erin
358,24,Port Kristieberg,South Kelseyton,3,4,1,South Kelseyton,Port Kristieberg
359,25,Richardhaven,Lake Shaunfort,3,2,0,Richardhaven,Lake Shaunfort
360,25,Lake David,North Connorchester,4,3,1,Lake David,North Connorchester
361,25,East Sarahhaven,West Kimfurt,7,1,0,East Sarahhaven,West Kimfurt
362,25,West Michaelview,Port David,6,4,0,West Michaelview,Port David
363,25,West Zachary,Davistown,0,2,0,Davistown,West Zachary
364,25,Pennytown,North Brianside,4,1,0,Pennytown,North Brianside
365,25,West Erin,South Lauren,2,1,0,West Erin,South Lauren
366,25,North Chelseamouth,South Samuelberg,1,3,0,South Samuelberg,North Chelseamouth
367,25,Barnesburgh,Port Chris,1,2,1,Port Chris,Barnesburgh
368,25,Luistown,West Susanchester,3,1,0,Luistown,West Susanchester
369,25,Nelsonhaven,Jordanland,5,3,0,Nelsonhaven,Jordanland
370,25,Jeffreyville,North Susanberg,1,3,0,North Susanberg,Jeffreyville
371,25,South Kelseyton,Danielsburgh,4,1,0,South Kelseyton,Danielsburgh
372,25,Port Kristieberg,Hunterborough,2,1,0,Port Kristieberg,Hunterborough
373,25,Christopherhaven,Jamesmouth,5,6,1,Jamesmouth,Christopherhaven
374,26,Richardhaven,Port David,4,6,0,Port David,Richardhaven
375,26,Pennytown,West Michaelview,2,5,0,West Michaelview,Pennytown
376,26,Port Kristieberg,West Kimfurt,5,6,0,West Kimfurt,Port Kristieberg
377,26,South Lauren,Jamesmouth,4,3,0,South Lauren,Jamesmouth
378,26,Davistown,Hunterborough,2,3,1,Hunterborough,Davistown
379,26,West Erin,Port Chris,4,5,0,Port Chris,West Erin
380,26,West Zachary,North Connorchester,4,3,0,West Zachary,North Connorchester
381,26,North Brianside,Jordanland,5,1,0,North Brianside,Jordanland
382,26,South Kelseyton,Luistown,6,2,0,South Kelseyton,Luistown
383,26,East Sarahhaven,Christopherhaven,6,1,0,East Sarahhaven,Christopherhaven
384,26,North Chelseamouth,Barnesburgh,5,6,1,Barnesburgh,North Chelseamouth
385,26,Nelsonhaven,West Susanchester,3,0,0,Nelsonhaven,West Susanchester
386,26,North Susanberg,Lake David,0,1,0,Lake David,North Susanberg
387,26,Lake Shaunfort,Danielsburgh,5,4,0,Lake Shaunfort,Danielsburgh
388,26,South Samuelberg,Jeffreyville,1,5,0,Jeffreyville,South Samuelberg
389,27,North Chelseamouth,Richardhaven,4,2,0,North Chelseamouth,Richardhaven
390,27,Pennytown,Davistown,2,5,0,Davistown,Pennytown
391,27,North Connorchester,Port Chris,6,2,0,North Connorchester,Port Chris
392,27,Danielsburgh,West Kimfurt,2,5,0,West Kimfurt,Danielsburgh
393,27,Lake Shaunfort,West Michaelview,3,0,0,Lake Shaunfort,West Michaelview
394,27,West Erin,West Zachary,2,3,1,West Zachary,West Erin
395,27,Jamesmouth,South Lauren,1,6,0,South Lauren,Jamesmouth
396,27,Port David,South Samuelberg,2,3,1,South Samuelberg,Port David
397,27,East Sarahhaven,West Susanchester,1,5,0,West Susanchester,East Sarahhaven
398,27,Lake David,Hunterborough,4,1,0,Lake David,Hunterborough
399,27,Barnesburgh,South Kelseyton,4,6,0,South Kelseyton,Barnesburgh
400,27,Port Kristieberg,North Brianside,3,4,0,North Brianside,Port Kristieberg
401,27,Jordanland,Jeffreyville,4,2,0,Jordanland,Jeffreyville
402,27,Luistown,Christopherhaven,4,5,1,Christopherhaven,Luistown
403,27,Nelsonhaven,North Susanberg,5,7,0,North Susanberg,Nelsonhaven
404,28,West Susanchester,Richardhaven,4,5,0,Richardhaven,West Susanchester
405,28,West Michaelview,North Chelseamouth,3,4,0,North Chelseamouth,West Michaelview
406,28,Jamesmouth,North Connorchester,7,6,1,Jamesmouth,North Connorchester
407,28,West Kimfurt,West Erin,2,1,0,West Kimfurt,West Erin
408,28,Port Chris,West Zachary,1,6,0,West Zachary,Port Chris
409,28,East Sarahhaven,Pennytown,5,1,0,East Sarahhaven,Pennytown
410,28,Davistown,South Samuelberg,2,1,1,Davistown,South Samuelberg
411,28,Danielsburgh,Luistown,2,3,0,Luistown,Danielsburgh
412,28,Jeffreyville,South Lauren,3,2,1,Jeffreyville,South Lauren
413,28,Lake Shaunfort,Jordanland,8,1,0,Lake Shaunfort,Jordanland
414,28,Lake David,Port David,4,3,0,Lake David,Port David
415,28,Hunterborough,Christopherhaven,3,0,0,Hunterborough,Christopherhaven
416,28,North Susanberg,South Kelseyton,1,2,0,South Kelseyton,North Susanberg
417,28,Port Kristieberg,Nelsonhaven,3,2,0,Port Kristieberg,Nelsonhaven
418,28,Barnesburgh,North Brianside,4,3,1,Barnesburgh,North Brianside
419,29,Richardhaven,West Zachary,5,4,1,Richardhaven,West Zachary
420,29,Jeffreyville,West Michaelview,2,3,0,West Michaelview,Jeffreyville
421,29,North Chelseamouth,Port David,1,6,0,Port David,North Chelseamouth
422,29,Danielsburgh,Port Chris,4,2,0,Danielsburgh,Port Chris
423,29,Jordanland,West Kimfurt,3,4,0,West Kimfurt,Jordanland
424,29,West Susanchester,Hunterborough,1,5,0,Hunterborough,West Susanchester
425,29,Barnesburgh,North Connorchester,2,5,0,North Connorchester,Barnesburgh
426,29,South Lauren,Lake Shaunfort,3,6,0,Lake Shaunfort,South Lauren
427,29,Pennytown,North Susanberg,3,2,1,Pennytown,North Susanberg
428,29,Luistown,Davistown,1,2,0,Davistown,Luistown
429,29,West Erin,South Samuelberg,3,7,0,South Samuelberg,West Erin
430,29,Nelsonhaven,Lake David,5,2,0,Nelsonhaven,Lake David
431,29,South Kelseyton,Christopherhaven,7,6,1,South Kelseyton,Christopherhaven
432,29,Port Kristieberg,Jamesmouth,4,3,0,Port Kristieberg,Jamesmouth
433,29,East Sarahhaven,North Brianside,5,2,0,East Sarahhaven,North Brianside
434,30,North Susanberg,Richardhaven,2,0,0,North Susanberg,Richardhaven
435,30,West Michaelview,Jamesmouth,2,4,0,Jamesmouth,West Michaelview
436,30,West Zachary,West Kimfurt,4,1,0,West Zachary,West Kimfurt
437,30,West Erin,Jeffreyville,3,4,1,Jeffreyville,West Erin
438,30,West Susanchester,Pennytown,2,3,0,Pennytown,West Susanchester
439,30,Port Kristieberg,Port Chris,5,4,0,Port Kristieberg,Port Chris
440,30,South Lauren,Christopherhaven,4,2,0,South Lauren,Christopherhaven
441,30,Davistown,Luistown,4,2,0,Davistown,Luistown
442,30,Hunterborough,North Connorchester,2,3,1,North Connorchester,Hunterborough
443,30,Jordanland,Lake David,1,2,0,Lake David,Jordanland
444,30,East Sarahhaven,North Chelseamouth,5,4,0,East Sarahhaven,North Chelseamouth
445,30,Lake Shaunfort,North Brianside,6,2,0,Lake Shaunfort,North Brianside
446,30,Danielsburgh,South Kelseyton,6,5,0,Danielsburgh,South Kelseyton
447,30,Port David,Nelsonhaven,3,2,0,Port David,Nelsonhaven
448,31,Lake Shaunfort,Richardhaven,1,4,0,Richardhaven,Lake Shaunfort
449,31,Hunterborough,West Michaelview,5,4,0,Hunterborough,West Michaelview
450,31,Danielsburgh,West Erin,0,4,0,West Erin,Danielsburgh
451,31,Jordanland,Port Chris,6,3,0,Jordanland,Port Chris
452,31,North Chelseamouth,Jamesmouth,1,3,0,Jamesmouth,North Chelseamouth
453,31,West Zachary,South Lauren,1,0,0,West Zachary,South Lauren
454,31,North Connorchester,Jeffreyville,1,2,1,Jeffreyville,North Connorchester
455,31,Port David,Luistown,4,3,1,Port David,Luistown
456,31,Port Kristieberg,West Susanchester,3,6,0,West Susanchester,Port Kristieberg
457,31,East Sarahhaven,North Susanberg,3,2,0,East Sarahhaven,North Susanberg
458,31,Lake David,Davistown,3,2,1,Lake David,Davistown
459,31,West Kimfurt,Nelsonhaven,4,5,0,Nelsonhaven,West Kimfurt
460,31,Christopherhaven,South Samuelberg,7,4,0,Christopherhaven,South Samuelberg
461,31,North Brianside,Pennytown,12,4,0,North Brianside,Pennytown
462,31,South Kelseyton,Barnesburgh,3,4,0,Barnesburgh,South Kelseyton
463,32,West Erin,Richardhaven,3,2,0,West Erin,Richardhaven
464,32,Hunterborough,Port Chris,4,1,0,Hunterborough,Port Chris
465,32,Lake Shaunfort,Pennytown,2,1,0,Lake Shaunfort,Pennytown
466,32,West Kimfurt,Jamesmouth,3,2,1,West Kimfurt,Jamesmouth
467,32,South Lauren,Luistown,0,3,0,Luistown,South Lauren
468,32,North Susanberg,West Zachary,1,2,1,West Zachary,North Susanberg
469,32,Christopherhaven,West Susanchester,5,2,0,Christopherhaven,West Susanchester
470,32,West Michaelview,South Samuelberg,6,7,0,South Samuelberg,West Michaelview
471,32,Davistown,Jeffreyville,4,1,0,Davistown,Jeffreyville
472,32,North Connorchester,Port Kristieberg,1,7,0,Port Kristieberg,North Connorchester
473,32,Lake David,Danielsburgh,3,2,0,Lake David,Danielsburgh
474,32,Jordanland,East Sarahhaven,2,7,0,East Sarahhaven,Jordanland
475,32,South Kelseyton,North Chelseamouth,5,4,0,South Kelseyton,North Chelseamouth
476,32,Port David,Barnesburgh,5,2,0,Port David,Barnesburgh
477,33,West Erin,West Michaelview,2,5,0,West Michaelview,West Erin
478,33,Richardhaven,Port Chris,0,3,0,Port Chris,Richardhaven
479,33,South Lauren,South Kelseyton,3,0,0,South Lauren,South Kelseyton
480,33,Pennytown,Danielsburgh,6,7,1,Danielsburgh,Pennytown
481,33,West Kimfurt,West Susanchester,0,6,0,West Susanchester,West Kimfurt
482,33,North Connorchester,Lake Shaunfort,2,1,0,North Connorchester,Lake Shaunfort
483,33,Jamesmouth,Port David,4,1,0,Jamesmouth,Port David
484,33,Hunterborough,Lake David,4,5,0,Lake David,Hunterborough
485,33,Davistown,North Susanberg,2,1,1,Davistown,North Susanberg
486,33,Port Kristieberg,South Samuelberg,1,4,0,South Samuelberg,Port Kristieberg
487,33,West Zachary,Jeffreyville,1,3,0,Jeffreyville,West Zachary
488,33,East Sarahhaven,Luistown,0,3,0,Luistown,East Sarahhaven
489,33,Christopherhaven,Nelsonhaven,5,4,1,Christopherhaven,Nelsonhaven
490,33,Barnesburgh,Jordanland,5,2,0,Barnesburgh,Jordanland
491,33,North Brianside,North Chelseamouth,6,4,0,North Brianside,North Chelseamouth
492,34,Richardhaven,Luistown,7,5,0,Richardhaven,Luistown
493,34,North Brianside,Port Chris,7,6,1,North Brianside,Port Chris
494,34,Port David,West Erin,1,4,0,West Erin,Port David
495,34,South Samuelberg,West Susanchester,4,3,1,South Samuelberg,West Susanchester
496,34,South Lauren,Port Kristieberg,5,4,0,South Lauren,Port Kristieberg
497,34,Lake Shaunfort,Christopherhaven,5,2,0,Lake Shaunfort,Christopherhaven
498,34,North Susanberg,Davistown,3,4,0,Davistown,North Susanberg
499,34,North Chelseamouth,West Kimfurt,6,5,0,North Chelseamouth,West Kimfurt
500,34,West Zachary,South Kelseyton,1,5,0,South Kelseyton,West Zachary
501,34,West Michaelview,Nelsonhaven,5,1,0,West Michaelview,Nelsonhaven
502,34,North Connorchester,Jordanland,3,2,0,North Connorchester,Jordanland
503,34,Danielsburgh,East Sarahhaven,4,2,0,Danielsburgh,East Sarahhaven
504,34,Jeffreyville,Barnesburgh,3,2,1,Jeffreyville,Barnesburgh
505,34,Jamesmouth,Lake David,1,2,0,Lake David,Jamesmouth
506,35,Jamesmouth,Richardhaven,6,1,0,Jamesmouth,Richardhaven
507,35,West Susanchester,Port Chris,3,4,0,Port Chris,West Susanchester
508,35,Port David,South Lauren,2,1,0,Port David,South Lauren
509,35,North Chelseamouth,Hunterborough,3,2,0,North Chelseamouth,Hunterborough
510,35,North Brianside,West Michaelview,3,5,0,West Michaelview,North Brianside
511,35,Port Kristieberg,Pennytown,7,6,1,Port Kristieberg,Pennytown
512,35,Lake Shaunfort,North Susanberg,3,4,0,North Susanberg,Lake Shaunfort
513,35,Lake David,South Samuelberg,5,3,0,Lake David,South Samuelberg
514,35,West Erin,Davistown,2,3,0,Davistown,West Erin
515,35,West Zachary,Barnesburgh,3,2,0,West Zachary,Barnesburgh
516,35,West Kimfurt,Christopherhaven,2,3,1,Christopherhaven,West Kimfurt
517,35,South Kelseyton,Jeffreyville,5,1,0,South Kelseyton,Jeffreyville
518,35,East Sarahhaven,North Connorchester,6,5,1,East Sarahhaven,North Connorchester
519,35,Nelsonhaven,Danielsburgh,2,5,0,Danielsburgh,Nelsonhaven
520,35,Jordanland,Luistown,3,1,0,Jordanland,Luistown
521,36,Richardhaven,Barnesburgh,3,2,1,Richardhaven,Barnesburgh
522,36,Port Chris,South Kelseyton,1,2,1,South Kelseyton,Port Chris
523,36,West Susanchester,South Lauren,3,1,0,West Susanchester,South Lauren
524,36,North Susanberg,Jamesmouth,1,4,0,Jamesmouth,North Susanberg
525,36,Christopherhaven,West Michaelview,2,1,1,Christopherhaven,West Michaelview
526,36,North Brianside,Davistown,7,6,1,North Brianside,Davistown
527,36,Hunterborough,West Kimfurt,2,1,0,Hunterborough,West Kimfurt
528,36,North Chelseamouth,Lake Shaunfort,4,2,0,North Chelseamouth,Lake Shaunfort
529,36,West Erin,Nelsonhaven,5,9,0,Nelsonhaven,West Erin
530,36,Danielsburgh,Port Kristieberg,0,3,0,Port Kristieberg,Danielsburgh
531,36,West Zachary,Lake David,2,0,0,West Zachary,Lake David
532,36,Pennytown,North Connorchester,4,5,1,North Connorchester,Pennytown
533,36,South Samuelberg,Jordanland,4,3,1,South Samuelberg,Jordanland
534,36,Jeffreyville,Luistown,1,0,0,Jeffreyville,Luistown
535,36,Port David,East Sarahhaven,3,0,0,Port David,East Sarahhaven
536,37,Davistown,Port Chris,7,2,0,Davistown,Port Chris
537,37,North Connorchester,Richardhaven,3,5,0,Richardhaven,North Connorchester
538,37,West Zachary,Jamesmouth,3,2,1,West Zachary,Jamesmouth
539,37,West Michaelview,South Lauren,2,3,1,South Lauren,West Michaelview
540,37,West Erin,North Susanberg,2,1,1,West Erin,North Susanberg
541,37,Hunterborough,North Chelseamouth,3,2,0,Hunterborough,North Chelseamouth
542,37,Barnesburgh,West Kimfurt,1,4,0,West Kimfurt,Barnesburgh
543,37,Pennytown,South Samuelberg,5,2,0,Pennytown,South Samuelberg
544,37,Port Kristieberg,Lake Shaunfort,5,4,1,Port Kristieberg,Lake Shaunfort
545,37,West Susanchester,Danielsburgh,3,5,0,Danielsburgh,West Susanchester
546,37,Port David,Lake David,2,3,0,Lake David,Port David
547,37,Nelsonhaven,Jeffreyville,4,3,1,Nelsonhaven,Jeffreyville
548,37,South Kelseyton,Jordanland,4,3,1,South Kelseyton,Jordanland
549,37,Christopherhaven,Luistown,4,5,1,Luistown,Christopherhaven
550,37,North Brianside,East Sarahhaven,3,2,0,North Brianside,East Sarahhaven
551,38,Port Chris,Luistown,5,2,0,Port Chris,Luistown
552,38,Jamesmouth,West Zachary,6,4,0,Jamesmouth,West Zachary
553,38,Pennytown,Richardhaven,6,3,0,Pennytown,Richardhaven
554,38,West Michaelview,Davistown,1,2,1,Davistown,West Michaelview
555,38,South Kelseyton,Hunterborough,4,0,0,South Kelseyton,Hunterborough
556,38,Lake David,South Lauren,0,8,0,South Lauren,Lake David
557,38,West Kimfurt,Lake Shaunfort,1,2,0,Lake Shaunfort,West Kimfurt
558,38,Jeffreyville,West Erin,2,3,0,West Erin,Jeffreyville
559,38,West Susanchester,North Connorchester,3,4,1,North Connorchester,West Susanchester
560,38,Christopherhaven,North Chelseamouth,5,4,1,Christopherhaven,North Chelseamouth
561,38,Danielsburgh,Port David,3,2,0,Danielsburgh,Port David
562,38,North Brianside,South Samuelberg,4,5,1,South Samuelberg,North Brianside
563,38,Barnesburgh,North Susanberg,1,6,0,North Susanberg,Barnesburgh
564,38,Nelsonhaven,East Sarahhaven,1,5,0,East Sarahhaven,Nelsonhaven
565,38,Port Kristieberg,Jordanland,12,2,0,Port Kristieberg,Jordanland
566,39,Port Chris,North Brianside,4,3,0,Port Chris,North Brianside
567,39,Richardhaven,North Chelseamouth,2,1,0,Richardhaven,North Chelseamouth
568,39,Davistown,Lake David,2,3,0,Lake David,Davistown
569,39,Nelsonhaven,West Michaelview,3,7,0,West Michaelview,Nelsonhaven
570,39,North Susanberg,Luistown,3,2,1,North Susanberg,Luistown
571,39,Jamesmouth,West Erin,5,4,0,Jamesmouth,West Erin
572,39,South Lauren,Jeffreyville,2,3,1,Jeffreyville,South Lauren
573,39,Lake Shaunfort,Barnesburgh,3,0,0,Lake Shaunfort,Barnesburgh
574,39,West Zachary,Christopherhaven,7,3,0,West Zachary,Christopherhaven
575,39,Hunterborough,Port Kristieberg,5,4,1,Hunterborough,Port Kristieberg
576,39,South Kelseyton,South Samuelberg,1,2,1,South Samuelberg,South Kelseyton
577,39,Jordanland,Pennytown,0,4,0,Pennytown,Jordanland
578,39,North Connorchester,East Sarahhaven,5,3,0,North Connorchester,East Sarahhaven
579,39,Port David,West Susanchester,9,3,0,Port David,West Susanchester
580,39,West Kimfurt,Danielsburgh,2,3,0,Danielsburgh,West Kimfurt
581,40,South Samuelberg,Port Chris,5,2,0,South Samuelberg,Port Chris
582,40,Davistown,South Kelseyton,2,3,0,South Kelseyton,Davistown
583,40,West Michaelview,Jordanland,3,4,1,Jordanland,West Michaelview
584,40,Lake David,West Kimfurt,2,3,0,West Kimfurt,Lake David
585,40,Richardhaven,Nelsonhaven,2,5,0,Nelsonhaven,Richardhaven
586,40,Jamesmouth,West Susanchester,2,5,0,West Susanchester,Jamesmouth
587,40,North Chelseamouth,Pennytown,6,2,0,North Chelseamouth,Pennytown
588,40,Luistown,Hunterborough,4,1,0,Luistown,Hunterborough
589,40,West Zachary,West Erin,4,1,0,West Zachary,West Erin
590,40,South Lauren,East Sarahhaven,3,1,0,South Lauren,East Sarahhaven
591,40,Port David,Lake Shaunfort,6,7,1,Lake Shaunfort,Port David
592,40,Barnesburgh,Christopherhaven,5,3,0,Barnesburgh,Christopherhaven
593,40,North Susanberg,North Connorchester,3,2,1,North Susanberg,North Connorchester
594,40,North Brianside,Jeffreyville,7,6,1,North Brianside,Jeffreyville
595,41,East Sarahhaven,Port Chris,4,2,0,East Sarahhaven,Port Chris
596,41,Port David,Davistown,3,2,0,Port David,Davistown
597,41,Richardhaven,South Samuelberg,4,3,1,Richardhaven,South Samuelberg
598,41,Jamesmouth,Jordanland,5,1,0,Jamesmouth,Jordanland
599,41,South Lauren,Lake David,4,1,0,South Lauren,Lake David
600,41,North Susanberg,Pennytown,3,2,0,North Susanberg,Pennytown
601,41,West Erin,West Kimfurt,3,5,0,West Kimfurt,West Erin
602,41,North Connorchester,Hunterborough,5,4,0,North Connorchester,Hunterborough
603,41,South Kelseyton,West Michaelview,1,3,0,West Michaelview,South Kelseyton
604,41,North Chelseamouth,West Susanchester,3,5,0,West Susanchester,North Chelseamouth
605,41,West Zachary,Port Kristieberg,4,7,0,Port Kristieberg,West Zachary
606,41,Luistown,Barnesburgh,3,7,0,Barnesburgh,Luistown
607,41,Jeffreyville,Lake Shaunfort,4,1,0,Jeffreyville,Lake Shaunfort
608,41,Christopherhaven,North Brianside,6,5,0,Christopherhaven,North Brianside
609,42,Port Chris,West Susanchester,2,4,0,West Susanchester,Port Chris
610,42,Jamesmouth,West Michaelview,5,4,1,Jamesmouth,West Michaelview
611,42,Hunterborough,Richardhaven,5,4,0,Hunterborough,Richardhaven
612,42,Davistown,Danielsburgh,0,7,0,Danielsburgh,Davistown
613,42,South Samuelberg,South Lauren,1,2,0,South Lauren,South Samuelberg
614,42,Pennytown,Christopherhaven,1,4,0,Christopherhaven,Pennytown
615,42,Jeffreyville,Jordanland,5,2,0,Jeffreyville,Jordanland
616,42,Lake David,North Susanberg,2,1,0,Lake David,North Susanberg
617,42,Port Kristieberg,West Erin,3,5,0,West Erin,Port Kristieberg
618,42,Nelsonhaven,North Chelseamouth,1,4,0,North Chelseamouth,Nelsonhaven
619,42,Luistown,North Connorchester,4,5,0,North Connorchester,Luistown
620,42,East Sarahhaven,South Kelseyton,2,5,0,South Kelseyton,East Sarahhaven
621,42,Port David,North Brianside,2,6,0,North Brianside,Port David
622,43,Richardhaven,Hunterborough,2,4,0,Hunterborough,Richardhaven
623,43,Jamesmouth,South Samuelberg,1,2,1,South Samuelberg,Jamesmouth
624,43,Davistown,North Chelseamouth,3,0,0,Davistown,North Chelseamouth
625,43,South Lauren,Port David,2,5,0,Port David,South Lauren
626,43,Pennytown,West Zachary,0,5,0,West Zachary,Pennytown
627,43,West Susanchester,Lake Shaunfort,4,3,1,West Susanchester,Lake Shaunfort
628,43,South Kelseyton,Port Chris,6,3,0,South Kelseyton,Port Chris
629,43,West Erin,Lake David,4,2,0,West Erin,Lake David
630,43,Barnesburgh,West Michaelview,3,4,1,West Michaelview,Barnesburgh
631,43,Luistown,North Susanberg,3,2,1,Luistown,North Susanberg
632,43,Jeffreyville,North Connorchester,3,2,0,Jeffreyville,North Connorchester
633,43,Christopherhaven,West Kimfurt,4,5,0,West Kimfurt,Christopherhaven
634,43,Jordanland,North Brianside,5,4,0,Jordanland,North Brianside
635,43,East Sarahhaven,Nelsonhaven,6,5,0,East Sarahhaven,Nelsonhaven
636,44,East Sarahhaven,Richardhaven,1,2,0,Richardhaven,East Sarahhaven
637,44,South Samuelberg,Lake Shaunfort,1,2,0,Lake Shaunfort,South Samuelberg
638,44,North Connorchester,Davistown,2,1,0,North Connorchester,Davistown
639,44,North Chelseamouth,Lake David,5,0,0,North Chelseamouth,Lake David
640,44,South Lauren,North Susanberg,4,0,0,South Lauren,North Susanberg
641,44,Pennytown,West Susanchester,2,3,0,West Susanchester,Pennytown
642,44,Christopherhaven,South Kelseyton,5,3,0,Christopherhaven,South Kelseyton
643,44,Luistown,West Erin,5,3,0,Luistown,West Erin
644,44,Port David,Port Kristieberg,6,5,0,Port David,Port Kristieberg
645,44,Nelsonhaven,West Zachary,1,5,0,West Zachary,Nelsonhaven
646,44,West Kimfurt,Port Chris,3,2,1,West Kimfurt,Port Chris
647,44,West Michaelview,Jeffreyville,7,2,0,West Michaelview,Jeffreyville
648,44,Jamesmouth,Barnesburgh,2,3,1,Barnesburgh,Jamesmouth
649,44,Hunterborough,Danielsburgh,5,6,1,Danielsburgh,Hunterborough
650,45,South Samuelberg,Richardhaven,5,1,0,South Samuelberg,Richardhaven
651,45,Davistown,West Erin,2,4,0,West Erin,Davistown
652,45,Jordanland,Lake Shaunfort,2,0,0,Jordanland,Lake Shaunfort
653,45,North Chelseamouth,Nelsonhaven,3,4,0,Nelsonhaven,North Chelseamouth
654,45,Christopherhaven,Port Chris,2,5,0,Port Chris,Christopherhaven
655,45,West Susanchester,North Brianside,1,2,0,North Brianside,West Susanchester
656,45,West Michaelview,North Susanberg,2,0,0,West Michaelview,North Susanberg
657,45,Danielsburgh,Pennytown,4,3,1,Danielsburgh,Pennytown
658,45,West Zachary,Hunterborough,5,4,0,West Zachary,Hunterborough
659,45,Luistown,South Kelseyton,3,4,1,South Kelseyton,Luistown
660,45,East Sarahhaven,Lake David,4,3,1,East Sarahhaven,Lake David
661,45,Barnesburgh,South Lauren,1,0,0,Barnesburgh,South Lauren
662,45,West Kimfurt,Port David,2,1,0,West Kimfurt,Port David
663,45,North Connorchester,Jamesmouth,0,2,0,Jamesmouth,North Connorchester
664,45,Jeffreyville,Port Kristieberg,1,2,0,Port Kristieberg,Jeffreyville
665,46,Richardhaven,West Susanchester,5,4,1,Richardhaven,West Susanchester
666,46,Jamesmouth,Lake Shaunfort,4,0,0,Jamesmouth,Lake Shaunfort
667,46,Luistown,North Chelseamouth,2,5,0,North Chelseamouth,Luistown
668,46,South Lauren,Jordanland,5,2,0,South Lauren,Jordanland
669,46,Port David,Hunterborough,1,3,0,Hunterborough,Port David
670,46,Port Chris,Port Kristieberg,2,4,0,Port Kristieberg,Port Chris
671,46,West Michaelview,South Kelseyton,0,3,0,South Kelseyton,West Michaelview
672,46,Davistown,Barnesburgh,3,2,0,Davistown,Barnesburgh
673,46,Pennytown,Jeffreyville,3,4,0,Jeffreyville,Pennytown
674,46,West Erin,Christopherhaven,2,4,0,Christopherhaven,West Erin
675,46,North Brianside,North Susanberg,6,3,0,North Brianside,North Susanberg
676,46,North Connorchester,Nelsonhaven,3,6,0,Nelsonhaven,North Connorchester
677,46,South Samuelberg,Danielsburgh,0,6,0,Danielsburgh,South Samuelberg
678,46,West Kimfurt,East Sarahhaven,3,2,1,West Kimfurt,East Sarahhaven
679,46,Lake David,West Zachary,5,3,0,Lake David,West Zachary
680,47,Christopherhaven,Richardhaven,4,3,1,Christopherhaven,Richardhaven
681,47,Lake Shaunfort,Port Chris,8,1,0,Lake Shaunfort,Port Chris
682,47,Danielsburgh,North Chelseamouth,2,3,0,North Chelseamouth,Danielsburgh
683,47,South Kelseyton,South Lauren,4,2,0,South Kelseyton,South Lauren
684,47,South Samuelberg,Hunterborough,2,3,0,Hunterborough,South Samuelberg
685,47,North Connorchester,West Erin,2,4,0,West Erin,North Connorchester
686,47,Barnesburgh,Davistown,2,1,0,Barnesburgh,Davistown
687,47,Pennytown,Luistown,4,0,0,Pennytown,Luistown
688,47,West Susanchester,West Zachary,2,3,1,West Zachary,West Susanchester
689,47,Port Kristieberg,North Susanberg,0,4,0,North Susanberg,Port Kristieberg
690,47,Nelsonhaven,West Kimfurt,1,2,1,West Kimfurt,Nelsonhaven
691,47,Jeffreyville,North Brianside,1,6,0,North Brianside,Jeffreyville
692,47,Port David,West Michaelview,4,0,0,Port David,West Michaelview
693,47,East Sarahhaven,Jordanland,3,2,1,East Sarahhaven,Jordanland
694,48,South Lauren,Richardhaven,2,4,0,Richardhaven,South Lauren
695,48,West Michaelview,Lake Shaunfort,2,3,1,Lake Shaunfort,West Michaelview
696,48,North Chelseamouth,Jordanland,4,5,0,Jordanland,North Chelseamouth
697,48,Jeffreyville,South Samuelberg,3,4,0,South Samuelberg,Jeffreyville
698,48,Christopherhaven,North Susanberg,2,6,0,North Susanberg,Christopherhaven
699,48,West Erin,Port David,3,4,1,Port David,West Erin
700,48,North Connorchester,West Susanchester,4,5,1,West Susanchester,North Connorchester
701,48,Nelsonhaven,Hunterborough,3,4,1,Hunterborough,Nelsonhaven
702,48,Luistown,West Zachary,0,1,0,West Zachary,Luistown
703,48,Barnesburgh,East Sarahhaven,2,6,0,East Sarahhaven,Barnesburgh
704,48,Port Kristieberg,Lake David,2,1,0,Port Kristieberg,Lake David
705,48,South Kelseyton,North Brianside,4,1,0,South Kelseyton,North Brianside
706,48,Port Chris,Jamesmouth,3,2,1,Port Chris,Jamesmouth
707,48,West Kimfurt,Pennytown,3,4,0,Pennytown,West Kimfurt
708,48,Danielsburgh,Davistown,2,3,1,Davistown,Danielsburgh
709,49,Hunterborough,Lake Shaunfort,1,0,0,Hunterborough,Lake Shaunfort
710,49,Richardhaven,South Kelseyton,1,4,0,South Kelseyton,Richardhaven
711,49,Barnesburgh,North Chelseamouth,3,4,0,North Chelseamouth,Barnesburgh
712,49,Nelsonhaven,South Lauren,5,4,0,Nelsonhaven,South Lauren
713,49,West Susanchester,Luistown,4,3,0,West Susanchester,Luistown
714,49,Port Kristieberg,West Michaelview,1,3,0,West Michaelview,Port Kristieberg
715,49,Davistown,North Connorchester,5,4,0,Davistown,North Connorchester
716,49,Pennytown,Jordanland,0,1,0,Jordanland,Pennytown
717,49,North Susanberg,West Kimfurt,3,2,0,North Susanberg,West Kimfurt
718,49,Danielsburgh,Christopherhaven,7,4,0,Danielsburgh,Christopherhaven
719,49,Port Chris,South Samuelberg,2,3,0,South Samuelberg,Port Chris
720,49,West Erin,North Brianside,6,4,0,West Erin,North Brianside
